Enviro Take Out Bags,,Home|Stock Packaging|Food & Wine Packaging|Enviro Take Out Bags,"Package your food service and bakery goods in our contemporary style Enviro Take Out Bags available in Eco white or natural kraft with matching colored handles. These eco friendly shoppers are made with earth friendly materials and feature cardboard bottom inserts for added stability. Available in four popular take out sizes with extra wide bottom gussets to fit all the various food service box sizes. Add a hot stamp, ink print, screen print, or four color process print to enhance your product presentation.|Prices below are for unprinted bags. Unprinted bags will ship in 3-5 days from receipt of order.|MINIMUM ORDER FOR CUSTOM PRINTING - 100 BAGS|PRINT CHARGES:|Ink Imprint - $110/THOUSAND BAGS PER SIZE|Hot Stamp - $120/THOUSAND BAGS PER SIZE|PLATE CHARGE|$160 for plate up to 30 square inches.|These bags can also be screen printed or embossed for an additional charge.|Lead time is 3-4 weeks after proof approval.",$0.00 ,['No tier pricing.'],http://bensonmarketinggroup.com/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/e/n/enviro_take_out_bags.jpg,"[['Size and price(UNPRINTED) *', '10 x 10 x 10 size Natural Kraft - 100 bags +$120.00', '10 x 10 x 10 size White - 100 bags +$120.00', '12 x 12 x 12 size Natural Kraft - 100 bags +$151.00', '12 x 12 x 12 size White - 100 bags +$151.00', '14.5 x 10.5 x 12 size Natural Kraft - 100 bags +$157.00', '14.5 x 10.5 x 12 size White - 100 bags +$157.00', '15 x 13 x 13 size Natural Kraft - 100 bags +$180.00', '15 x 13 x 13 size White - 100 bags +$180.00' ",," 'Ink Printing - Colors(OPTIONAL)', 'input text', u'http://bensonmarketinggroup.com/media/customoptions/options/790/100x/Ink_colors.PNG' "," 'Hot Stamp - Colors(OPTIONAL)', 'input text', u'http://bensonmarketinggroup.com/media/customoptions/options/793/100x/Hot_Stamp_Colors.PNG' ", 'Artwork Upload' , 'Special Instructions']],,,,,,,,,,
Custom Hot Stamp Labels,,Home|Custom|Jewelry Packaging & Supplies|Custom Hot Stamp Labels,"Hot stamp labels are designed to give your packaging or product a professional, classy appearance. We have hundreds of sizes and shapes available and we can also create custom shapes when necessary. Contact us if you would like to see additional sizes or shapes.|To request a price quote or to place an order, fill out the information below and click on ""Add to Cart"". Once we receive your information, we will contact you with pricing and further details. An art proof will be provided to you before printing.|Lead time is approximately 7-10 business days after proof approval.",$0.00 ,['No tier pricing.'],http://bensonmarketinggroup.com/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/f/o/foil_labels.jpg,,," 'Label Background Colors *', 'input text', u'http://bensonmarketinggroup.com/media/customoptions/options/223/100x/label_background_colors.JPG' "," 'Hotstamp Foil Colors *', 'input text', u'http://bensonmarketinggroup.com/media/customoptions/options/215/100x/Hotstamp_Foil_Colors.JPG' "," 'Borders - Circles & Ovals', 'input text', u'http://bensonmarketinggroup.com/media/customoptions/options/513/100x/Borders_-_circles.JPG' "," 'Borders - Squares & Rectangles', 'input text', u'http://bensonmarketinggroup.com/media/customoptions/options/514/100x/Borders_-_rectangles.JPG' "," 'Font Options *', 'input text', u'http://bensonmarketinggroup.com/media/customoptions/options/216/100x/typestylesall-stringtags.gif' ", 'Special Instructions *']],,,,[['Sizes'|'input text'|u'http://bensonmarketinggroup.com/media/customoptions/options/515/100x/label_die_sizes_rev_copy.jpg' ,,,,
Custom Hot Stamp Labels,,Home|Country/Primitive Supplies|Tags & Labels|Custom Hot Stamp Labels,"Hot stamp labels are designed to give your packaging or product a professional, classy appearance. We have hundreds of sizes and shapes available and we can also create custom shapes when necessary. Contact us if you would like to see additional sizes or shapes.|To request a price quote or to place an order, fill out the information below and click on ""Add to Cart"". Once we receive your information, we will contact you with pricing and further details. An art proof will be provided to you before printing.|Lead time is approximately 7-10 business days after proof approval.",$0.00 ,['No tier pricing.'],http://bensonmarketinggroup.com/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/f/o/foil_labels.jpg,,," 'Label Background Colors *', 'input text', u'http://bensonmarketinggroup.com/media/customoptions/options/223/100x/label_background_colors.JPG' "," 'Hotstamp Foil Colors *', 'input text', u'http://bensonmarketinggroup.com/media/customoptions/options/215/100x/Hotstamp_Foil_Colors.JPG' "," 'Borders - Circles & Ovals', 'input text', u'http://bensonmarketinggroup.com/media/customoptions/options/513/100x/Borders_-_circles.JPG' "," 'Borders - Squares & Rectangles', 'input text', u'http://bensonmarketinggroup.com/media/customoptions/options/514/100x/Borders_-_rectangles.JPG' "," 'Font Options *', 'input text', u'http://bensonmarketinggroup.com/media/customoptions/options/216/100x/typestylesall-stringtags.gif' ", 'Special Instructions *']],,,,[['Sizes'|'input text'|u'http://bensonmarketinggroup.com/media/customoptions/options/515/100x/label_die_sizes_rev_copy.jpg' ,,,,
Custom Hot Stamp Labels,,Home|Custom|Labels|Custom Hot Stamp Labels,"Hot stamp labels are designed to give your packaging or product a professional, classy appearance. We have hundreds of sizes and shapes available and we can also create custom shapes when necessary. Contact us if you would like to see additional sizes or shapes.|To request a price quote or to place an order, fill out the information below and click on ""Add to Cart"". Once we receive your information, we will contact you with pricing and further details. An art proof will be provided to you before printing.|Lead time is approximately 7-10 business days after proof approval.",$0.00 ,['No tier pricing.'],http://bensonmarketinggroup.com/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/f/o/foil_labels.jpg,,," 'Label Background Colors *', 'input text', u'http://bensonmarketinggroup.com/media/customoptions/options/223/100x/label_background_colors.JPG' "," 'Hotstamp Foil Colors *', 'input text', u'http://bensonmarketinggroup.com/media/customoptions/options/215/100x/Hotstamp_Foil_Colors.JPG' "," 'Borders - Circles & Ovals', 'input text', u'http://bensonmarketinggroup.com/media/customoptions/options/513/100x/Borders_-_circles.JPG' "," 'Borders - Squares & Rectangles', 'input text', u'http://bensonmarketinggroup.com/media/customoptions/options/514/100x/Borders_-_rectangles.JPG' "," 'Font Options *', 'input text', u'http://bensonmarketinggroup.com/media/customoptions/options/216/100x/typestylesall-stringtags.gif' ", 'Special Instructions *']],,,,[['Sizes'|'input text'|u'http://bensonmarketinggroup.com/media/customoptions/options/515/100x/label_die_sizes_rev_copy.jpg' ,,,,
Matte Eurotote Shopping Bags,,Home|Bags|Paper Bags|Matte Eurotote Shopping Bags,"Our European style shopping bags are made of a heavier weight paper and are available in matte, high gloss or natural kraft finish. These stunning bags provide a highly visible and sophisicated way to advertise your business and products. The bags have a matching rope handle and a sturdy cardboard bottom insert.|The bags can be hotstamped, ink printed, or embossed for an additional charge. For custom printing, the minimum order is 200 bags. For overseas printing, the minimum order is 1,000 bags per size.|Lead time is 2-4 weeks after proof approval for domestic orders. Lead time for overseas printing is 12-15 weeks.",$0.00 ,['No tier pricing.'],http://bensonmarketinggroup.com/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/m/a/matte_euro_shopping_bags.jpg,,, 'Notes and Instructions *']],,,,,,,,,,,,,[['Sizes *'|'-- Please Select --'|'6 1/2 x 3 1/2 x 6 1/2 '|'5 1/4 x 3 1/2 x 13 '|'6 1/2 x 3 1/2 x 13 '|'8 x 4 x 10 '|'9 x 3 1/2 x 7 '|'10 x 4 x 8 '|'10 x 5 x 13 '|'13 x 5 x 10 '|'16 x 4 3/4 x 13 '|'20 x 6 x 16 '|'24 x 9 x 19 ' 
Matte Eurotote Shopping Bags,,Home|Custom|Bags|Paper Bags|Matte Eurotote Shopping Bags,"Our European style shopping bags are made of a heavier weight paper and are available in matte, high gloss or natural kraft finish. These stunning bags provide a highly visible and sophisicated way to advertise your business and products. The bags have a matching rope handle and a sturdy cardboard bottom insert.|The bags can be hotstamped, ink printed, or embossed for an additional charge. For custom printing, the minimum order is 200 bags. For overseas printing, the minimum order is 1,000 bags per size.|Lead time is 2-4 weeks after proof approval for domestic orders. Lead time for overseas printing is 12-15 weeks.",$0.00 ,['No tier pricing.'],http://bensonmarketinggroup.com/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/m/a/matte_euro_shopping_bags.jpg,,, 'Notes and Instructions *']],,,,,,,,,,,,,[['Sizes *'|'-- Please Select --'|'6 1/2 x 3 1/2 x 6 1/2 '|'5 1/4 x 3 1/2 x 13 '|'6 1/2 x 3 1/2 x 13 '|'8 x 4 x 10 '|'9 x 3 1/2 x 7 '|'10 x 4 x 8 '|'10 x 5 x 13 '|'13 x 5 x 10 '|'16 x 4 3/4 x 13 '|'20 x 6 x 16 '|'24 x 9 x 19 ' 
Kraft Eurotote Shopping Bags,,Home|Custom|Bags|Paper Bags|Kraft Eurotote Shopping Bags,"Our European style shopping bags are made of a heavier weight paper and are available in matte, high gloss or natural kraft finish. These stunning bags provide a highly visible and sophisicated way to advertise your business and products. The bags have a matching rope handle and a sturdy cardboard bottom insert. Our custom printing options include hot stamp, ink printing, embossing, and many other printing options.|CUSTOM PRINTING:|Minimum order for custom printing is 200 bags per size. Minimum order for overseas custom printing is 1,000 bags per size.|Lead time is 2-4 weeks after proof approval for domestic orders. For overseas orders, lead time is 12-15 weeks from proof approval.",$0.00 ,['No tier pricing.'],http://bensonmarketinggroup.com/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/k/r/kraft_eurototes_1.jpg,,, 'Notes and Instructions *']],,,,,,,,,,,,,[['Sizes *'|'6 1/2 x 3 1/2 x 6 1/2'|'5 1/4 x 3 1/2 x 13'|'6 1/2 x 3 1/2 x 13'|'8 x 4 x 10'|'9 x 3 1/2 x 7'|'10 x 4 x 8'|'10 x 5 x 13'|'13 x 5 x 10'|'16 x 4 3/4 x 13'|'20 x 6 x 16'|'24 x 9 x 19' 
Kraft Eurotote Shopping Bags,,Home|Stock Packaging|Bags|Kraft Eurotote Shopping Bags,"Our European style shopping bags are made of a heavier weight paper and are available in matte, high gloss or natural kraft finish. These stunning bags provide a highly visible and sophisicated way to advertise your business and products. The bags have a matching rope handle and a sturdy cardboard bottom insert. Our custom printing options include hot stamp, ink printing, embossing, and many other printing options.|CUSTOM PRINTING:|Minimum order for custom printing is 200 bags per size. Minimum order for overseas custom printing is 1,000 bags per size.|Lead time is 2-4 weeks after proof approval for domestic orders. For overseas orders, lead time is 12-15 weeks from proof approval.",$0.00 ,['No tier pricing.'],http://bensonmarketinggroup.com/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/k/r/kraft_eurototes_1.jpg,,, 'Notes and Instructions *']],,,,,,,,,,,,,[['Sizes *'|'6 1/2 x 3 1/2 x 6 1/2'|'5 1/4 x 3 1/2 x 13'|'6 1/2 x 3 1/2 x 13'|'8 x 4 x 10'|'9 x 3 1/2 x 7'|'10 x 4 x 8'|'10 x 5 x 13'|'13 x 5 x 10'|'16 x 4 3/4 x 13'|'20 x 6 x 16'|'24 x 9 x 19' 
Urban Kraft Shopping Bags,,Home|Custom|Bags|Paper Bags|Urban Kraft Shopping Bags,"Trendy new styling, our premier Urban Kraft shopping bags are made with heavy weight 100% recycled natural kraft paper and feature unique tan non-woven shoulder length handles with cross stitching for added durability. For maximum branding impact, personalize with ink printing, hot stamping, or four color process printing.",$0.00 ,['No tier pricing.'],http://bensonmarketinggroup.com/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/u/r/urban_kraft_shopping_bags.jpg,,, 'Notes/Instructions *']],,,,,,,,,,,,,[['Sizes *'|'10 x 5 x 8 size'|'16 x 6 x 13 size' 
Boat Bags - Screen Print,,Home|Bags|Reusable Bags|Boat Bags - Screen Print,"100 GSM premium non-woven polypropylene natural-color tote with black bottom and side panels, black 28” handles, zipper closure, and plastic bottom insert.|Item#: 39DMBK1815|Size: 18W X 8 X 15H|Imprint Method: Screen Print|Imprint Area: 8W X 10H|Pricing for country: United States|(Note: All pricing is in U.S. Dollars. FOB: Union, IL 60180.)|150: $2.94|250: $2.54|500: $2.48|1000: $2.42|3000: $2.36|Plate/Screen Charge: N/A|Second Color: $0.40, per bag, per side|Second Side: $0.40 per bag|Item Extras:|*-First Color Screen Charge is FREE.|Shipping: 18 lbs. per box of 100|Rush Service: 0-4 days|Need blank bags: Deduct 20%. Shipped within 24 hours.",$0.00 ,['No tier pricing.'],http://bensonmarketinggroup.com/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/b/o/boat_bag_screen_main.jpg,,, 'Notes/Instructions']],,,,,,,,,[['Screen Print Colors *'|'input text'|u'http://bensonmarketinggroup.com/media/customoptions/options/620/100x/Screen_Print_Colors.JPG' ,,,,
Boat Bags - Screen Print,,Home|Custom|Bags|Reusable Bags|Boat Bags - Screen Print,"100 GSM premium non-woven polypropylene natural-color tote with black bottom and side panels, black 28” handles, zipper closure, and plastic bottom insert.|Item#: 39DMBK1815|Size: 18W X 8 X 15H|Imprint Method: Screen Print|Imprint Area: 8W X 10H|Pricing for country: United States|(Note: All pricing is in U.S. Dollars. FOB: Union, IL 60180.)|150: $2.94|250: $2.54|500: $2.48|1000: $2.42|3000: $2.36|Plate/Screen Charge: N/A|Second Color: $0.40, per bag, per side|Second Side: $0.40 per bag|Item Extras:|*-First Color Screen Charge is FREE.|Shipping: 18 lbs. per box of 100|Rush Service: 0-4 days|Need blank bags: Deduct 20%. Shipped within 24 hours.",$0.00 ,['No tier pricing.'],http://bensonmarketinggroup.com/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/b/o/boat_bag_screen_main.jpg,,, 'Notes/Instructions']],,,,,,,,,[['Screen Print Colors *'|'input text'|u'http://bensonmarketinggroup.com/media/customoptions/options/620/100x/Screen_Print_Colors.JPG' ,,,,
Set-Up Tie Boxes,,Home|Stock Packaging|Boxes|Gift & Apparel Boxes|Set-Up Tie Boxes,"This classic box is perfect for ties and looks wonderful with a colorful hot stamp imprint. Click on ""See More Samples"" to view available box colors.|Boxes available is gloss: Black, Dartmouth Green, Silver, White.|Boxes available in matte: Black, Dark Green, Metallic Copper, Metallic Gold, Metallic Silver.|To have the boxes custom hot stamped, there is a one-time plate charge of $120 for the first order along with a $148 hot stamp charge. Artwork can be emailed to info@bensonmarketinggroup.com.",$0.00 ,['No tier pricing.'],http://bensonmarketinggroup.com/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/s/e/set-up_tie_box.jpg,"[['Sizes/Colors *', '14 x 4 1/2 x 3/4 - white - 100/case +$89.00', '14 x 4 1/2 x 3/4 - kraft - 100/case +$89.00', '14 x 4 1/2 x 3/4 - black - 100/case +$225.00', '14 x 4 1/2 x 3/4 - silver - 100/case +$225.00', '14 x 4 1/2 x 3/4 - dartmouth green - 100/case +$225.00', '14 x 4 1/2 x 3/4 - dark green - 100/case +$225.00', '14 x 4 1/2 x 3/4 - metallic silver - 100/case +$225.00', '14 x 4 1/2 x 3/4 - metallic gold - 100/case +$225.00', '14 x 4 1/2 x 3/4 - metallic copper - 100/case +$225.00' ",, 'Notes/Questions']],,,,,,,,,,,,,
Printed Fabric Labels,,Home|Custom|Labels|Printed Fabric Labels,"We offer a full line of custom printed fabric labels that can be sewn into apparel, gifts, or many other products. Our 8 color press can print almost anything on fabric labels, elastic and trimming. We have a wide range of materials available that can be custom printed with your business name and logo.|To request a quote, contact us for details. Artwork can be emailed to info@bensonmarketinggroup.com.",$0.00 ,['No tier pricing.'],http://bensonmarketinggroup.com/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/f/a/fabric_labels_-_printed.jpg,,, 'Notes/Special Instructions']],,,,,,,,,,,,,[['Label Materials'|'-- Please Select --'|'Woven Edge Satin '|'Bridal Satin '|'Removable Adhesive Satin '|'Natural Cotton Twill '|'Natural Organic Flat Cotton '|'Poly Twill '|'Satin Acetate '|'Poly Satin '|'Acetate '|'Iron-On Polyester '|'Polyester '|'Nylon '|'Nonwoven Pelon Econo '|'Tyvek '|'Other ' 
Printed Fabric Labels,,Home|Custom|Ribbon|Printed Fabric Labels,"We offer a full line of custom printed fabric labels that can be sewn into apparel, gifts, or many other products. Our 8 color press can print almost anything on fabric labels, elastic and trimming. We have a wide range of materials available that can be custom printed with your business name and logo.|To request a quote, contact us for details. Artwork can be emailed to info@bensonmarketinggroup.com.",$0.00 ,['No tier pricing.'],http://bensonmarketinggroup.com/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/f/a/fabric_labels_-_printed.jpg,,, 'Notes/Special Instructions']],,,,,,,,,,,,,[['Label Materials'|'-- Please Select --'|'Woven Edge Satin '|'Bridal Satin '|'Removable Adhesive Satin '|'Natural Cotton Twill '|'Natural Organic Flat Cotton '|'Poly Twill '|'Satin Acetate '|'Poly Satin '|'Acetate '|'Iron-On Polyester '|'Polyester '|'Nylon '|'Nonwoven Pelon Econo '|'Tyvek '|'Other ' 
Printed Fabric Labels,,Home|Custom|Tags & Cards|Printed Fabric Labels,"We offer a full line of custom printed fabric labels that can be sewn into apparel, gifts, or many other products. Our 8 color press can print almost anything on fabric labels, elastic and trimming. We have a wide range of materials available that can be custom printed with your business name and logo.|To request a quote, contact us for details. Artwork can be emailed to info@bensonmarketinggroup.com.",$0.00 ,['No tier pricing.'],http://bensonmarketinggroup.com/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/f/a/fabric_labels_-_printed.jpg,,, 'Notes/Special Instructions']],,,,,,,,,,,,,[['Label Materials'|'-- Please Select --'|'Woven Edge Satin '|'Bridal Satin '|'Removable Adhesive Satin '|'Natural Cotton Twill '|'Natural Organic Flat Cotton '|'Poly Twill '|'Satin Acetate '|'Poly Satin '|'Acetate '|'Iron-On Polyester '|'Polyester '|'Nylon '|'Nonwoven Pelon Econo '|'Tyvek '|'Other ' 
Velvet Pouches,,Home|Bags|Fabric Bags & Pouches|Velvet Pouches,"Our elegant velvet drawstring pouches are available in 6 sizes and|7 colors and add a classic finishing touch to jewelry, small gifts, and|favors. All dimensions are approximations and are given as width by|height in inches. These pouches close with a drawstring cord. Custom|pouch colors are available by quote. The pouches can be custom printed for|an additional charge. Contact us for details.",$0.00 ,['No tier pricing.'],http://bensonmarketinggroup.com/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/v/e/velveteen_pouches.jpg,"[['Sizes *', '2 x 2.5"" - 10 per pack +$2.50', '3 x 3"" - 10 per pack +$2.80', '3 x 4"" - 10 per pack +$3.00', '4 x 5"" - 10 per pack +$3.50', '5 x 7"" - 10 per pack +$6.80', '6 x 9"" - 10 per pack +$7.90' ",,, 'Special Instructions *']],,,,,,,,,,,, 'Pouch Colors *'|'-- Please Select --'|'Gray '|'Black '|'Red '|'Burgundy  '|'Royal '|'Navy '|'Hunter ' 
BMG 3-line Custom Price Gun Labels,,Home|Price Marking Guns & Labels|Custom Price Gun Labels|BMG 3-line Custom Price Gun Labels,"Put your business name on every product that leaves your front door with custom price gun labels. Choose a label color and imprint color along with a font that fits your business image.|TO PLACE AN ORDER:|1) Select a MATERIAL COLOR for your labels.|2) Select an IMPRINT COLOR. This will be the color used to print your business name/info on the label.|3) Enter the BUSINESS INFO that you would like printed on the label|4) Select an ADHESIVE. General Purpose adhesive is the standard adhesive used. Select removable adhesive for delicate items such as painted furniture, etc.|5) Select a QUANTITY. Larger quantities are available beyond those listed.",$0.00 ,['No tier pricing.'],http://bensonmarketinggroup.com/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/b/m/bmg_3-line_custom_labels.png," 'Quantity *', '-- Please Select --', '12 rolls - $9.75 per roll +$117.00', '24 rolls - $5.80 per roll +$139.20', '36 rolls - $5 per roll +$180.00', '60 rolls - $4.40 per roll +$264.00', '120 rolls - $2.95 per roll +$354.00', '252 rolls - $2.38 per roll +$599.00']]",," 'Price Gun Label Imprint Colors *', 'input text', u'http://bensonmarketinggroup.com/media/customoptions/options/268/100x/Price_Gun_Label_Imprint_Colors.JPG' "," 'Fonts  *', 'input text', u'http://bensonmarketinggroup.com/media/customoptions/options/269/100x/Fonts.gif' ", 'Text to be printed on label *' ," 'Label Adhesive *', '-- Please Select --', 'General Purpose ', 'Permanent ', 'Removable ' ",,,,,,[['Price Gun Labels Material Colors *'|'input text'|u'http://bensonmarketinggroup.com/media/customoptions/options/264/100x/Price_Gun_Label_Colors.jpg' ,,,,
BMG 2-line Custom Price Gun Labels,,Home|Price Marking Guns & Labels|Custom Price Gun Labels|BMG 2-line Custom Price Gun Labels,"Put your business name on every product that leaves your front door with custom price gun labels. Choose a label color and imprint color along with a font that fits your business image.|TO PLACE AN ORDER:|1) Select a MATERIAL COLOR for your labels.|2) Select an IMPRINT COLOR. This will be the color used to print your business name/info on the label.|3) Enter the BUSINESS INFO that you would like printed on the label|4) Select an ADHESIVE. General Purpose adhesive is the standard adhesive used. Select removable adhesive for delicate items such as painted furniture, etc.|5) Select a QUANTITY. Larger quantities are available beyond those listed.|FOR LOADING INSTRUCTIONS, CLICK ON ""SEE MORE SAMPLES"" TO VIEW INSTRUCTIONS.",$0.00 ,['No tier pricing.'],http://bensonmarketinggroup.com/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/g/l/gl_labels.jpg," 'Quantity *', '-- Please Select --', '12 rolls - $9.75 per roll +$117.00', '24 rolls - $5.80 per roll +$139.20', '36 rolls - $5 per roll +$180.00', '60 rolls - $4.40 per roll +$264.00', '120 rolls - $3.25 per roll +$390.00', '252 rolls - $2.63 per roll +$668.00']]",," 'Price Gun Label Imprint Colors *', 'input text', u'http://bensonmarketinggroup.com/media/customoptions/options/268/100x/Price_Gun_Label_Imprint_Colors.JPG' "," 'Fonts  *', 'input text', u'http://bensonmarketinggroup.com/media/customoptions/options/269/100x/Fonts.gif' ", 'Text to be printed on label *' ," 'Label Adhesive *', '-- Please Select --', 'General Purpose ', 'Removable ' ",,,,,,[['Price Gun Labels Material Colors *'|'input text'|u'http://bensonmarketinggroup.com/media/customoptions/options/264/100x/Price_Gun_Label_Colors.jpg' ,,,,
BMG 1-line Custom Price Gun Labels,,Home|Price Marking Guns & Labels|Custom Price Gun Labels|BMG 1-line Custom Price Gun Labels,"Put your business name on every product that leaves your front door with custom price gun labels. Choose a label color and imprint color along with a font that fits your business image.|TO PLACE AN ORDER:|1) Select a MATERIAL COLOR for your labels.|2) Select an IMPRINT COLOR. This will be the color used to print your business name/info on the label.|3) Enter the BUSINESS INFO that you would like printed on the label|4) Select an ADHESIVE. General Purpose adhesive is the standard adhesive used. Select removable adhesive for delicate items such as painted furniture, etc.|5) Select a QUANTITY. Larger quantities are available beyond those listed.",$0.00 ,['No tier pricing.'],http://bensonmarketinggroup.com/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/b/m/bmg_1-line_custom_labels.png," 'Quantity *', '-- Please Select --', '12 rolls - $9.75 per roll +$117.00', '24 rolls - $5.80 per roll +$139.20', '36 rolls - $5 per roll +$180.00', '60 rolls - $4.40 per roll +$264.00', '120 rolls - $3.25 per roll +$390.00', '252 rolls - $2.63 per roll +$668.00']]",," 'Price Gun Label Imprint Colors *', 'input text', u'http://bensonmarketinggroup.com/media/customoptions/options/268/100x/Price_Gun_Label_Imprint_Colors.JPG' "," 'Fonts  *', 'input text', u'http://bensonmarketinggroup.com/media/customoptions/options/269/100x/Fonts.gif' ", 'Text to be printed on label *' ," 'Label Adhesive *', '-- Please Select --', 'General Purpose ', 'Removable ' ",,,,,,[['Price Gun Labels Material Colors *'|'input text'|u'http://bensonmarketinggroup.com/media/customoptions/options/264/100x/Price_Gun_Label_Colors.jpg' ,,,,
Canvas Garment Bags,,Home|Custom|Bags|Reusable Bags|Canvas Garment Bags,"Our light weight canvas garment bags make carrying clothes look chic while being green! Available in two sizes - 24x40 and 24x54, and in two popular|colors - natural (off-white) and black. Bags are finished with heavy duty zippers and handles on top and bottom for easy carrying. Metal grommets allow|garments to be hanged. Personalize with a screen print or full color print for a lasting impression!|Colors Available: Black, Natural (Off-White)|Pricing below includes a one color screen print. There is a one time screen charge of $50 for the first order.|A digital proof will be provided for approval before order is produced.|100 bag minimum per size for screen printed bags|300 bag minimum per size for full color printed bags - call for pricing",$0.00 ,['No tier pricing.'],http://bensonmarketinggroup.com/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/g/a/garment_bag.jpg,"[['Garment Bags with Screen Print *', '-- Please Select --', '24"" x 40"" Natural Canvas Bag - 100 quantity - $8 each - 100 Bags +$800.00', '24"" x 40"" Natural Canvas Bag - 300 quantity - $7.50 each +$2,250.00', '24"" x 40"" Natural Canvas Bag - 500 quantity - $7.00 each +$2,100.00', '24"" x 40"" Natural Canvas Bag - 1000 quantity - $7.50 each +$6,600.00', '24"" X 40"" Black Canvas Bag - 100 quantity - $8.40 each - 100 quantity +$840.00', '24"" X 40"" Black Canvas Bag - 100 quantity - $8.10 each - 300 quantity +$2,430.00', '24"" X 40"" Black Canvas Bag - 100 quantity - $7.80 each - 500 quantity +$3,900.00', '24"" X 40"" Black Canvas Bag - 100 quantity - $7.40 each - 1000 quantity +$7,400.00' ",," 'Screen Print Colors *', 'input text', u'http://bensonmarketinggroup.com/media/customoptions/options/741/100x/Screen_Print_Colors.JPG' ", 'Artwork Upload *' , 'Special Instructions *']],,,,,,,,,,,
Canvas Garment Bags,,Home|Bags|Reusable Bags|Canvas Garment Bags,"Our light weight canvas garment bags make carrying clothes look chic while being green! Available in two sizes - 24x40 and 24x54, and in two popular|colors - natural (off-white) and black. Bags are finished with heavy duty zippers and handles on top and bottom for easy carrying. Metal grommets allow|garments to be hanged. Personalize with a screen print or full color print for a lasting impression!|Colors Available: Black, Natural (Off-White)|Pricing below includes a one color screen print. There is a one time screen charge of $50 for the first order.|A digital proof will be provided for approval before order is produced.|100 bag minimum per size for screen printed bags|300 bag minimum per size for full color printed bags - call for pricing",$0.00 ,['No tier pricing.'],http://bensonmarketinggroup.com/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/g/a/garment_bag.jpg,"[['Garment Bags with Screen Print *', '-- Please Select --', '24"" x 40"" Natural Canvas Bag - 100 quantity - $8 each - 100 Bags +$800.00', '24"" x 40"" Natural Canvas Bag - 300 quantity - $7.50 each +$2,250.00', '24"" x 40"" Natural Canvas Bag - 500 quantity - $7.00 each +$2,100.00', '24"" x 40"" Natural Canvas Bag - 1000 quantity - $7.50 each +$6,600.00', '24"" X 40"" Black Canvas Bag - 100 quantity - $8.40 each - 100 quantity +$840.00', '24"" X 40"" Black Canvas Bag - 100 quantity - $8.10 each - 300 quantity +$2,430.00', '24"" X 40"" Black Canvas Bag - 100 quantity - $7.80 each - 500 quantity +$3,900.00', '24"" X 40"" Black Canvas Bag - 100 quantity - $7.40 each - 1000 quantity +$7,400.00' ",," 'Screen Print Colors *', 'input text', u'http://bensonmarketinggroup.com/media/customoptions/options/741/100x/Screen_Print_Colors.JPG' ", 'Artwork Upload *' , 'Special Instructions *']],,,,,,,,,,,
