EVERGREEN DREAM PAINT CAN CANDLE - BROWN BAG COLLECTION,EVERGREEN DREAM PAINT CAN CANDLE - BROWN BAG COLLECTION,,"😍Have every morning smell like an Evergreen with our Evergreen Dream candle. This scent mixes pine, cedarwood, fir needles, and spearmint.

🏄🏽‍♀️Surf's Up candles are all natural soy wax, no dyes, paraffin, lead, or petroleum content

💫Hand Poured in Small Batches using custom created scents

🔥Features a cotton wick to ensure a smooth, clean burn

🔹Made in the U.S.A.

Available sizes👇🏽

▪️Pint Paint Can Candles are 16oz with 80-100 hours burn time",,,,,Pint Paint Can,,3,$12.00 ,,,,,3,Surfs400,Surfs160,https://www.surfsupcandle.com/cdn/shop/files/IMG_4012.jpg?v=1737725113&width=2554,IMG_4012.jpg?v=1737725113&width=2554,,,Surfs800,IMG_4012.jpg?v=1737725113&width=2554
ROSE & ROMANCE PAINT CAN SET - VALENTINE'S DAY COLLECTION,ROSE & ROMANCE PAINT CAN SET - VALENTINE'S DAY COLLECTION,,"💞Introducing the Rose & Romance Set: Give the gift of candles this Valentine's Day💞
The Rose & Romance Set includes👇
  ❤️4oz Pink Grapefruit Paint Can Candle: Pink Grapefruit is one of our original scents! Dating back to 2014 this scent has helped morph our business into what it is today! With its mix of grapefruit, orange zest, and a light musk this fragrance is known to simply cast a spell upon you. Pink Grapefruit will leave you craving your favorite tropical concoctions!
❤️4oz Surf Wax Paint Can Candle: You'll love our signature scent with a pineapple base, iced lemonade, orange peel, grapefruit, raspberry, frosted coconut water, fruity musk and raw vanilla. It will have you thinking of surfing, friends, family, and of course the beach. Our best seller!
❤️4oz Endless Summer Paint Can Candle: The scent that lasts forever making the summer never end! Endless summer will have you thinking you're on the beach all the way through the winter months. This scent allows you to blink and arrive within a summer wonderland! With its notes of green apple, cucumber, rose, white lily, and violet endless summer will leave you sunburnt!

❤️4oz Coconut Lime Paint Can Candle: Our refreshing summer scent Coconut Lime is bursting with lime, orange, coconut, and vanilla. You will feel like you are living on your own tropical island. One of our best sellers!

🏄🏽‍♀️Surf's Up candles are all natural soy wax, no dyes, paraffin, lead, or petroleum content

💫Hand Poured in Small Batches using custom created scents

🔥Features a cotton wick to ensure a smooth, clean burn

🔹Made in the U.S.A.
Size & Candle Burn Information👇🏽
▪️ 1/4 Pint Candles are 4oz with 20-25hours burn time
*DISCOUNTS DO NOT APPLY TO THIS PRODUCT*",,,,,,,3,$29.99 ,,,,,3,Surfs400,Surfs160,https://www.surfsupcandle.com/cdn/shop/files/IMG_3969.jpg?v=1737494083&width=3024,IMG_3969.jpg?v=1737494083&width=3024,,,Surfs800,IMG_3969.jpg?v=1737494083&width=3024
EVERGREEN DREAM MASON JAR CANDLE - BROWN BAG COLLECTION,EVERGREEN DREAM MASON JAR CANDLE - BROWN BAG COLLECTION,,"😍Have every morning smell like an Evergreen with our Evergreen Dream candle. This scent mixes pine, cedarwood, fir needles, and spearmint.

🏄🏽‍♀️Surf's Up candles are all natural soy wax, no dyes, paraffin, lead, or petroleum content

💫Hand Poured in Small Batches using custom created scents

🔥Features a cotton wick to ensure a smooth, clean burn

🔹Made in the U.S.A.

Available sizes👇🏽

▪️ Large Mason Jar Candles are 16oz with 80-100 hours burn time",,,,,16 oz Mason Jar,,3,$12.00 ,,,,,3,Surfs400,Surfs160,https://www.surfsupcandle.com/cdn/shop/files/IMG_3867.jpg?v=1737092296&width=3024,IMG_3867.jpg?v=1737092296&width=3024,,,Surfs800,IMG_3867.jpg?v=1737092296&width=3024
DECK THE HALLS PAINT CAN CANDLE - VINTAGE COLLECTION SIDEWALK SALE,DECK THE HALLS PAINT CAN CANDLE - VINTAGE COLLECTION SIDEWALK SALE,,"😍Deck the Halls will leave you reminiscing of the times you would decorate the house with your family! This scent consists of mulled apple cider, orange zests, spicy cinnamon, pine, and cloves! This nostalgically winter scent is the perfect addition to any household!

🏄🏽‍♀️Surf's Up candles are all natural soy wax, no dyes, paraffin, lead, or petroleum content

💫Hand Poured in Small Batches using custom created scents

🔥Features a cotton wick to ensure a smooth, clean burn

🔹Made in the U.S.A.

Available sizes👇🏽

▪️ Pint Candles are 16oz with 80-100 hours burn time
▪️ 1/2 Pint Candles are 8oz with 40-50 hours burn time
▪️ 1/4 Pint Candles are 4oz with 20-25hours burn time",,,,,16 oz Pint,,3,$13.00 ,,,,,3,Surfs400,Surfs160,https://www.surfsupcandle.com/cdn/shop/files/IMG_7336.jpg?v=1688588350&width=3024,IMG_7336.jpg?v=1688588350&width=3024,,,Surfs800,IMG_7336.jpg?v=1688588350&width=3024
DECK THE HALLS PAINT CAN CANDLE - VINTAGE COLLECTION SIDEWALK SALE,DECK THE HALLS PAINT CAN CANDLE - VINTAGE COLLECTION SIDEWALK SALE,,"😍Deck the Halls will leave you reminiscing of the times you would decorate the house with your family! This scent consists of mulled apple cider, orange zests, spicy cinnamon, pine, and cloves! This nostalgically winter scent is the perfect addition to any household!

🏄🏽‍♀️Surf's Up candles are all natural soy wax, no dyes, paraffin, lead, or petroleum content

💫Hand Poured in Small Batches using custom created scents

🔥Features a cotton wick to ensure a smooth, clean burn

🔹Made in the U.S.A.

Available sizes👇🏽

▪️ Pint Candles are 16oz with 80-100 hours burn time
▪️ 1/2 Pint Candles are 8oz with 40-50 hours burn time
▪️ 1/4 Pint Candles are 4oz with 20-25hours burn time",,,,,8 oz 1/2 Pint,,3,$19.00 ,,,,,3,Surfs400,Surfs160,https://www.surfsupcandle.com/cdn/shop/files/IMG_7338_6b4f9ae2-dab3-4f80-97d0-e50d154f4489.jpg?v=1688588358&width=3024,IMG_7338_6b4f9ae2-dab3-4f80-97d0-e50d154f4489.jpg?v=1688588358&width=3024,,,Surfs800,IMG_7338_6b4f9ae2-dab3-4f80-97d0-e50d154f4489.jpg?v=1688588358&width=3024
DECK THE HALLS PAINT CAN CANDLE - VINTAGE COLLECTION SIDEWALK SALE,DECK THE HALLS PAINT CAN CANDLE - VINTAGE COLLECTION SIDEWALK SALE,,"😍Deck the Halls will leave you reminiscing of the times you would decorate the house with your family! This scent consists of mulled apple cider, orange zests, spicy cinnamon, pine, and cloves! This nostalgically winter scent is the perfect addition to any household!

🏄🏽‍♀️Surf's Up candles are all natural soy wax, no dyes, paraffin, lead, or petroleum content

💫Hand Poured in Small Batches using custom created scents

🔥Features a cotton wick to ensure a smooth, clean burn

🔹Made in the U.S.A.

Available sizes👇🏽

▪️ Pint Candles are 16oz with 80-100 hours burn time
▪️ 1/2 Pint Candles are 8oz with 40-50 hours burn time
▪️ 1/4 Pint Candles are 4oz with 20-25hours burn time",,,,,4 oz 1/4 Pint,,3,$6.00 ,,,,,3,Surfs400,Surfs160,https://www.surfsupcandle.com/cdn/shop/files/IMG_7339_45f52ffe-2f06-4ca7-866e-b2d5dd7ed8f1.jpg?v=1688588362&width=3024,IMG_7339_45f52ffe-2f06-4ca7-866e-b2d5dd7ed8f1.jpg?v=1688588362&width=3024,,,Surfs800,IMG_7339_45f52ffe-2f06-4ca7-866e-b2d5dd7ed8f1.jpg?v=1688588362&width=3024
MISTLETOE SANTA SLED PAINT CAN CANDLE - VINTAGE COLLECTION SIDEWALK SALE,MISTLETOE SANTA SLED PAINT CAN CANDLE - VINTAGE COLLECTION SIDEWALK SALE,,"😍The signature scent of Christmas is right here in our candle. Creating a warm atmosphere this fragrance consists of mistletoe, pine, and balsam.

🏄🏽‍♀️Surf's Up candles are all natural soy wax, no dyes, paraffin, lead, or petroleum content

💫Hand Poured in Small Batches using custom created scents

🔥Features a cotton wick to ensure a smooth, clean burn

🔹Made in the U.S.A.

Available sizes👇🏽

▪️ Pint Candles are 16oz with 80-100 hours burn time
▪️ 1/2 Pint Candles are 8oz with 40-50 hours burn time
▪️ 1/4 Pint Candles are 4oz with 20-25hours burn time",,,,,16 oz Pint,,3,$13.00 ,,,,,3,Surfs400,Surfs160,https://www.surfsupcandle.com/cdn/shop/files/IMG_7039_f101cebe-5999-4863-8f6a-5bb8eaf7befe.jpg?v=1688411938&width=3024,IMG_7039_f101cebe-5999-4863-8f6a-5bb8eaf7befe.jpg?v=1688411938&width=3024,,,Surfs800,IMG_7039_f101cebe-5999-4863-8f6a-5bb8eaf7befe.jpg?v=1688411938&width=3024
MISTLETOE SANTA SLED PAINT CAN CANDLE - VINTAGE COLLECTION SIDEWALK SALE,MISTLETOE SANTA SLED PAINT CAN CANDLE - VINTAGE COLLECTION SIDEWALK SALE,,"😍The signature scent of Christmas is right here in our candle. Creating a warm atmosphere this fragrance consists of mistletoe, pine, and balsam.

🏄🏽‍♀️Surf's Up candles are all natural soy wax, no dyes, paraffin, lead, or petroleum content

💫Hand Poured in Small Batches using custom created scents

🔥Features a cotton wick to ensure a smooth, clean burn

🔹Made in the U.S.A.

Available sizes👇🏽

▪️ Pint Candles are 16oz with 80-100 hours burn time
▪️ 1/2 Pint Candles are 8oz with 40-50 hours burn time
▪️ 1/4 Pint Candles are 4oz with 20-25hours burn time",,,,,8 oz 1/2 Pint,,3,$19.00 ,,,,,3,Surfs400,Surfs160,https://www.surfsupcandle.com/cdn/shop/files/IMG_7037_514fc4df-9b1b-4414-a4fc-be759c7b8823.jpg?v=1688411938&width=3024,IMG_7037_514fc4df-9b1b-4414-a4fc-be759c7b8823.jpg?v=1688411938&width=3024,,,Surfs800,IMG_7037_514fc4df-9b1b-4414-a4fc-be759c7b8823.jpg?v=1688411938&width=3024
MISTLETOE SANTA SLED PAINT CAN CANDLE - VINTAGE COLLECTION SIDEWALK SALE,MISTLETOE SANTA SLED PAINT CAN CANDLE - VINTAGE COLLECTION SIDEWALK SALE,,"😍The signature scent of Christmas is right here in our candle. Creating a warm atmosphere this fragrance consists of mistletoe, pine, and balsam.

🏄🏽‍♀️Surf's Up candles are all natural soy wax, no dyes, paraffin, lead, or petroleum content

💫Hand Poured in Small Batches using custom created scents

🔥Features a cotton wick to ensure a smooth, clean burn

🔹Made in the U.S.A.

Available sizes👇🏽

▪️ Pint Candles are 16oz with 80-100 hours burn time
▪️ 1/2 Pint Candles are 8oz with 40-50 hours burn time
▪️ 1/4 Pint Candles are 4oz with 20-25hours burn time",,,,,4 oz 1/4 Pint,,3,$12.00 ,,,,,3,Surfs400,Surfs160,https://www.surfsupcandle.com/cdn/shop/files/IMG_7036_62fa12a1-b73c-4690-a546-61ac8eb6ca5f.jpg?v=1688411938&width=3024,IMG_7036_62fa12a1-b73c-4690-a546-61ac8eb6ca5f.jpg?v=1688411938&width=3024,,,Surfs800,IMG_7036_62fa12a1-b73c-4690-a546-61ac8eb6ca5f.jpg?v=1688411938&width=3024
NAVY CREW NECK - SURF'S UP COFFE & CANDLE CO,NAVY CREW NECK - SURF'S UP COFFE & CANDLE CO,,,,,,,Small,,3,$40.00 ,,,,,3,Surfs400,Surfs160,https://www.surfsupcandle.com/cdn/shop/files/8C55820C-735B-4A47-BE4F-CFE4BD8BE3F8.jpg?v=1735922464&width=3024,8C55820C-735B-4A47-BE4F-CFE4BD8BE3F8.jpg?v=1735922464&width=3024,,,Surfs800,8C55820C-735B-4A47-BE4F-CFE4BD8BE3F8.jpg?v=1735922464&width=3024
NAVY CREW NECK - SURF'S UP COFFE & CANDLE CO,NAVY CREW NECK - SURF'S UP COFFE & CANDLE CO,,,,,,,Medium,,3,$40.00 ,,,,,3,Surfs400,Surfs160,https://www.surfsupcandle.com/cdn/shop/files/8C55820C-735B-4A47-BE4F-CFE4BD8BE3F8.jpg?v=1735922464&width=3024,8C55820C-735B-4A47-BE4F-CFE4BD8BE3F8.jpg?v=1735922464&width=3024,,,Surfs800,8C55820C-735B-4A47-BE4F-CFE4BD8BE3F8.jpg?v=1735922464&width=3024
NAVY CREW NECK - SURF'S UP COFFE & CANDLE CO,NAVY CREW NECK - SURF'S UP COFFE & CANDLE CO,,,,,,,Large,,3,$40.00 ,,,,,3,Surfs400,Surfs160,https://www.surfsupcandle.com/cdn/shop/files/8C55820C-735B-4A47-BE4F-CFE4BD8BE3F8.jpg?v=1735922464&width=3024,8C55820C-735B-4A47-BE4F-CFE4BD8BE3F8.jpg?v=1735922464&width=3024,,,Surfs800,8C55820C-735B-4A47-BE4F-CFE4BD8BE3F8.jpg?v=1735922464&width=3024
NAVY CREW NECK - SURF'S UP COFFE & CANDLE CO,NAVY CREW NECK - SURF'S UP COFFE & CANDLE CO,,,,,,,X Large,,3,$40.00 ,,,,,3,Surfs400,Surfs160,https://www.surfsupcandle.com/cdn/shop/files/8C55820C-735B-4A47-BE4F-CFE4BD8BE3F8.jpg?v=1735922464&width=3024,8C55820C-735B-4A47-BE4F-CFE4BD8BE3F8.jpg?v=1735922464&width=3024,,,Surfs800,8C55820C-735B-4A47-BE4F-CFE4BD8BE3F8.jpg?v=1735922464&width=3024
NAVY CREW NECK - SURF'S UP COFFE & CANDLE CO,NAVY CREW NECK - SURF'S UP COFFE & CANDLE CO,,,,,,,XX Large,,3,$40.00 ,,,,,3,Surfs400,Surfs160,https://www.surfsupcandle.com/cdn/shop/files/8C55820C-735B-4A47-BE4F-CFE4BD8BE3F8.jpg?v=1735922464&width=3024,8C55820C-735B-4A47-BE4F-CFE4BD8BE3F8.jpg?v=1735922464&width=3024,,,Surfs800,8C55820C-735B-4A47-BE4F-CFE4BD8BE3F8.jpg?v=1735922464&width=3024
SEA SALT PINE PAINT CAN CANDLE - VINTAGE COLLECTION SIDEWALK SALE,SEA SALT PINE PAINT CAN CANDLE - VINTAGE COLLECTION SIDEWALK SALE,,"😍Sea Salt Pine is a fantastic combination between woodsy and beachy! This concoction of sea salt, coconut water, blue spruce, rosemary, and leafy greens makes for a aroma that is entirely unique. This scent will bring you to a private beach surrounded by pine trees along the coast!

🏄🏽‍♀️Surf's Up candles are all natural soy wax, no dyes, paraffin, lead, or petroleum content

💫Hand Poured in Small Batches using custom created scents

🔥Features a cotton wick to ensure a smooth, clean burn

🔹Made in the U.S.A.

Available sizes👇🏽

▪️ Pint Candles are 16oz with 80-100 hours burn time
▪️ 1/2 Pint Candles are 8oz with 40-50 hours burn time
▪️ 1/4 Pint Candles are 4oz with 20-25hours burn time",,,,,16 oz Pint,,3,$13.00 ,,,,,3,Surfs400,Surfs160,https://www.surfsupcandle.com/cdn/shop/files/IMG_9421.jpg?v=1687281136&width=3023,IMG_9421.jpg?v=1687281136&width=3023,,,Surfs800,IMG_9421.jpg?v=1687281136&width=3023
SEA SALT PINE PAINT CAN CANDLE - VINTAGE COLLECTION SIDEWALK SALE,SEA SALT PINE PAINT CAN CANDLE - VINTAGE COLLECTION SIDEWALK SALE,,"😍Sea Salt Pine is a fantastic combination between woodsy and beachy! This concoction of sea salt, coconut water, blue spruce, rosemary, and leafy greens makes for a aroma that is entirely unique. This scent will bring you to a private beach surrounded by pine trees along the coast!

🏄🏽‍♀️Surf's Up candles are all natural soy wax, no dyes, paraffin, lead, or petroleum content

💫Hand Poured in Small Batches using custom created scents

🔥Features a cotton wick to ensure a smooth, clean burn

🔹Made in the U.S.A.

Available sizes👇🏽

▪️ Pint Candles are 16oz with 80-100 hours burn time
▪️ 1/2 Pint Candles are 8oz with 40-50 hours burn time
▪️ 1/4 Pint Candles are 4oz with 20-25hours burn time",,,,,8 oz 1/2 Pint,,3,$10.00 ,,,,,3,Surfs400,Surfs160,https://www.surfsupcandle.com/cdn/shop/files/IMG_9419.jpg?v=1687281136&width=3023,IMG_9419.jpg?v=1687281136&width=3023,,,Surfs800,IMG_9419.jpg?v=1687281136&width=3023
SEA SALT PINE PAINT CAN CANDLE - VINTAGE COLLECTION SIDEWALK SALE,SEA SALT PINE PAINT CAN CANDLE - VINTAGE COLLECTION SIDEWALK SALE,,"😍Sea Salt Pine is a fantastic combination between woodsy and beachy! This concoction of sea salt, coconut water, blue spruce, rosemary, and leafy greens makes for a aroma that is entirely unique. This scent will bring you to a private beach surrounded by pine trees along the coast!

🏄🏽‍♀️Surf's Up candles are all natural soy wax, no dyes, paraffin, lead, or petroleum content

💫Hand Poured in Small Batches using custom created scents

🔥Features a cotton wick to ensure a smooth, clean burn

🔹Made in the U.S.A.

Available sizes👇🏽

▪️ Pint Candles are 16oz with 80-100 hours burn time
▪️ 1/2 Pint Candles are 8oz with 40-50 hours burn time
▪️ 1/4 Pint Candles are 4oz with 20-25hours burn time",,,,,4 oz 1/4 Pint,,3,$8.00 ,,,,,3,Surfs400,Surfs160,https://www.surfsupcandle.com/cdn/shop/files/IMG_9420.jpg?v=1687281136&width=3023,IMG_9420.jpg?v=1687281136&width=3023,,,Surfs800,IMG_9420.jpg?v=1687281136&width=3023
CITRUS SPRUCE PAINT CAN CANDLE - VINTAGE COLLECTION SIDEWALK SALE,CITRUS SPRUCE PAINT CAN CANDLE - VINTAGE COLLECTION SIDEWALK SALE,,"😍There's no place like home for the holidays, especially with our new Citrus Spruce scent. This warm scent mixes fir balsam, sandalwood, grapefruit, and mandarin for a unique fragrance.

🏄🏽‍♀️Surf's Up candles are all natural soy wax, no dyes, paraffin, lead, or petroleum content

💫Hand Poured in Small Batches using custom created scents

🔥Features a cotton wick to ensure a smooth, clean burn

🔹Made in the U.S.A.

Available sizes👇🏽

▪️ Pint Candles are 16oz with 80-100 hours burn time
▪️ 1/2 Pint Candles are 8oz with 40-50 hours burn time
▪️ 1/4 Pint Candles are 4oz with 20-25hours burn time",,,,,16 oz Pint,,3,$13.00 ,,,,,3,Surfs400,Surfs160,https://www.surfsupcandle.com/cdn/shop/files/IMG_7067_3269051d-9df6-463f-8817-a001b0b114ad.jpg?v=1688410772&width=3024,IMG_7067_3269051d-9df6-463f-8817-a001b0b114ad.jpg?v=1688410772&width=3024,,,Surfs800,IMG_7067_3269051d-9df6-463f-8817-a001b0b114ad.jpg?v=1688410772&width=3024
CITRUS SPRUCE PAINT CAN CANDLE - VINTAGE COLLECTION SIDEWALK SALE,CITRUS SPRUCE PAINT CAN CANDLE - VINTAGE COLLECTION SIDEWALK SALE,,"😍There's no place like home for the holidays, especially with our new Citrus Spruce scent. This warm scent mixes fir balsam, sandalwood, grapefruit, and mandarin for a unique fragrance.

🏄🏽‍♀️Surf's Up candles are all natural soy wax, no dyes, paraffin, lead, or petroleum content

💫Hand Poured in Small Batches using custom created scents

🔥Features a cotton wick to ensure a smooth, clean burn

🔹Made in the U.S.A.

Available sizes👇🏽

▪️ Pint Candles are 16oz with 80-100 hours burn time
▪️ 1/2 Pint Candles are 8oz with 40-50 hours burn time
▪️ 1/4 Pint Candles are 4oz with 20-25hours burn time",,,,,8 oz 1/2 Pint,,3,$10.00 ,,,,,3,Surfs400,Surfs160,https://www.surfsupcandle.com/cdn/shop/files/IMG_7065_a4dfb9b4-aa59-44d4-b27d-8c59923b0a57.jpg?v=1688410786&width=3024,IMG_7065_a4dfb9b4-aa59-44d4-b27d-8c59923b0a57.jpg?v=1688410786&width=3024,,,Surfs800,IMG_7065_a4dfb9b4-aa59-44d4-b27d-8c59923b0a57.jpg?v=1688410786&width=3024
