Counter Display (3 BEE),DC3,(All) Honey House Naturals|Counter Displays,"Make a SPLASH!  This amazing Deluxe Counter Display has it all!  From Lip Butters to Wool Gift Bags, you will find every Honey House Naturals item represented here!  Already assembled, just pull the display out of the box and set out the products.  The beauty of each item will draw your customers in.  The quality of each item will bring them back for more.  This luxurious display is an investment that will reward you in sales over and over again.  Easy to re-stock and maintain, it will become a customer favorite and your favorite too!  Save $11.25
Includes:
Large Bee Bar Display - 18 Piece Assorted includes:  4 Vanilla, 4 Citrus, 3 Hawaiian, 3 Sweet Honey, 2 Lavender 2 Spring Meadow, 1 Natural
Small Bee Bar Display - 20 Assorted includes: 5 Vanilla, 5 Citrus, 5 Hawaiian, 5 Sweet Honey
Lip Butter Tube Display - 36 Assorted includes: 4 Mango, 4 Vanilla Almond, 4 Tangerine, 2 Apple Pear, 4 Raspberry Lemonade, 4 Peppermint, 2 Chocolate Mint, 4 Raspberry Pomegranate, 4 Vanilla Berry, 4 Natural
Bee Butter Cream Tubes - 24 Assorted includes: 5 Vanilla, 5 Citrus, 5 Hawaiian, 3 Lavender, 3 Honey, 3 Natural
Royal Bee Foot Bar Display - 6 Assorted includes: 3 Relax, 3 Refresh
Florentine Paper Wrapped Soap - 9 Assorted includes: 3 Honey, 3 Citrus, 3 Lavender
FREEBEES: 2 Bee Bar Testers, 5 Cream Tube Testers, 1 Foot Bar Tester, 2 Acrylic Plate
Offset Customer Choice: 3 Large Bee Bars or 3 Royal Bee Foot Bars or 3/2 Piece Sets
Display Dimensions: 
Height 22.25""(56 cm)
Width 14.25"" (36 cm)
Depth 10"" (25 cm)",,,,,,,1.00,402.00,,,,,1.00,honeyhouse400,honeyhouse160,mn1_000166.jpg,mn1_000166.jpg,,,honeyhouse800,mn1_000166.jpg,,,,,,,,,
Counter Display (4 BEE),DC4,(All) Honey House Naturals|Counter Displays,"This beautiful Counter Display will be a huge draw to your customers!  It arrives already assembled!  Just pull it out of the box and set out the product for instant sales!  The  beauty and variety will attract them.  The quality will bring them back for more.  Every item is beautifully packaged to make it gift-able as well as practical.  This will easily become a store centerpiece!  Save 5% - $27.75
  Large Bee Bar Display - 18 Piece Assorted includes:  4 Vanilla, 4 Citrus, 3 Hawaiian, 3 Sweet Honey, 2 Lavender 2 Spring Meadow, 1 Natural
Small Bee Bar Display - 20 Assorted includes: 5 Vanilla, 5 Citrus, 5 Hawaiian, 5 Sweet Honey
Lip Butter Tube Display - 36 Assorted includes: 4 Mango, 4 Vanilla Almond, 4 Tangerine, 2 Apple Pear, 4 Raspberry Lemonade, 4 Peppermint, 2 Chocolate Mint, 4 Raspberry Pomegranate, 4 Vanilla Berry, 4 Natural
Bee Butter Cream Tubes - 24 Assorted includes: 5 Vanilla, 5 Citrus, 5 Hawaiian, 3 Lavender, 3 Honey, 3 Natural
Royal Bee Foot Bar Display - 12 Assorted includes: 5 Relax, 5 Refresh, 2 Natural
3 Piece Soap Gift Sets - 3 Assorted-Each set includes 1 Large Bee Bar, 1 Wrapped Soap Bar, 1 Lip Butter Tube, in an Organza Bag
Florentine Paper Wrapped Soap Display - 18 Assorted includes: 3 Honey, 3 Citrus, 3 Lavender
FREEBEES: 2 Bee Bar Testers, 1 Cream Tube Testers, 1 Foot Bar Tester, 2 Acrylic Plates, 6 Sample Gift Soaps
Offset Customer Choice: 3 Large Bee Bars or 3 Royal Bee Foot Bars or 3/2 Piece Sets
Display Dimensions: 
Height 22.25""(56 cm)
Width 14.25"" (36 cm)
Depth 10"" (25 cm)",,,,,,,1.00,547.00,,,,,1.00,honeyhouse400,honeyhouse160,mn1_000167.jpg,mn1_000167.jpg,,,honeyhouse800,mn1_000167.jpg,,,,,,,,,
Honey House Fresh Bee Butter Tube/24 Asst+testers,DLTBB24,(All) Honey House Naturals|Cream Tubes ( 4 Oz ),"Bee Butter Cream now comes in a set of 24 - 4 ounce tubes plus 2 free Testers! Offered in FOUR luscious fragrances and also Natural with no added fragrance.  Enjoy our famous oh, so rich formula. Bee kind to your skin all over with this lotion of indulgent creamy Bee Butter. A little goes a long way! Precious Honey, Beeswax and Royal Jelly, the ""nectar of youth"" for the Queen Bee, naturally retains moisture in thirsty skin cells. As you massage it into your own royal skin, you will sense the restorative, soothing influence of all things natural. Indulge. Enjoy. Indulge again!  Assorted fragrances are  - 6 Vanilla, 6 Citrus, 6 Hawaiian, 4 Honey, 2 Natural plus 2  free testers.  (Save $10)
View Bee Butter Cream Tube Ingredients",,,,,,,1.00,120.00,,,,,1.00,honeyhouse400,honeyhouse160,mn1_000062.jpg,mn1_000062.jpg,,,honeyhouse800,mn1_000062.jpg,,,,,,,,,
Honey House Fresh Bee Butter Tube/12 + tester,DLTBB12,(All) Honey House Naturals|Cream Tubes ( 4 Oz ),"Bee Butter Cream now comes in a smaller set of 12 - 4 ounce tubes plus 1 free Tester!  Enjoy our famous and oh so rich formula; bee kind to your skin all over with this lotion of indulgent creamy Bee Butter. A little goes a long way! Precious Honey, Beeswax and Royal Jelly, the ""nectar of youth"" for the Queen Bee, naturally retains moisture in thirsty skin cells. As you massage it into your own royal skin, you will sense the restorative, soothing influence of all things natural. Indulge. Enjoy. Indulge again!   
This set includes three (3) fragrances:  4 VANILLA, 4 CITRUS, 4 HAWAIIAN plus 1 FREE tester.  (Let us know your tester fragrance in the ""Notes"" section at checkout) 
View Bee Butter Cream Tube Ingredients",,,,,,,1.00,60.00,,,,,1.00,honeyhouse400,honeyhouse160,mn1_002364.jpg,mn1_002364.jpg,,,honeyhouse800,mn1_002364.jpg,,,,,,,,,
Honey House Fresh Bee Butter Tube/12 Cust choice+tester,DLTBB12C,(All) Honey House Naturals|Cream Tubes ( 4 Oz ),"Choose your own fragrances for this Bee Butter Cream set of 12 - 4 ounce tubes plus 1 free Tester!  Enjoy our famous and oh so rich formula; bee kind to your skin all over with this lotion of indulgent creamy Bee Butter. A little goes a long way! Precious Honey, Beeswax and Royal Jelly, the ""nectar of youth"" for the Queen Bee, naturally retains moisture in thirsty skin cells. As you massage it into your own royal skin, you will sense the restorative, soothing influence of all things natural. Indulge. Enjoy. Indulge again!   
Let us know your choice of fragrances including Tester in the ""Notes"" section at checkout. 
View Bee Butter Cream Tube Ingredients",,,,,,,1.00,60.00,,,,,1.00,honeyhouse400,honeyhouse160,mn1_002365.jpg,mn1_002365.jpg,,,honeyhouse800,mn1_002365.jpg,,,,,,,,,
Honey House Fresh Bee Butter Cream Tube/24 Cust Choice,DLTBB24C,(All) Honey House Naturals|Cream Tubes ( 4 Oz ),"Choose your own fragrances for our Bee Butter Cream in a set of 24 - 4 ounce tubes plus 2 free Testers! Choose from FIVE luscious fragrances and Natural with no added fragrance.  Enjoy our famous and oh so rich formula; bee kind to your skin all over with this lotion of indulgent creamy Bee Butter. A little goes a long way! Precious Honey, Beeswax and Royal Jelly, the ""nectar of youth"" for the Queen Bee, naturally retains moisture in thirsty skin cells. As you massage it into your own royal skin, you will sense the restorative, soothing influence of all things natural. Indulge. Enjoy. Indulge again!   S a v e  $6  Let us know your choice of fragrances in the ""Notes"" section when you check out.
Choose from: Vanilla, Citrus, Hawaiian, Lavender, Honey, Natural plus 2  FREE testers
View Bee Butter Cream Tube Ingredients",,,,,,,1.00,120.00,,,,,1.00,honeyhouse400,honeyhouse160,mn1_000169.jpg,mn1_000169.jpg,,,honeyhouse800,mn1_000169.jpg,,,,,,,,,
Honey House Fresh Bee Butter Cream-Tub 12 Asst+Tester,ZBB12C,(All) Honey House Naturals|Cream Tubs (8 Oz),"Bee Butter Cream now comes in two sizes and containers to fit your customers'needs! Offered in three luscious fragrances in our famous oh, so rich formula. Bee kind to your skin all over with this lotion of indulgent creamy Bee Butter. A little goes a long way! Precious Honey, Beeswax and Royal Jelly, the ""nectar of youth"" for the Queen Bee, naturally retains moisture in thirsty skin cells. As you massage it into your own royal skin, you will sense the restorative, soothing influence of all things natural. Indulge. Enjoy. Indulge again! Offered in three fragrances of Honey, Citrus, Vanilla and also with no added fragrance of Natural. Set of 12 YOU choose the fragrance + 1 TESTER  Leave a note at checkout with your fragrance choice.
View Bee Butter Cream Tub Ingredients",,,,,,,1.00,120.00,,,,,1.00,honeyhouse400,honeyhouse160,mn1_000161.jpg,mn1_000161.jpg,,,honeyhouse800,mn1_000161.jpg,,,,,,,,,
Honey House Bee Butter Cream-Tub 12 Asst+Tester,ZBB12,(All) Honey House Naturals|Cream Tubs (8 Oz),"Bee Butter Cream now comes in two sizes and containers to fit your customers'needs! Offered in three luscious fragrances and also Natural in our famous oh, so rich formula. Bee kind to your skin all over with this lotion of indulgent creamy Bee Butter. A little goes a long way! Precious Honey, Beeswax and Royal Jelly, the ""nectar of youth"" for the Queen Bee, naturally retains moisture in thirsty skin cells. As you massage it into your own royal skin, you will sense the restorative, soothing influence of all things natural. Indulge. Enjoy. Indulge again! Offered in three fragrances of Honey, Citrus, Vanilla and also with no added fragrance of Natural. Set of 12 (4 CITRUS, 4 VANILLA, 3 HONEY, 1 NATURAL) + 1 TESTER Save $6.00
View Bee Butter Cream Tub Ingredients",,,,,,,1.00,120.00,,,,,1.00,honeyhouse400,honeyhouse160,mn1_000087.jpg,mn1_000087.jpg,,,honeyhouse800,mn1_000087.jpg,,,,,,,,,
DS18 - Florentine Paper Wrapped Soap Display,DS18,(All) Honey House Naturals|Honey Blossom Soap,"10% OFF SELECTED DISPLAYS!  
LARGE BEE BARS!  12 AND 18 PIECE 
SMALL BEE BARS!  20 AND 32 PIECE
FLORENTINE WRAPPED SOAPS!  18 PIECE 
A customer favorite for their quality, beauty and price, you will want to stock up on our beautifully carved and wrapped Honey Blossom soap bars. One Display contains 18. Six of each fragrance: Honey, Lavender and Citrus.  Each bar is wrapped in beautiful Florentine paper imported from Italy.   Triple milled and brimming with Shea Butter and Honey products, these hand-wrapped soaps are an easy choice for high sales.
Florentine Paper Wrapped Display - 18-3.5 oz bars - 6 Honey, 6 Citrus, 6 Lavender
12 Promo Soap Sets (1.2oz. wrapped bar tucked into an organza bag)
Display box
If you would like to customize the fragrances for this display, either call us at 253-926-8193 or leave a note at checkout for your very own choices for the Italian Wrapped Honey Blossom Soap/18 display!  
View Honey Blossom Soap Ingredients",,,,,,,1.00,54.00,,,,,1.00,honeyhouse400,honeyhouse160,mn1_000074.jpg,mn1_000074.jpg,,,honeyhouse800,mn1_000074.jpg,,,,,,,,,
Soap Display Kit,DSK,(All) Honey House Naturals|Honey Blossom Soap,"What an impressive display of our Honey Blossom Soap! This will catch the eye and impress your customer with 39 pieces our beautiful, high-end soaps in all sizes and shapes. This Display contains::
12 Boxes of 3/3.5 oz. soaps - 4 Honey, 4 Citrus, 4 Lavender
6 boxes of 6 oz. soap bars - 3 Honey, 3 Citrus
3 Beehive shaped Soap 10.5 oz.each - Honey only
Italian Paper Wrapped Display - 18-3.5 oz bars - 6 Honey, 6 Citrus, 6 Lavender
12 Promo Soap Sets (1.2oz. wrapped bar tucked into an organza bag)
Display box
If you would like to customize the fragrances for this display, either call us at 253-926-8193 or leave a note at checkout for your very own choices for the Soap display kit!  
View Honey Blossom Soap Ingredients",,,,,,,1.00,169.00,,,,,1.00,honeyhouse400,honeyhouse160,mn1_000030.jpg,mn1_000030.jpg,,,honeyhouse800,mn1_000030.jpg,,,,,,,,,
Bee Hive Honey Blossom Soap Honey fragrance only,SBH,(All) Honey House Naturals|Honey Blossom Soap,"Isn't this adorable? This unique Beehive shaped soap makes a delightful gift! Made with the same care and quality ingredients as our bar soap, it has delighted customers for years. A full 10.5 ounces, there is a lot of soap in this beautiful package! It makes a great stand-alone item, or dresses up any display. Honey Blossom fragrance only.",,,,,.70 lbs,,1.00,7.50,,,,,1.00,honeyhouse400,honeyhouse160,mn1_000071.jpg,mn1_000071.jpg,8 9020800080 9,,honeyhouse800,mn1_000071.jpg,,,,,,,,,
"Large Bee Bar Display Box - 12 Assorted 3 Vanilla, 3 Citrus, 3 Hawaiian, 3 Honey - FREE Tester",DBL12,(All) Honey House Naturals|Large Bee Bar Solid Lotion Catalog Pg 1 2,"10% OFF SELECTED DISPLAYS!  
LARGE BEE BARS!  12 AND 18 PIECE 
SMALL BEE BARS!  20 AND 32 PIECE
FLORENTINE WRAPPED SOAPS!  18 PIECE 
Simple and elegant, our Bee Bar Display boxes just pop open and are easily maintained.  They take little space on your counter, but hold an ample supply of products. This Large Bee Bar Display box holds 12 assorted large Bee Bars in these fragrances: 3 Vanilla,3 Citrus, 3 Hawaiian, and 3 Sweet Honey plus one FREE tester bar. Price $72.00
If you would like to customize the fragrances for this display, either call us at 253-926-8193 or leave a note at checkout for your very own choices for the Large Bee Bar/12 display!  
View Bee Bar Ingredients",,,,,,,1.00,75.00,,,,,1.00,honeyhouse400,honeyhouse160,mn1_000170.jpg,mn1_000170.jpg,,,honeyhouse800,mn1_000170.jpg,,,,,,,,,
"Large Bee Bar Display Box - 18 Assorted 4 Vanilla, 3 Citrus, 3 Hawaiian, 3 Honey, 2 Lavender 2 Meadow, 1 Natural, FREE Tester SAVE $5.00 - ($5.72 Each)",DBL18,(All) Honey House Naturals|Large Bee Bar Solid Lotion Catalog Pg 1 2,"10% OFF SELECTED DISPLAYS!  
LARGE BEE BARS!  12 AND 18 PIECE 
SMALL BEE BARS!  20 AND 32 PIECE
FLORENTINE WRAPPED SOAPS!  18 PIECE 
Simple and elegant, our Bee Bar Display boxes just pop open and are easily maintained They take little space on your counter, but hold an ample supply of products. Many of you have requested a display for just the Small Bee Bars. Now you have one! The Large Bee Bar Display box holds 18 assorted large Bee Bars: 4 Vanilla, 3 Citrus, 3 Hawaiian, 3 Honey, 2 Lavender, 2 Meadow, 1 Natural, plus one FREE tester bar. Price $108.00 (you save $3.75)
If you would like to customize the fragrances for this display, either call us at 253-926-8193 or leave a note at checkout for your very own choices for the Large Bee Bar/18 display!  
View Bee Bar Ingredients",,,,,,,1.00,106.25,,,,,1.00,honeyhouse400,honeyhouse160,mn1_000023.jpg,mn1_000023.jpg,,,honeyhouse800,mn1_000023.jpg,,,,,,,,,
Mango Lip Butter Tin,BTNM,(All) Honey House Naturals|Lip Butter Tins,"Rich with Anti-Aging, antioxidant Pomegranate seed oil and Shea Butter, our soothing Lip Butter will drench dry, cracked lips in moisture, refreshing and rejuvenating them for visibly healthier lips! Our remarkable Lip Butter also contains Jojoba Seed Oil and Kukui Nut Oil well known for their replenishing and conditioning qualities and as healers for dry, cracked lips.Lip Butter TINS are .24 oz with the approximate diameter of a quarter",,,6,,.030 lbs,,1.00,15.00,,,,,1.00,honeyhouse400,honeyhouse160,mn1_000082.jpg,mn1_000082.jpg,8 9020800020 5,,honeyhouse800,mn1_000082.jpg,,,,,,,,,
Natural Lip Butter Tin,BTNN,(All) Honey House Naturals|Lip Butter Tins,"Rich with Anti-Aging, antioxidant Pomegranate seed oil and Shea Butter, our soothing Lip Butter will drench dry, cracked lips in moisture, refreshing and rejuvenating them for visibly healthier lips! Our remarkable Lip Butter also contains Jojoba Seed Oil and Kukui Nut Oil well known for their replenishing and conditioning qualities and as healers for dry, cracked lips.Lip Butter TINS are .24 oz with the approximate diameter of a quarter",,,6,,.030 lbs,,1.00,15.00,,,,,1.00,honeyhouse400,honeyhouse160,mn1_000082.jpg,mn1_000082.jpg,8 9020800025 0,,honeyhouse800,mn1_000082.jpg,,,,,,,,,
Raspberry Lemonade Lip Butter Tin,BTNRL,(All) Honey House Naturals|Lip Butter Tins,"Rich with Anti-Aging, antioxidant Pomegranate seed oil and Shea Butter, our soothing Lip Butter will drench dry, cracked lips in moisture, refreshing and rejuvenating them for visibly healthier lips! Our remarkable Lip Butter also contains Jojoba Seed Oil and Kukui Nut Oil well known for their replenishing and conditioning qualities and as healers for dry, cracked lips.Lip Butter TINS are .24 oz with the approximate diameter of a quarter",,,6,,.030 lbs,,1.00,15.00,,,,,1.00,honeyhouse400,honeyhouse160,mn1_000082.jpg,mn1_000082.jpg,8 9020800056 4,,honeyhouse800,mn1_000082.jpg,,,,,,,,,
Raspberry Pomegranate Lip Butter Tin,BTNRP,(All) Honey House Naturals|Lip Butter Tins,"Rich with Anti-Aging, antioxidant Pomegranate seed oil and Shea Butter, our soothing Lip Butter will drench dry, cracked lips in moisture, refreshing and rejuvenating them for visibly healthier lips! Our remarkable Lip Butter also contains Jojoba Seed Oil and Kukui Nut Oil well known for their replenishing and conditioning qualities and as healers for dry, cracked lips.Lip Butter TINS are .24 oz with the approximate diameter of a quarter",,,6,,.030 lbs,,1.00,15.00,,,,,1.00,honeyhouse400,honeyhouse160,mn1_000082.jpg,mn1_000082.jpg,8 9020800026 7,,honeyhouse800,mn1_000082.jpg,,,,,,,,,
Tangerine Lip Butter Tin,BTNT,(All) Honey House Naturals|Lip Butter Tins,"Rich with Anti-Aging, antioxidant Pomegranate seed oil and Shea Butter, our soothing Lip Butter will drench dry, cracked lips in moisture, refreshing and rejuvenating them for visibly healthier lips! Our remarkable Lip Butter also contains Jojoba Seed Oil and Kukui Nut Oil well known for their replenishing and conditioning qualities and as healers for dry, cracked lips.Lip Butter TINS are .24 oz with the approximate diameter of a quarter",,,6,,.030 lbs,,1.00,15.00,,,,,1.00,honeyhouse400,honeyhouse160,mn1_000082.jpg,mn1_000082.jpg,8 9020800022 9,,honeyhouse800,mn1_000082.jpg,,,,,,,,,
Vanilla Almond Lip Butter Tin,BTNVA,(All) Honey House Naturals|Lip Butter Tins,"Rich with Anti-Aging, antioxidant Pomegranate seed oil and Shea Butter, our soothing Lip Butter will drench dry, cracked lips in moisture, refreshing and rejuvenating them for visibly healthier lips! Our remarkable Lip Butter also contains Jojoba Seed Oil and Kukui Nut Oil well known for their replenishing and conditioning qualities and as healers for dry, cracked lips.Lip Butter TINS are .24 oz with the approximate diameter of a quarter",,,6,,.030 lbs,,1.00,15.00,,,,,1.00,honeyhouse400,honeyhouse160,mn1_000082.jpg,mn1_000082.jpg,8 9020800019 9,,honeyhouse800,mn1_000082.jpg,,,,,,,,,
Vanilla Berry Lip Butter Tin,BTNVB,(All) Honey House Naturals|Lip Butter Tins,"Rich with Anti-Aging, antioxidant Pomegranate seed oil and Shea Butter, our soothing Lip Butter will drench dry, cracked lips in moisture, refreshing and rejuvenating them for visibly healthier lips! Our remarkable Lip Butter also contains Jojoba Seed Oil and Kukui Nut Oil well known for their replenishing and conditioning qualities and as healers for dry, cracked lips.Lip Butter TINS are .24 oz with the approximate diameter of a quarter",,,6,,.030 lbs,,1.00,15.00,,,,,1.00,honeyhouse400,honeyhouse160,mn1_000082.jpg,mn1_000082.jpg,8 9020800018 2,,honeyhouse800,mn1_000082.jpg,,,,,,,,,
Lip Butter Tin Display - Box,DTN36,(All) Honey House Naturals|Lip Butter Tins," For a limited time, these Lip Butter tins are all gold, both tops and bottoms.  The customers love them and they truly are fun!  This attractive Lip Butter Tin Display Box won design awards! It snuggles up right next to the Bee Bar Display box to add variety and charm. Filled with 36 sparkling Lip Butter tins in the following flavors:  6 Mango, 6 Vanilla Almond, 6 Tangerine, 6 Raspberry Lemonade, 6 Vanilla Berry, and 6 Peppermint, all presented in a handy display box. Plus you save $3.00!  This is a natural choice to enhance your Honey House product line. To customize the display with flavors of your choice call 253-926-8193 or leave a note at checkout with your selection of flavors.  Easy!
View Lip Butter Tin Ingredients",,,,,,,1.00,90.00,,,,,1.00,honeyhouse400,honeyhouse160,mn1_000031.jpg,mn1_000031.jpg,,,honeyhouse800,mn1_000031.jpg,,,,,,,,,
Promo Handouts 25/pc Lip Butter,PL25,(All) Honey House Naturals|Lip Butter Tins,"Are you having a special event at your store? Do you like to have little samples to give out in goody bags to your loyal customers? We have some nifty little samples that will satisfy just such a need. Look through our offering of snap-top containers that hold the Bee Bar, Bee Butter, Lip Butter, Belly Bar, Shampoo and Conditioner, Soap Bars and Liquid Soap. You are sure to find something that will work just right for you and your customers! Set of 25 Bee Bar Samples-$12.50 Set of 25 Lip Butter Samples-$6.25 (assorted flavors) Set of 25 Belly Bar Samples-$12.50 Set of 25 Bee Butter Samples-$6.25 Set of 25 Soap Bar Samples-$12.50 Set of 12 Liquid Soap Samples -$6.00 Set of 2- 1 of each Shampoo/Conditioner (.5oz)$1.50.  All sets are shipped with assorted mixes of the fragrances/flavors.
View Lip Butter Ingredients",,,,,,,1.00,12.50,,,,,1.00,honeyhouse400,honeyhouse160,mn1_000047.jpg,mn1_000047.jpg,,,honeyhouse800,mn1_000047.jpg,,,,,,,,,
Peppermint Lip Butter Tin,BTNP,(All) Honey House Naturals|Lip Butter Tins,,,,,,"1.5 x 1.5 x .5""",,1.00,15.00,,,,,1.00,honeyhouse400,honeyhouse160,BTNP.jpg,BTNP.jpg,8 9020800021 2,,honeyhouse800,BTNP.jpg,,,,,,,,,
Lip Butter Tube Set/3,BTU3F,(All) Honey House Naturals,"We have combined groups of our most popular Lip Butters into sets of 3 delicious combinations!  Something for everyone!
Holiday   Peppermint, Tangerine and Raspberry Pomegranate
Fruit   Mango, Vanilla Berry and Raspberry Pomegranate
Variety    Vanilla Almond, Raspberry Lemonade and Peppermint
 View Lip Butter Tube Ingredients",,,,,,,1.00,6.00,,,,,1.00,honeyhouse400,honeyhouse160,mn1_189_152.jpg,mn1_189_152.jpg,,,honeyhouse800,mn1_189_152.jpg,,,,,,,,,
Lip Butter Tube Set/3,BTU3V,(All) Honey House Naturals,"We have combined groups of our most popular Lip Butters into sets of 3 delicious combinations!  Something for everyone!
Holiday   Peppermint, Tangerine and Raspberry Pomegranate
Fruit   Mango, Vanilla Berry and Raspberry Pomegranate
Variety    Vanilla Almond, Raspberry Lemonade and Peppermint
 View Lip Butter Tube Ingredients",,,,,,,1.00,6.00,,,,,1.00,honeyhouse400,honeyhouse160,mn1_189_153.jpg,mn1_189_153.jpg,,,honeyhouse800,mn1_189_153.jpg,,,,,,,,,
Mango Lip Butter Tube,BTUM,(All) Honey House Naturals|Lip Butter Tubes,"Rich with Anti-Aging, antioxidant Pomegranate seed oil and Shea Butter, our soothing Lip Butter will drench dry, cracked lips in moisture, refreshing and rejuvenating them for visibly healthier lips! Our remarkable Lip Butter also contains Jojoba Seed Oil and Kukui Nut Oil well known for their replenishing and conditioning qualities and as healers for dry, cracked lips. Lip Butter Tubes are .15 oz each",,,6,,.019 lbs,,1.00,12.00,,,,,1.00,honeyhouse400,honeyhouse160,mn1_84_52.jpg,mn1_84_52.jpg,8 9020800030 4,,honeyhouse800,mn1_84_52.jpg,,,,,,,,,
Natural Lip Butter Tube,BTUN,(All) Honey House Naturals|Lip Butter Tubes,"Rich with Anti-Aging, antioxidant Pomegranate seed oil and Shea Butter, our soothing Lip Butter will drench dry, cracked lips in moisture, refreshing and rejuvenating them for visibly healthier lips! Our remarkable Lip Butter also contains Jojoba Seed Oil and Kukui Nut Oil well known for their replenishing and conditioning qualities and as healers for dry, cracked lips. Lip Butter Tubes are .15 oz each",,,6,,.019 lbs,,1.00,12.00,,,,,1.00,honeyhouse400,honeyhouse160,mn1_84_53.jpg,mn1_84_53.jpg,8 9020800029 8,,honeyhouse800,mn1_84_53.jpg,,,,,,,,,
Peppermint Lip Butter Tube,BTUP,(All) Honey House Naturals|Lip Butter Tubes,"Rich with Anti-Aging, antioxidant Pomegranate seed oil and Shea Butter, our soothing Lip Butter will drench dry, cracked lips in moisture, refreshing and rejuvenating them for visibly healthier lips! Our remarkable Lip Butter also contains Jojoba Seed Oil and Kukui Nut Oil well known for their replenishing and conditioning qualities and as healers for dry, cracked lips. Lip Butter Tubes are .15 oz each",,,6,,.019 lbs,,1.00,12.00,,,,,1.00,honeyhouse400,honeyhouse160,mn1_84_54.jpg,mn1_84_54.jpg,8 9020800032 8,,honeyhouse800,mn1_84_54.jpg,,,,,,,,,
Raspberry Lemonade Lip Butter Tube,BTURL,(All) Honey House Naturals|Lip Butter Tubes,"Rich with Anti-Aging, antioxidant Pomegranate seed oil and Shea Butter, our soothing Lip Butter will drench dry, cracked lips in moisture, refreshing and rejuvenating them for visibly healthier lips! Our remarkable Lip Butter also contains Jojoba Seed Oil and Kukui Nut Oil well known for their replenishing and conditioning qualities and as healers for dry, cracked lips. Lip Butter Tubes are .15 oz each",,,6,,,,1.00,12.00,,,,,1.00,honeyhouse400,honeyhouse160,mn1_84_56.jpg,mn1_84_56.jpg,8 9020800039 7,,honeyhouse800,mn1_84_56.jpg,,,,,,,,,
Raspberry Pomegranate Lip Butter Tube,BTURP,(All) Honey House Naturals|Lip Butter Tubes,"Rich with Anti-Aging, antioxidant Pomegranate seed oil and Shea Butter, our soothing Lip Butter will drench dry, cracked lips in moisture, refreshing and rejuvenating them for visibly healthier lips! Our remarkable Lip Butter also contains Jojoba Seed Oil and Kukui Nut Oil well known for their replenishing and conditioning qualities and as healers for dry, cracked lips. Lip Butter Tubes are .15 oz each",,,6,,,,1.00,12.00,,,,,1.00,honeyhouse400,honeyhouse160,mn1_84_57.jpg,mn1_84_57.jpg,8 9020800038 0,,honeyhouse800,mn1_84_57.jpg,,,,,,,,,
Tangerine Lip Butter Tube,BTUT,(All) Honey House Naturals|Lip Butter Tubes,"Rich with Anti-Aging, antioxidant Pomegranate seed oil and Shea Butter, our soothing Lip Butter will drench dry, cracked lips in moisture, refreshing and rejuvenating them for visibly healthier lips! Our remarkable Lip Butter also contains Jojoba Seed Oil and Kukui Nut Oil well known for their replenishing and conditioning qualities and as healers for dry, cracked lips. Lip Butter Tubes are .15 oz each",,,6,,.019 lbs,,1.00,12.00,,,,,1.00,honeyhouse400,honeyhouse160,mn1_84_59.jpg,mn1_84_59.jpg,8 9020800033 5,,honeyhouse800,mn1_84_59.jpg,,,,,,,,,
Vanilla Almond Lip Butter Tube,BTUVA,(All) Honey House Naturals|Lip Butter Tubes,"Rich with Anti-Aging, antioxidant Pomegranate seed oil and Shea Butter, our soothing Lip Butter will drench dry, cracked lips in moisture, refreshing and rejuvenating them for visibly healthier lips! Our remarkable Lip Butter also contains Jojoba Seed Oil and Kukui Nut Oil well known for their replenishing and conditioning qualities and as healers for dry, cracked lips. Lip Butter Tubes are .15 oz each",,,6,,.019 lbs,,1.00,12.00,,,,,1.00,honeyhouse400,honeyhouse160,mn1_84_60.jpg,mn1_84_60.jpg,8 9020800036 6,,honeyhouse800,mn1_84_60.jpg,,,,,,,,,
Vanilla Berry Lip Butter Tube,BTUVB,(All) Honey House Naturals|Lip Butter Tubes,"Rich with Anti-Aging, antioxidant Pomegranate seed oil and Shea Butter, our soothing Lip Butter will drench dry, cracked lips in moisture, refreshing and rejuvenating them for visibly healthier lips! Our remarkable Lip Butter also contains Jojoba Seed Oil and Kukui Nut Oil well known for their replenishing and conditioning qualities and as healers for dry, cracked lips. Lip Butter Tubes are .15 oz each",,,6,,.019 lbs,,1.00,12.00,,,,,1.00,honeyhouse400,honeyhouse160,mn1_84_61.jpg,mn1_84_61.jpg,8 9020800034 2,,honeyhouse800,mn1_84_61.jpg,,,,,,,,,
Lip Butter Tube Display Box,DTU36,(All) Honey House Naturals|Lip Butter Tubes,"An easy point of sale and a sure customer favorite, our Lip Butter Tube display box contains 36 Lip Butter tubes in assorted flavors. Each flavor is noted on top of the lid, and is also recognized by the different colored labels, making it easy for customers to see and choose their favorites. No color is added to the Lip Butter itself.  To customize the display with flavors of your choice call 253-926-8193 or leave a note at check-out with your selection of flavors.
View Lip Butter Tube Ingredients",,,,,,,1.00,72.00,,,,,1.00,honeyhouse400,honeyhouse160,mn1_000033.jpg,mn1_000033.jpg,,,honeyhouse800,mn1_000033.jpg,,,,,,,,,
