WIRE STORAGE BIN,80753,(ALL) The Country House|Antique Reproductions|Country Rustic,,In stock & shipping (checked Sep 06),,,,"15 X 8 X 9""",,2.00,17.50,,,,,2.00,TheCountryHouse400,TheCountryHouse160,80753.jpg,80753.jpg,,,TheCountryHouse800,80753.jpg
TRIPLE WIRE BIN W/HOOKS,80765,(ALL) The Country House|Antique Reproductions|Country Rustic,,In stock & shipping (checked Sep 06),,,,"29.75 X 15 X 9.5""",,1.00,35.00,,,,,1.00,TheCountryHouse400,TheCountryHouse160,80765.jpg,80765.jpg,,,TheCountryHouse800,80765.jpg
RIVETED PITCHER,80768,(ALL) The Country House|Antique Reproductions|Country Rustic,,In stock & shipping (checked Sep 06),,,,"6.5 X 8.75""",,2.00,12.00,,,,,2.00,TheCountryHouse400,TheCountryHouse160,80768.jpg,80768.jpg,,,TheCountryHouse800,80768.jpg
GRANNY'S KETTLE,80936,(ALL) The Country House|Antique Reproductions|Country Rustic,,In stock & shipping (checked Sep 06),,,,"9 X 7.5""",,2.00,10.00,,,,,2.00,TheCountryHouse400,TheCountryHouse160,80936.jpg,80936.jpg,,,TheCountryHouse800,80936.jpg
VINTAGE SCUTTLE,80940,(ALL) The Country House|Antique Reproductions|Country Rustic,,In stock & shipping (checked Sep 06),,,,"9.75 X 20""",,1.00,25.00,,,,,1.00,TheCountryHouse400,TheCountryHouse160,80940.jpg,80940.jpg,,,TheCountryHouse800,80940.jpg
MINI SPOOLS SET/12,82623,(ALL) The Country House|Antique Reproductions|Country Rustic,,In stock & shipping (checked Sep 06),,12,,".75""",,6.00,3.50,,,,,6.00,TheCountryHouse400,TheCountryHouse160,82623.jpg,82623.jpg,,,TheCountryHouse800,82623.jpg
SPOOLS SET/12,82625,(ALL) The Country House|Antique Reproductions|Country Rustic,,In stock & shipping (checked Sep 06),,12,,"1""",,6.00,5.50,,,,,6.00,TheCountryHouse400,TheCountryHouse160,82625.jpg,82625.jpg,,,TheCountryHouse800,82625.jpg
OL' BUNTING 10',82839,(ALL) The Country House|Antique Reproductions|Country Rustic,,In stock & shipping (checked Sep 06),,,,10',,2.00,13.00,,,,,2.00,TheCountryHouse400,TheCountryHouse160,82839.jpg,82839.jpg,,,TheCountryHouse800,82839.jpg
Tin Barn Pitcher,90744,(ALL) The Country House|Antique Reproductions|Country Rustic,,In stock & shipping (checked Sep 06),,,,"8 X 7.25""",,2.00,11.00,,,,,2.00,TheCountryHouse400,TheCountryHouse160,90744.jpg,90744.jpg,,,TheCountryHouse800,90744.jpg
Barn Sifter,90750,(ALL) The Country House|Antique Reproductions|Country Rustic,,In stock & shipping (checked Sep 06),,,,"13.75 X 2.5""",,2.00,16.00,,,,,2.00,TheCountryHouse400,TheCountryHouse160,90750.jpg,90750.jpg,,,TheCountryHouse800,90750.jpg
LARGE OL' WOODEN SPOOL,91595,(ALL) The Country House|Antique Reproductions|Country Rustic,,In stock & shipping (checked Sep 06),,,,"3 X 4""",,6.00,5.00,,,,,6.00,TheCountryHouse400,TheCountryHouse160,91595L.jpg,91595L.jpg,,,TheCountryHouse800,91595L.jpg
MEDIUM OL' WOODEN SPOOL,91598,(ALL) The Country House|Antique Reproductions|Country Rustic,,In stock & shipping (checked Sep 06),,,,"3 X 2.75""",,6.00,4.75,,,,,6.00,TheCountryHouse400,TheCountryHouse160,91598L.jpg,91598L.jpg,,,TheCountryHouse800,91598L.jpg
SMALL OL' WOODEN SPOOL,91601,(ALL) The Country House|Antique Reproductions|Country Rustic,,In stock & shipping (checked Sep 06),,,,"3 X 1.5""",,6.00,4.50,,,,,6.00,TheCountryHouse400,TheCountryHouse160,91601L.jpg,91601L.jpg,,,TheCountryHouse800,91601L.jpg
HORSE WOODEN SPOOL,91604,(ALL) The Country House|Antique Reproductions|Country Rustic,,In stock & shipping (checked Sep 06),,,,"3.75 X 3""",,6.00,6.00,,,,,6.00,TheCountryHouse400,TheCountryHouse160,91604L.jpg,91604L.jpg,,,TheCountryHouse800,91604L.jpg
ABC WOODEN SPOOL,91607,(ALL) The Country House|Antique Reproductions|Country Rustic,,In stock & shipping (checked Sep 06),,,,"3 X 3.25""",,6.00,6.75,,,,,6.00,TheCountryHouse400,TheCountryHouse160,91607L.jpg,91607L.jpg,,,TheCountryHouse800,91607L.jpg
ADVERTISING WOODEN SPOOL,91611,(ALL) The Country House|Antique Reproductions|Country Rustic,,In stock & shipping (checked Sep 06),,,,"2.75 X 3.25""",,6.00,5.00,,,,,6.00,TheCountryHouse400,TheCountryHouse160,91611L.jpg,91611L.jpg,,,TheCountryHouse800,91611L.jpg
RIVETED POT W/HANDLE,92726,(ALL) The Country House|Antique Reproductions|Country Rustic,,In stock & shipping (checked Sep 06),,,,"10.5 x 10""",,1.00,28.50,,,,,1.00,TheCountryHouse400,TheCountryHouse160,92726.jpg,92726.jpg,,,TheCountryHouse800,92726.jpg
TALL TIN MARKET BUCKET,92729,(ALL) The Country House|Antique Reproductions|Country Rustic,,In stock & shipping (checked Sep 06),,,,"8 x 16""",,1.00,28.50,,,,,1.00,TheCountryHouse400,TheCountryHouse160,92729.jpg,92729.jpg,,,TheCountryHouse800,92729.jpg
WOOLY SHEEP,95382,(ALL) The Country House|Antique Reproductions|Country Rustic,,In stock & shipping (checked Sep 06),,,,"7 x 6""",,2.00,7.00,,,,,2.00,TheCountryHouse400,TheCountryHouse160,95382L.jpg,95382L.jpg,,,TheCountryHouse800,95382L.jpg
LIL' WOOLY SHEEP,95385,(ALL) The Country House|Antique Reproductions|Country Rustic,,In stock & shipping (checked Sep 06),,,,"5 x 5""",,4.00,5.00,,,,,4.00,TheCountryHouse400,TheCountryHouse160,95385L.jpg,95385L.jpg,,,TheCountryHouse800,95385L.jpg
OL' FLAG,95415,(ALL) The Country House|Antique Reproductions|Country Rustic,,In stock & shipping (checked Sep 06),,,,"35 X 56""",,2.00,14.50,,,,,2.00,TheCountryHouse400,TheCountryHouse160,95415L.jpg,95415L.jpg,,,TheCountryHouse800,95415L.jpg
HANDLED WALL BUCKET,95491,(ALL) The Country House|Antique Reproductions|Country Rustic,,In stock & shipping (checked Sep 06),,,,"9.5 x 12.5""",,1.00,22.50,,,,,1.00,TheCountryHouse400,TheCountryHouse160,95491L.jpg,95491L.jpg,,,TheCountryHouse800,95491L.jpg
PRIMITIVE PIG,95853,(ALL) The Country House|Antique Reproductions|Country Rustic,,In stock & shipping (checked Sep 06),,,,"4.5 x 2.75""",,6.00,6.00,,,,,6.00,TheCountryHouse400,TheCountryHouse160,95853L.jpg,95853L.jpg,,,TheCountryHouse800,95853L.jpg
PRIMITIVE COW,95856,(ALL) The Country House|Antique Reproductions|Country Rustic,,In stock & shipping (checked Sep 06),,,,"4.75 x 3.5""",,6.00,5.50,,,,,6.00,TheCountryHouse400,TheCountryHouse160,95856L.jpg,95856L.jpg,,,TheCountryHouse800,95856L.jpg
PRIMITIVE SHEEP,95859,(ALL) The Country House|Antique Reproductions|Country Rustic,,In stock & shipping (checked Sep 06),,,,"4.75 x 3.5""",,6.00,5.50,,,,,6.00,TheCountryHouse400,TheCountryHouse160,95859L.jpg,95859L.jpg,,,TheCountryHouse800,95859L.jpg
AGED CREAM HANDLED JAR,95892,(ALL) The Country House|Antique Reproductions|Country Rustic,,In stock & shipping (checked Sep 06),,,,"5 x 6.75""",,2.00,9.00,,,,,2.00,TheCountryHouse400,TheCountryHouse160,95892L.jpg,95892L.jpg,,,TheCountryHouse800,95892L.jpg
SMALL AGED JUG,95898,(ALL) The Country House|Antique Reproductions|Country Rustic,,In stock & shipping (checked Sep 06),,,,"4.5 x 4.25""",,2.00,8.50,,,,,2.00,TheCountryHouse400,TheCountryHouse160,95898L.jpg,95898L.jpg,,,TheCountryHouse800,95898L.jpg
AGED JUG,95903,(ALL) The Country House|Antique Reproductions|Country Rustic,,In stock & shipping (checked Sep 06),,,,"5.5 x 5""",,2.00,11.00,,,,,2.00,TheCountryHouse400,TheCountryHouse160,95903L.jpg,95903L.jpg,,,TheCountryHouse800,95903L.jpg
LARGE TIN STAR,97140,(ALL) The Country House|Antique Reproductions|Country Rustic,,In stock & shipping (checked Sep 06),,,,"9.25""",,2.00,5.00,,,,,2.00,TheCountryHouse400,TheCountryHouse160,97140L.jpg,97140L.jpg,,,TheCountryHouse800,97140L.jpg
TIN CONTAINER W/HANDLE,97401,(ALL) The Country House|Antique Reproductions|Country Rustic,,In stock & shipping (checked Sep 06),,,,"4.5 x 7.5""",,2.00,8.50,,,,,2.00,TheCountryHouse400,TheCountryHouse160,97401L.jpg,97401L.jpg,,,TheCountryHouse800,97401L.jpg
LARGE OVAL PAN W/HANDLES,97410,(ALL) The Country House|Antique Reproductions|Country Rustic,,In stock & shipping (checked Sep 06),,,,"15 x 2.5 x 10.75""",,4.00,10.00,,,,,4.00,TheCountryHouse400,TheCountryHouse160,97410L.jpg,97410L.jpg,,,TheCountryHouse800,97410L.jpg
"12"" Burg Barn Star",60685,|(ALL) The Country House|Antique Reproductions|Country Rustic,,In stock & shipping (checked Sep 06),,,,12in,,6.00,5.00,,,,,6.00,TheCountryHouse400,TheCountryHouse160,60685.jpg,60685.jpg,,,TheCountryHouse800,60685.jpg
DRIED GRASS SPRAY,98328,(ALL) The Country House|Antique Reproductions|Fall & Halloween,,In stock & shipping (checked Sep 06),,,,"27""",,12.00,6.50,,,,,12.00,TheCountryHouse400,TheCountryHouse160,98328.jpg,98328.jpg,,,TheCountryHouse800,98328.jpg
SMALL WIRE FARMHOUSE LIGHT,80836,(ALL) The Country House|Antique Reproductions|Farmhouse Home,,In stock & shipping (checked Sep 06),,,,"8 X 7.5""",,1.00,22.50,,,,,1.00,TheCountryHouse400,TheCountryHouse160,80836.jpg,80836.jpg,,,TheCountryHouse800,80836.jpg
WIRE FARMHOUSE LIGHT,80839,(ALL) The Country House|Antique Reproductions|Farmhouse Home,,In stock & shipping (checked Sep 06),,,,"10.75 X 9""",,1.00,27.50,,,,,1.00,TheCountryHouse400,TheCountryHouse160,80839.jpg,80839.jpg,,,TheCountryHouse800,80839.jpg
SMALL AGED WHITE JUG,83468,(ALL) The Country House|Antique Reproductions|Farmhouse Home,,In stock & shipping (checked Sep 06),,,,"4.5 x 6.5""",,2.00,9.50,,,,,2.00,TheCountryHouse400,TheCountryHouse160,83468L.jpg,83468L.jpg,,,TheCountryHouse800,83468L.jpg
LARGE AGED WHITE JUG,83471,(ALL) The Country House|Antique Reproductions|Farmhouse Home,,In stock & shipping (checked Sep 06),,,,"5.5 x 10""",,2.00,20.00,,,,,2.00,TheCountryHouse400,TheCountryHouse160,83471L.jpg,83471L.jpg,,,TheCountryHouse800,83471L.jpg
PEDESTAL WIRE BOWL,83732,(ALL) The Country House|Antique Reproductions|Farmhouse Home,,In stock & shipping (checked Sep 06),,,,"12.5 x 6""",,2.00,14.50,,,,,2.00,TheCountryHouse400,TheCountryHouse160,83732L.jpg,83732L.jpg,,,TheCountryHouse800,83732L.jpg
CHARLESTON MIRROR,83744,(ALL) The Country House|Antique Reproductions|Farmhouse Home,,In stock & shipping (checked Sep 06),,,,"13""",,2.00,18.50,,,,,2.00,TheCountryHouse400,TheCountryHouse160,83744L.jpg,83744L.jpg,,,TheCountryHouse800,83744L.jpg
OL' CHICKEN WIRE BOWL,83750,(ALL) The Country House|Antique Reproductions|Farmhouse Home,,In stock & shipping (checked Sep 06),,,,"11.75 x 2.5""",,4.00,8.50,,,,,4.00,TheCountryHouse400,TheCountryHouse160,83750L.jpg,83750L.jpg,,,TheCountryHouse800,83750L.jpg
SMALL BROWN CROCK,88731,(ALL) The Country House|Antique Reproductions|Farmhouse Home,,In stock & shipping (checked Sep 06),,,,"4.5 X 6.75""",,2.00,13.00,,,,,2.00,TheCountryHouse400,TheCountryHouse160,88731.jpg,88731.jpg,,,TheCountryHouse800,88731.jpg
MEDIUM BROWN CROCK,88740,(ALL) The Country House|Antique Reproductions|Farmhouse Home,,In stock & shipping (checked Sep 06),,,,"6 X 8.75""",,2.00,15.00,,,,,2.00,TheCountryHouse400,TheCountryHouse160,88740.jpg,88740.jpg,,,TheCountryHouse800,88740.jpg
LARGE BROWN CROCK,88752,(ALL) The Country House|Antique Reproductions|Farmhouse Home,,In stock & shipping (checked Sep 06),,,,"6 X 10.75""",,2.00,20.00,,,,,2.00,TheCountryHouse400,TheCountryHouse160,88752.jpg,88752.jpg,,,TheCountryHouse800,88752.jpg
Tin Farmhouse Soap Holder,89783,(ALL) The Country House|Antique Reproductions|Farmhouse Home,,In stock & shipping (checked Sep 06),,,,"6.5 x 9 x 4""",,2.00,12.50,,,,,2.00,TheCountryHouse400,TheCountryHouse160,89783.jpg,89783.jpg,,,TheCountryHouse800,89783.jpg
Framed Holder w/Jar,90663,(ALL) The Country House|Antique Reproductions|Farmhouse Home,,In stock & shipping (checked Sep 06),,,,"9 x 11""",,2.00,13.00,,,,,2.00,TheCountryHouse400,TheCountryHouse160,90663.jpg,90663.jpg,,,TheCountryHouse800,90663.jpg
HORSE WEATHERVANE,91715,(ALL) The Country House|Antique Reproductions|Farmhouse Home,,In stock & shipping (checked Sep 06),,,,"14.25 x 13.5 x 2""",,1.00,27.50,,,,,1.00,TheCountryHouse400,TheCountryHouse160,91715.jpg,91715.jpg,,,TheCountryHouse800,91715.jpg
PIG WEATHERVANE,91718,(ALL) The Country House|Antique Reproductions|Farmhouse Home,,In stock & shipping (checked Sep 06),,,,"14.25 x 9.5 x 2""",,1.00,27.50,,,,,1.00,TheCountryHouse400,TheCountryHouse160,91718.jpg,91718.jpg,,,TheCountryHouse800,91718.jpg
COW WEATHERVANE,91721,(ALL) The Country House|Antique Reproductions|Farmhouse Home,,In stock & shipping (checked Sep 06),,,,"14.5 x 13.5 x 2""",,1.00,27.50,,,,,1.00,TheCountryHouse400,TheCountryHouse160,91721.jpg,91721.jpg,,,TheCountryHouse800,91721.jpg
ROOSTER WEATHERVANE,91724,(ALL) The Country House|Antique Reproductions|Farmhouse Home,,In stock & shipping (checked Sep 06),,,,"11.5 x 14.75 x 2""",,1.00,27.50,,,,,1.00,TheCountryHouse400,TheCountryHouse160,91724.jpg,91724.jpg,,,TheCountryHouse800,91724.jpg
Lil' Clock Faces S/12,91780,(ALL) The Country House|Antique Reproductions|Farmhouse Home,,In stock & shipping (checked Sep 06),,,,"1"", 1.75""",,6.00,4.00,,,,,6.00,TheCountryHouse400,TheCountryHouse160,91780.jpg,91780.jpg,,,TheCountryHouse800,91780.jpg
FARM HOUSE CLOCK,92236,(ALL) The Country House|Antique Reproductions|Farmhouse Home,,In stock & shipping (checked Sep 06),,,,"13.5 x 13.5""",,2.00,17.50,,,,,2.00,TheCountryHouse400,TheCountryHouse160,92236.jpg,92236.jpg,,,TheCountryHouse800,92236.jpg
TIN FARM FEEDER,92723,(ALL) The Country House|Antique Reproductions|Farmhouse Home,,In stock & shipping (checked Sep 06),,,,"17.25 x 6.5 x 6.5""",,1.00,19.50,,,,,1.00,TheCountryHouse400,TheCountryHouse160,92723.jpg,92723.jpg,,,TheCountryHouse800,92723.jpg
SMALL TIN RIVETED POT,92741,(ALL) The Country House|Antique Reproductions|Farmhouse Home,,In stock & shipping (checked Sep 06),,,,"6.5 x 9.25""",,2.00,15.00,,,,,2.00,TheCountryHouse400,TheCountryHouse160,92741.jpg,92741.jpg,,,TheCountryHouse800,92741.jpg
LARGE TIN RIVETED POT,92744,(ALL) The Country House|Antique Reproductions|Farmhouse Home,,In stock & shipping (checked Sep 06),,,,7.5 x 11.25,,1.00,24.00,,,,,1.00,TheCountryHouse400,TheCountryHouse160,92744.jpg,92744.jpg,,,TheCountryHouse800,92744.jpg
OL' FARM PITCHER,95328,(ALL) The Country House|Antique Reproductions|Farmhouse Home,,In stock & shipping (checked Sep 06),,,,"7 X 6.5""",,2.00,10.00,,,,,2.00,TheCountryHouse400,TheCountryHouse160,95328L.jpg,95328L.jpg,,,TheCountryHouse800,95328L.jpg
SMALL OL' FARM PITCHER,95331,(ALL) The Country House|Antique Reproductions|Farmhouse Home,,In stock & shipping (checked Sep 06),,,,"4.5 X 5.5""",,4.00,8.00,,,,,4.00,TheCountryHouse400,TheCountryHouse160,95331L.jpg,95331L.jpg,,,TheCountryHouse800,95331L.jpg
SMALL FARMSTEAD SCONCE,95687,(ALL) The Country House|Antique Reproductions|Farmhouse Home,,In stock & shipping (checked Sep 06),,,,"3 x 7""",,4.00,5.00,,,,,4.00,TheCountryHouse400,TheCountryHouse160,95687L.jpg,95687L.jpg,,,TheCountryHouse800,95687L.jpg
FARM TUB,95723,(ALL) The Country House|Antique Reproductions|Farmhouse Home,,In stock & shipping (checked Sep 06),,,,"9 X 4""",,2.00,10.00,,,,,2.00,TheCountryHouse400,TheCountryHouse160,95723L.jpg,95723L.jpg,,,TheCountryHouse800,95723L.jpg
LIL' PIG,95862,(ALL) The Country House|Antique Reproductions|Farmhouse Home,,In stock & shipping (checked Sep 06),,,,"4.75 x 2.5""",,6.00,4.75,,,,,6.00,TheCountryHouse400,TheCountryHouse160,95862L.jpg,95862L.jpg,,,TheCountryHouse800,95862L.jpg
OL' MILK CAN,97395,(ALL) The Country House|Antique Reproductions|Farmhouse Home,,In stock & shipping (checked Sep 06),,,,"4 x 8.25""",,2.00,9.50,,,,,2.00,TheCountryHouse400,TheCountryHouse160,97395L.jpg,97395L.jpg,,,TheCountryHouse800,97395L.jpg
OL' MEASURE,97398,(ALL) The Country House|Antique Reproductions|Farmhouse Home,,In stock & shipping (checked Sep 06),,,,"3.75 x 6.5""",,2.00,7.50,,,,,2.00,TheCountryHouse400,TheCountryHouse160,97398L.jpg,97398L.jpg,,,TheCountryHouse800,97398L.jpg
OL' MILKHOUSE JUGS SET/3,97494,(ALL) The Country House|Antique Reproductions|Farmhouse Home,,In stock & shipping (checked Sep 06),,,,"4"", 7.25"", 10""",,2.00,17.50,,,,,2.00,TheCountryHouse400,TheCountryHouse160,97494L.jpg,97494L.jpg,,,TheCountryHouse800,97494L.jpg
OL' MILKHOUSE PITCHER,97497,(ALL) The Country House|Antique Reproductions|Farmhouse Home,,In stock & shipping (checked Sep 06),,,,"8.5""",,2.00,21.50,,,,,2.00,TheCountryHouse400,TheCountryHouse160,97497.jpg,97497.jpg,,,TheCountryHouse800,97497.jpg
OL' CRIMPED WALL SCONCE,97533,(ALL) The Country House|Antique Reproductions|Farmhouse Home,,In stock & shipping (checked Sep 06),,,,"6.5 x 10 x 5""",,2.00,8.50,,,,,2.00,TheCountryHouse400,TheCountryHouse160,97533L.jpg,97533L.jpg,,,TheCountryHouse800,97533L.jpg
CARVED BIRD,97772,(ALL) The Country House|Antique Reproductions|Farmhouse Home,,In stock & shipping (checked Sep 06),,,,"8.5 x 14""",,2.00,20.00,,,,,2.00,TheCountryHouse400,TheCountryHouse160,97772L.jpg,97772L.jpg,,,TheCountryHouse800,97772L.jpg
OL' TIN ROOSTER,97826,(ALL) The Country House|Antique Reproductions|Farmhouse Home,,In stock & shipping (checked Sep 06),,,,"10 x 14.75""",,2.00,22.50,,,,,2.00,TheCountryHouse400,TheCountryHouse160,97826L.jpg,97826L.jpg,,,TheCountryHouse800,97826L.jpg
OL' TIN HEN,97830,(ALL) The Country House|Antique Reproductions|Farmhouse Home,,In stock & shipping (checked Sep 06),,,,"8 x 11""",,2.00,17.50,,,,,2.00,TheCountryHouse400,TheCountryHouse160,97830L.jpg,97830L.jpg,,,TheCountryHouse800,97830L.jpg
LARGE OL' METAL WINDMILL,98038,(ALL) The Country House|Antique Reproductions|Farmhouse Home,,In stock & shipping (checked Sep 06),,,,"approx. 36""",,1.00,70.00,,,,,1.00,TheCountryHouse400,TheCountryHouse160,98038L.jpg,98038L.jpg,,,TheCountryHouse800,98038L.jpg
TIN WHEELBARROW,98066,(ALL) The Country House|Antique Reproductions|Farmhouse Home,,In stock & shipping (checked Sep 06),,,,"16 x 6 x 5""",,2.00,17.50,,,,,2.00,TheCountryHouse400,TheCountryHouse160,98066L.jpg,98066L.jpg,,,TheCountryHouse800,98066L.jpg
OL' SHEEP,98123,(ALL) The Country House|Antique Reproductions|Farmhouse Home,,In stock & shipping (checked Sep 06),,,,"6.5 x 4""",,4.00,10.00,,,,,4.00,TheCountryHouse400,TheCountryHouse160,98123L.jpg,98123L.jpg,,,TheCountryHouse800,98123L.jpg
OL' GOAT,98127,(ALL) The Country House|Antique Reproductions|Farmhouse Home,,In stock & shipping (checked Sep 06),,,,"5.75 x 6""",,4.00,10.00,,,,,4.00,TheCountryHouse400,TheCountryHouse160,98127L.jpg,98127L.jpg,,,TheCountryHouse800,98127L.jpg
OL' COW,98130,(ALL) The Country House|Antique Reproductions|Farmhouse Home,,In stock & shipping (checked Sep 06),,,,"7 x 4.25""",,4.00,10.00,,,,,4.00,TheCountryHouse400,TheCountryHouse160,98130L.jpg,98130L.jpg,,,TheCountryHouse800,98130L.jpg
OL' ROOSTER/HEN 2 ASST,98134,(ALL) The Country House|Antique Reproductions|Farmhouse Home,,In stock & shipping (checked Sep 06),,,,"9"", 10""",,4.00,12.00,,,,,4.00,TheCountryHouse400,TheCountryHouse160,98134L.jpg,98134L.jpg,,,TheCountryHouse800,98134L.jpg
PRIMITIVE WOOLY SHEEP,98322,(ALL) The Country House|Antique Reproductions|Farmhouse Home,,In stock & shipping (checked Sep 06),,,,"9 x 6""",,2.00,10.00,,,,,2.00,TheCountryHouse400,TheCountryHouse160,98322L.jpg,98322L.jpg,,,TheCountryHouse800,98322L.jpg
ANNIE'S BREAD BOARD,99244,(ALL) The Country House|Antique Reproductions|Farmhouse Home,,In stock & shipping (checked Sep 06),,,,"6.5 x 17""",,2.00,18.50,,,,,2.00,TheCountryHouse400,TheCountryHouse160,99244.jpg,99244.jpg,,,TheCountryHouse800,99244.jpg
