" Product Detail - Nautical Alphabet/Signal Flag - Size 6""H x 9""W: Letter I",FK 597 I,"International Nautical Alphabet Signal Flag Signs individually hand-painted and distressed on wood. Available in A-Z plus two popular signal flags; Hurricane Warning and Diver Down.

Each has a saw tooth hook for simple hanging inside or out. Spell out your name or favorite saying or try one of ours; TGIF, PEACE, SAIL, RELAX! Be creative!","Product Dimensions: 6"" H x 9"" W",1,$7.00 ,http://www.beachcombertrading.com/DSN/wwwbeachcomberscatalogcom/Commerce/ProductImages/lg000180.jpg
" Product Detail - Nautical Alphabet/Signal Flag - Size 6""H x 9""W: Letter J",FK 597 J,"International Nautical Alphabet Signal Flag Signs individually hand-painted and distressed on wood. Available in A-Z plus two popular signal flags; Hurricane Warning and Diver Down.

Each has a saw tooth hook for simple hanging inside or out. Spell out your name or favorite saying or try one of ours; TGIF, PEACE, SAIL, RELAX! Be creative!","Product Dimensions: 6"" H x 9"" W",1,$7.00 ,http://www.beachcombertrading.com/DSN/wwwbeachcomberscatalogcom/Commerce/ProductImages/lg000181.jpg
" Product Detail - Nautical Alphabet/Signal Flag - Size 6""H x 9""W: Letter K",FK 597 K,"International Nautical Alphabet Signal Flag Signs individually hand-painted and distressed on wood. Available in A-Z plus two popular signal flags; Hurricane Warning and Diver Down.

Each has a saw tooth hook for simple hanging inside or out. Spell out your name or favorite saying or try one of ours; TGIF, PEACE, SAIL, RELAX! Be creative!","Product Dimensions: 6"" H x 9"" W",1,$7.00 ,http://www.beachcombertrading.com/DSN/wwwbeachcomberscatalogcom/Commerce/ProductImages/lg000182.jpg
" Product Detail - Nautical Alphabet/Signal Flag - Size 6""H x 9""W: Letter L",FK 597 L,"International Nautical Alphabet Signal Flag Signs individually hand-painted and distressed on wood. Available in A-Z plus two popular signal flags; Hurricane Warning and Diver Down.

Each has a saw tooth hook for simple hanging inside or out. Spell out your name or favorite saying or try one of ours; TGIF, PEACE, SAIL, RELAX! Be creative!","Product Dimensions: 6"" H x 9"" W",1,$7.00 ,http://www.beachcombertrading.com/DSN/wwwbeachcomberscatalogcom/Commerce/ProductImages/lg000183.jpg
" Product Detail - Nautical Alphabet/Signal Flag - Size 6""H x 9""W: Letter M",FK 597 M,"International Nautical Alphabet Signal Flag Signs individually hand-painted and distressed on wood. Available in A-Z plus two popular signal flags; Hurricane Warning and Diver Down.

Each has a saw tooth hook for simple hanging inside or out. Spell out your name or favorite saying or try one of ours; TGIF, PEACE, SAIL, RELAX! Be creative!","Product Dimensions: 6"" H x 9"" W",1,$7.00 ,http://www.beachcombertrading.com/DSN/wwwbeachcomberscatalogcom/Commerce/ProductImages/lg000184.jpg
" Product Detail - Nautical Alphabet/Signal Flag - Size 6""H x 9""W: Letter N",FK 597 N,"International Nautical Alphabet Signal Flag Signs individually hand-painted and distressed on wood. Available in A-Z plus two popular signal flags; Hurricane Warning and Diver Down.

Each has a saw tooth hook for simple hanging inside or out. Spell out your name or favorite saying or try one of ours; TGIF, PEACE, SAIL, RELAX! Be creative!","Product Dimensions: 6"" H x 9"" W",1,$7.00 ,http://www.beachcombertrading.com/DSN/wwwbeachcomberscatalogcom/Commerce/ProductImages/lg000185.jpg
" Product Detail - Nautical Alphabet/Signal Flag - Size 6""H x 9""W: Letter O",FK 597 O,"International Nautical Alphabet Signal Flag Signs individually hand-painted and distressed on wood. Available in A-Z plus two popular signal flags; Hurricane Warning and Diver Down.

Each has a saw tooth hook for simple hanging inside or out. Spell out your name or favorite saying or try one of ours; TGIF, PEACE, SAIL, RELAX! Be creative!","Product Dimensions: 6"" H x 9"" W",1,$7.00 ,http://www.beachcombertrading.com/DSN/wwwbeachcomberscatalogcom/Commerce/ProductImages/lg000186.jpg
" Product Detail - Nautical Alphabet/Signal Flag - Size 6""H x 9""W: Letter P",FK 597 P,"International Nautical Alphabet Signal Flag Signs individually hand-painted and distressed on wood. Available in A-Z plus two popular signal flags; Hurricane Warning and Diver Down.

Each has a saw tooth hook for simple hanging inside or out. Spell out your name or favorite saying or try one of ours; TGIF, PEACE, SAIL, RELAX! Be creative!","Product Dimensions: 6"" H x 9"" W",1,$7.00 ,http://www.beachcombertrading.com/DSN/wwwbeachcomberscatalogcom/Commerce/ProductImages/lg000187.jpg
" Product Detail - Nautical Alphabet/Signal Flag - Size 6""H x 9""W: Letter Q",FK 597 Q,"International Nautical Alphabet Signal Flag Signs individually hand-painted and distressed on wood. Available in A-Z plus two popular signal flags; Hurricane Warning and Diver Down.

Each has a saw tooth hook for simple hanging inside or out. Spell out your name or favorite saying or try one of ours; TGIF, PEACE, SAIL, RELAX! Be creative!","Product Dimensions: 6"" H x 9"" W",1,$7.00 ,http://www.beachcombertrading.com/DSN/wwwbeachcomberscatalogcom/Commerce/ProductImages/lg000188.jpg
" Product Detail - Nautical Alphabet/Signal Flag - Size 6""H x 9""W: Letter R",FK 597 R,"International Nautical Alphabet Signal Flag Signs individually hand-painted and distressed on wood. Available in A-Z plus two popular signal flags; Hurricane Warning and Diver Down.

Each has a saw tooth hook for simple hanging inside or out. Spell out your name or favorite saying or try one of ours; TGIF, PEACE, SAIL, RELAX! Be creative!","Product Dimensions: 6"" H x 9"" W",1,$7.00 ,http://www.beachcombertrading.com/DSN/wwwbeachcomberscatalogcom/Commerce/ProductImages/lg000189.jpg
" Product Detail - Nautical Alphabet/Signal Flag - Size 6""H x 9""W: Letter S",FK 597 S,"International Nautical Alphabet Signal Flag Signs individually hand-painted and distressed on wood. Available in A-Z plus two popular signal flags; Hurricane Warning and Diver Down.

Each has a saw tooth hook for simple hanging inside or out. Spell out your name or favorite saying or try one of ours; TGIF, PEACE, SAIL, RELAX! Be creative!","Product Dimensions: 6"" H x 9"" W",1,$7.00 ,http://www.beachcombertrading.com/DSN/wwwbeachcomberscatalogcom/Commerce/ProductImages/lg000190.jpg
" Product Detail - Nautical Alphabet/Signal Flag - Size 6""H x 9""W: Letter T",FK 597 T,"International Nautical Alphabet Signal Flag Signs individually hand-painted and distressed on wood. Available in A-Z plus two popular signal flags; Hurricane Warning and Diver Down.

Each has a saw tooth hook for simple hanging inside or out. Spell out your name or favorite saying or try one of ours; TGIF, PEACE, SAIL, RELAX! Be creative!","Product Dimensions: 6"" H x 9"" W",1,$7.00 ,http://www.beachcombertrading.com/DSN/wwwbeachcomberscatalogcom/Commerce/ProductImages/lg000191.jpg
" Product Detail - Nautical Alphabet/Signal Flag - Size 6""H x 9""W: Letter U",FK 597 U,"International Nautical Alphabet Signal Flag Signs individually hand-painted and distressed on wood. Available in A-Z plus two popular signal flags; Hurricane Warning and Diver Down.

Each has a saw tooth hook for simple hanging inside or out. Spell out your name or favorite saying or try one of ours; TGIF, PEACE, SAIL, RELAX! Be creative!","Product Dimensions: 6"" H x 9"" W",1,$7.00 ,http://www.beachcombertrading.com/DSN/wwwbeachcomberscatalogcom/Commerce/ProductImages/lg000192.jpg
" Product Detail - Nautical Alphabet/Signal Flag - Size 6""H x 9""W: Letter V",FK 597 V,"International Nautical Alphabet Signal Flag Signs individually hand-painted and distressed on wood. Available in A-Z plus two popular signal flags; Hurricane Warning and Diver Down.

Each has a saw tooth hook for simple hanging inside or out. Spell out your name or favorite saying or try one of ours; TGIF, PEACE, SAIL, RELAX! Be creative!","Product Dimensions: 6"" H x 9"" W",1,$7.00 ,http://www.beachcombertrading.com/DSN/wwwbeachcomberscatalogcom/Commerce/ProductImages/lg000193.jpg
" Product Detail - Nautical Alphabet/Signal Flag - Size 6""H x 9""W: Letter W",FK 597 W,"International Nautical Alphabet Signal Flag Signs individually hand-painted and distressed on wood. Available in A-Z plus two popular signal flags; Hurricane Warning and Diver Down.

Each has a saw tooth hook for simple hanging inside or out. Spell out your name or favorite saying or try one of ours; TGIF, PEACE, SAIL, RELAX! Be creative!","Product Dimensions: 6"" H x 9"" W",1,$7.00 ,http://www.beachcombertrading.com/DSN/wwwbeachcomberscatalogcom/Commerce/ProductImages/lg000194.jpg
" Product Detail - Nautical Alphabet/Signal Flag - Size 6""H x 9""W: Letter X",FK 597 X,"International Nautical Alphabet Signal Flag Signs individually hand-painted and distressed on wood. Available in A-Z plus two popular signal flags; Hurricane Warning and Diver Down.

Each has a saw tooth hook for simple hanging inside or out. Spell out your name or favorite saying or try one of ours; TGIF, PEACE, SAIL, RELAX! Be creative!","Product Dimensions: 6"" H x 9"" W",1,$7.00 ,http://www.beachcombertrading.com/DSN/wwwbeachcomberscatalogcom/Commerce/ProductImages/lg000195.jpg
" Product Detail - Nautical Alphabet/Signal Flag - Size 6""H x 9""W: Letter Y",FK 597 Y,"International Nautical Alphabet Signal Flag Signs individually hand-painted and distressed on wood. Available in A-Z plus two popular signal flags; Hurricane Warning and Diver Down.

Each has a saw tooth hook for simple hanging inside or out. Spell out your name or favorite saying or try one of ours; TGIF, PEACE, SAIL, RELAX! Be creative!","Product Dimensions: 6"" H x 9"" W",1,$7.00 ,http://www.beachcombertrading.com/DSN/wwwbeachcomberscatalogcom/Commerce/ProductImages/lg000196.jpg
" Product Detail - Nautical Alphabet/Signal Flag - Size 6""H x 9""W: Letter Z",FK 597 Z,"International Nautical Alphabet Signal Flag Signs individually hand-painted and distressed on wood. Available in A-Z plus two popular signal flags; Hurricane Warning and Diver Down.

Each has a saw tooth hook for simple hanging inside or out. Spell out your name or favorite saying or try one of ours; TGIF, PEACE, SAIL, RELAX! Be creative!","Product Dimensions: 6"" H x 9"" W",1,$7.00 ,http://www.beachcombertrading.com/DSN/wwwbeachcomberscatalogcom/Commerce/ProductImages/lg000197.jpg
 Product Detail - At The Beach... Sign,SS 942,"""At The Beach - Sometimes I sit and think...and sometimes I just sit"" Sign; Aqua, white and brown, lightly distressed for a beach cottage feel. Made of MDF wood with a keyhole on the back for hanging. Measures 24""W x 4""H",None,1,$9.00 ,http://www.beachcombertrading.com/DSN/wwwbeachcomberscatalogcom/Commerce/ProductImages/lg000536.jpg
 Product Detail - Go Confidently Sign,SS 900 C,"""Go Confidently"" Sign; Cream and brown, lightly distressed for a beach cottage feel. Made of MDF wood with a keyhole on the back for hanging. Measures 16""W x 7""H",None,1,$9.00 ,http://www.beachcombertrading.com/DSN/wwwbeachcomberscatalogcom/Commerce/ProductImages/lg000541.jpg
 Product Detail - Life Is Good Sign,SS 931,"""Life Is Good"" Sign; Blue and white, lightly distressed for a beach cottage feel. Made of MDF wood with a keyhole on the back for hanging. Measures 16""W x 7""H",None,1,$9.00 ,http://www.beachcombertrading.com/DSN/wwwbeachcomberscatalogcom/Commerce/ProductImages/lg000533.jpg
 Product Detail - Life Isn't About Waiting Sign,SS 900 K,"""Life Isnt About Waiting"" Sign; Aqua, white and brown, lightly distressed for a beach cottage feel.

Made of MDF wood with a keyhole on the back for hanging.

Measures 15""W x 6""H",None,1,$9.00 ,http://www.beachcombertrading.com/DSN/wwwbeachcomberscatalogcom/Commerce/ProductImages/lg000544.jpg
 Product Detail - Man Cannot Discover Sign,SS 900 H,"""Man Cannot Discover""; Aqua, cream and brown, lightly distressed for a beach cottage feel.

Made of MDF wood with a keyhole on the back for hanging.

Measures 20""W x 7""H",None,1,$10.00 ,http://www.beachcombertrading.com/DSN/wwwbeachcomberscatalogcom/Commerce/ProductImages/lg000543.jpg
 Product Detail - The Pessimist Sign,SS 900 D,"""The Pessimist"" Sign; Cream and brown, lightly distressed for a beach cottage feel.

Made of MDF wood with a keyhole on the back for hanging.

Measures 14""W x 9""H",None,1,$9.00 ,http://www.beachcombertrading.com/DSN/wwwbeachcomberscatalogcom/Commerce/ProductImages/lg000542.jpg
" Product Detail - Nautical Alphabet/Signal Flag - Size 7""H x 12""W: Letter A",FK 598 A,"International Nautical Alphabet Signal Flag Signs individually hand-painted and distressed on wood. Available in A-Z plus two popular signal flags; Hurricane Warning and Diver Down.

Each has a saw tooth hook for simple hanging inside or out. Spell out your name or favorite saying or try one of ours; TGIF, PEACE, SAIL, RELAX! Be creative!","Product Dimensions: 7"" H x 12"" W",1,$8.00 ,http://www.beachcombertrading.com/DSN/wwwbeachcomberscatalogcom/Commerce/ProductImages/lg000200.jpg
" Product Detail - Nautical Alphabet/Signal Flag - Size 7""H x 12""W: Letter B",FK 598 B,"International Nautical Alphabet Signal Flag Signs individually hand-painted and distressed on wood. Available in A-Z plus two popular signal flags; Hurricane Warning and Diver Down.

Each has a saw tooth hook for simple hanging inside or out. Spell out your name or favorite saying or try one of ours; TGIF, PEACE, SAIL, RELAX! Be creative!","Product Dimensions: 7"" H x 12"" W",1,$8.00 ,http://www.beachcombertrading.com/DSN/wwwbeachcomberscatalogcom/Commerce/ProductImages/lg000201.jpg
" Product Detail - Nautical Alphabet/Signal Flag - Size 7""H x 12""W: Letter C",FK 598 C,"International Nautical Alphabet Signal Flag Signs individually hand-painted and distressed on wood. Available in A-Z plus two popular signal flags; Hurricane Warning and Diver Down.

Each has a saw tooth hook for simple hanging inside or out. Spell out your name or favorite saying or try one of ours; TGIF, PEACE, SAIL, RELAX! Be creative!","Product Dimensions: 7"" H x 12"" W",1,$8.00 ,http://www.beachcombertrading.com/DSN/wwwbeachcomberscatalogcom/Commerce/ProductImages/lg000202.jpg
" Product Detail - Nautical Alphabet/Signal Flag - Size 7""H x 12""W: Letter D",FK 598 D,"International Nautical Alphabet Signal Flag Signs individually hand-painted and distressed on wood. Available in A-Z plus two popular signal flags; Hurricane Warning and Diver Down.

Each has a saw tooth hook for simple hanging inside or out. Spell out your name or favorite saying or try one of ours; TGIF, PEACE, SAIL, RELAX! Be creative!","Product Dimensions: 7"" H x 12"" W",1,$8.00 ,http://www.beachcombertrading.com/DSN/wwwbeachcomberscatalogcom/Commerce/ProductImages/lg000203.jpg
" Product Detail - Nautical Alphabet/Signal Flag - Size 7""H x 12""W: Diver Down",FK 598 DI,"The ""Diver Down"" International Nautical Signal Flag is one of the most popular and readily recognized symbols to alert boaters of divers below.

This flag is individually hand-painted and distressed on wood. Be creative! Hang this flag at the top and spell DIVE beneath!",None,1,$8.00 ,http://www.beachcombertrading.com/DSN/wwwbeachcomberscatalogcom/Commerce/ProductImages/lg000226.jpg
" Product Detail - Nautical Alphabet/Signal Flag - Size 7""H x 12""W: Letter E",FK 598 E,"International Nautical Alphabet Signal Flag Signs individually hand-painted and distressed on wood. Available in A-Z plus two popular signal flags; Hurricane Warning and Diver Down.

Each has a saw tooth hook for simple hanging inside or out. Spell out your name or favorite saying or try one of ours; TGIF, PEACE, SAIL, RELAX! Be creative!","Product Dimensions: 7"" H x 12"" W",1,$8.00 ,http://www.beachcombertrading.com/DSN/wwwbeachcomberscatalogcom/Commerce/ProductImages/lg000204.jpg
" Product Detail - Nautical Alphabet/Signal Flag - Size 7""H x 12""W: Letter F",FK 598 F,"International Nautical Alphabet Signal Flag Signs individually hand-painted and distressed on wood. Available in A-Z plus two popular signal flags; Hurricane Warning and Diver Down.

Each has a saw tooth hook for simple hanging inside or out. Spell out your name or favorite saying or try one of ours; TGIF, PEACE, SAIL, RELAX! Be creative!","Product Dimensions: 7"" H x 12"" W",1,$8.00 ,http://www.beachcombertrading.com/DSN/wwwbeachcomberscatalogcom/Commerce/ProductImages/lg000205.jpg
" Product Detail - Nautical Alphabet/Signal Flag - Size 7""H x 12""W: Letter G",FK 598 G,"International Nautical Alphabet Signal Flag Signs individually hand-painted and distressed on wood. Available in A-Z plus two popular signal flags; Hurricane Warning and Diver Down.

Each has a saw tooth hook for simple hanging inside or out. Spell out your name or favorite saying or try one of ours; TGIF, PEACE, SAIL, RELAX! Be creative!","Product Dimensions: 7"" H x 12"" W",1,$8.00 ,http://www.beachcombertrading.com/DSN/wwwbeachcomberscatalogcom/Commerce/ProductImages/lg000206.jpg
" Product Detail - Nautical Alphabet/Signal Flag - Size 7""H x 12""W: Letter H",FK 598 H,"International Nautical Alphabet Signal Flag Signs individually hand-painted and distressed on wood. Available in A-Z plus two popular signal flags; Hurricane Warning and Diver Down.

Each has a saw tooth hook for simple hanging inside or out. Spell out your name or favorite saying or try one of ours; TGIF, PEACE, SAIL, RELAX! Be creative!","Product Dimensions: 7"" H x 12"" W",1,$8.00 ,http://www.beachcombertrading.com/DSN/wwwbeachcomberscatalogcom/Commerce/ProductImages/lg000207.jpg
" Product Detail - Nautical Alphabet/Signal Flag - Size 7""H x 12""W: Hurricane Warning",FK 598 HU,"Nautical Alphabet/Signal Flag - Size 7""H x 12""W: Hurricane Warning.","Product Dimensions: 7"" H x 12"" W",1,$8.00 ,http://www.beachcombertrading.com/DSN/wwwbeachcomberscatalogcom/Commerce/ProductImages/lg000227.jpg
" Product Detail - Nautical Alphabet/Signal Flag - Size 7""H x 12""W: Letter I",FK 598 I,"International Nautical Alphabet Signal Flag Signs individually hand-painted and distressed on wood. Available in A-Z plus two popular signal flags; Hurricane Warning and Diver Down.

Each has a saw tooth hook for simple hanging inside or out. Spell out your name or favorite saying or try one of ours; TGIF, PEACE, SAIL, RELAX! Be creative!","Product Dimensions: 7"" H x 12"" W",1,$8.00 ,http://www.beachcombertrading.com/DSN/wwwbeachcomberscatalogcom/Commerce/ProductImages/lg000208.jpg
" Product Detail - Nautical Alphabet/Signal Flag - Size 7""H x 12""W: Letter J",FK 598 J,"International Nautical Alphabet Signal Flag Signs individually hand-painted and distressed on wood. Available in A-Z plus two popular signal flags; Hurricane Warning and Diver Down.

Each has a saw tooth hook for simple hanging inside or out. Spell out your name or favorite saying or try one of ours; TGIF, PEACE, SAIL, RELAX! Be creative!","Product Dimensions: 7"" H x 12"" W",1,$8.00 ,http://www.beachcombertrading.com/DSN/wwwbeachcomberscatalogcom/Commerce/ProductImages/lg000209.jpg
" Product Detail - Nautical Alphabet/Signal Flag - Size 7""H x 12""W: Letter K",FK 598 K,"International Nautical Alphabet Signal Flag Signs individually hand-painted and distressed on wood. Available in A-Z plus two popular signal flags; Hurricane Warning and Diver Down.

Each has a saw tooth hook for simple hanging inside or out. Spell out your name or favorite saying or try one of ours; TGIF, PEACE, SAIL, RELAX! Be creative!","Product Dimensions: 7"" H x 12"" W",1,$8.00 ,http://www.beachcombertrading.com/DSN/wwwbeachcomberscatalogcom/Commerce/ProductImages/lg000210.jpg
" Product Detail - Nautical Alphabet/Signal Flag - Size 7""H x 12""W: Letter L",FK 598 L,"International Nautical Alphabet Signal Flag Signs individually hand-painted and distressed on wood. Available in A-Z plus two popular signal flags; Hurricane Warning and Diver Down.

Each has a saw tooth hook for simple hanging inside or out. Spell out your name or favorite saying or try one of ours; TGIF, PEACE, SAIL, RELAX! Be creative!","Product Dimensions: 7"" H x 12"" W",1,$8.00 ,http://www.beachcombertrading.com/DSN/wwwbeachcomberscatalogcom/Commerce/ProductImages/lg000211.jpg
" Product Detail - Nautical Alphabet/Signal Flag - Size 7""H x 12""W: Letter M",FK 598 M,"International Nautical Alphabet Signal Flag Signs individually hand-painted and distressed on wood. Available in A-Z plus two popular signal flags; Hurricane Warning and Diver Down.

Each has a saw tooth hook for simple hanging inside or out. Spell out your name or favorite saying or try one of ours; TGIF, PEACE, SAIL, RELAX! Be creative!","Product Dimensions: 7"" H x 12"" W",1,$8.00 ,None
" Product Detail - Nautical Alphabet/Signal Flag - Size 7""H x 12""W: Letter N",FK 598 N,"International Nautical Alphabet Signal Flag Signs individually hand-painted and distressed on wood. Available in A-Z plus two popular signal flags; Hurricane Warning and Diver Down.

Each has a saw tooth hook for simple hanging inside or out. Spell out your name or favorite saying or try one of ours; TGIF, PEACE, SAIL, RELAX! Be creative!","Product Dimensions: 7"" H x 12"" W",1,$8.00 ,http://www.beachcombertrading.com/DSN/wwwbeachcomberscatalogcom/Commerce/ProductImages/lg000213.jpg
" Product Detail - Nautical Alphabet/Signal Flag - Size 7""H x 12""W: Letter O",FK 598 O,"International Nautical Alphabet Signal Flag Signs individually hand-painted and distressed on wood. Available in A-Z plus two popular signal flags; Hurricane Warning and Diver Down.

Each has a saw tooth hook for simple hanging inside or out. Spell out your name or favorite saying or try one of ours; TGIF, PEACE, SAIL, RELAX! Be creative!","Product Dimensions: 7"" H x 12"" W",1,$8.00 ,http://www.beachcombertrading.com/DSN/wwwbeachcomberscatalogcom/Commerce/ProductImages/lg000214.jpg
" Product Detail - Nautical Alphabet/Signal Flag - Size 7""H x 12""W: Letter P",FK 598 P,"International Nautical Alphabet Signal Flag Signs individually hand-painted and distressed using reclaimed wood.

Available letters: A-Z plus two popular signal flags; Hurricane Warning and Diver Down.

Each has a saw tooth hook for simple hanging inside or out.

Spell out your name or favorite saying or try one of ours; TGIF, PEACE, SAIL, RELAX! Be creative!","Product Dimensions: 7"" H x 12"" W",1,$8.00 ,http://www.beachcombertrading.com/DSN/wwwbeachcomberscatalogcom/Commerce/ProductImages/lg000215.jpg
" Product Detail - Nautical Alphabet/Signal Flag - Size 7""H x 12""W: Letter Q",FK 598 Q,"International Nautical Alphabet Signal Flag Signs individually hand-painted and distressed on wood. Available in A-Z plus two popular signal flags; Hurricane Warning and Diver Down.

Each has a saw tooth hook for simple hanging inside or out. Spell out your name or favorite saying or try one of ours; TGIF, PEACE, SAIL, RELAX! Be creative!","Product Dimensions: 7"" H x 12"" W",1,$8.00 ,http://www.beachcombertrading.com/DSN/wwwbeachcomberscatalogcom/Commerce/ProductImages/lg000216.jpg
" Product Detail - Nautical Alphabet/Signal Flag - Size 7""H x 12""W: Letter R",FK 598 R,"International Nautical Alphabet Signal Flag Signs individually hand-painted and distressed on wood. Available in A-Z plus two popular signal flags; Hurricane Warning and Diver Down.

Each has a saw tooth hook for simple hanging inside or out. Spell out your name or favorite saying or try one of ours; TGIF, PEACE, SAIL, RELAX! Be creative!","Product Dimensions: 7"" H x 12"" W",1,$8.00 ,http://www.beachcombertrading.com/DSN/wwwbeachcomberscatalogcom/Commerce/ProductImages/lg000217.jpg
" Product Detail - Nautical Alphabet/Signal Flag - Size 7""H x 12""W: Letter S",FK 598 S,"International Nautical Alphabet Signal Flag Signs individually hand-painted and distressed on wood. Available in A-Z plus two popular signal flags; Hurricane Warning and Diver Down.

Each has a saw tooth hook for simple hanging inside or out. Spell out your name or favorite saying or try one of ours; TGIF, PEACE, SAIL, RELAX! Be creative!","Product Dimensions: 7"" H x 12"" W",1,$8.00 ,http://www.beachcombertrading.com/DSN/wwwbeachcomberscatalogcom/Commerce/ProductImages/lg000218.jpg
" Product Detail - Nautical Alphabet/Signal Flag - Size 7""H x 12""W: Letter T",FK 598 T,"International Nautical Alphabet Signal Flag Signs individually hand-painted and distressed on wood. Available in A-Z plus two popular signal flags; Hurricane Warning and Diver Down.

Each has a saw tooth hook for simple hanging inside or out. Spell out your name or favorite saying or try one of ours; TGIF, PEACE, SAIL, RELAX! Be creative!","Product Dimensions: 7"" H x 12"" W",1,$8.00 ,http://www.beachcombertrading.com/DSN/wwwbeachcomberscatalogcom/Commerce/ProductImages/lg000219.jpg
