Mini Sampler Jars - Set of 3,Gingerbread,181,Home > Filled Glass Candles > Mini Sampler Jars > Mini Sampler Jars - Set of 3,"Product Description
This set of 3 Mini Sampler Jars is perfect for trying out our new Fall and Holiday scents!

Filled with 2.75 oz. of American Soybean WaxTM. Measures 2.5""h x 2.75""w with a 25 hour burn time.

* = Our Best Selling Fragrances",none
Mini Sampler Jars - Set of 3,Hazelnut,181,Home > Filled Glass Candles > Mini Sampler Jars > Mini Sampler Jars - Set of 3,"Product Description
This set of 3 Mini Sampler Jars is perfect for trying out our new Fall and Holiday scents!

Filled with 2.75 oz. of American Soybean WaxTM. Measures 2.5""h x 2.75""w with a 25 hour burn time.

* = Our Best Selling Fragrances",none
Mini Sampler Jars - Set of 3,Honey Soaked Apples,181,Home > Filled Glass Candles > Mini Sampler Jars > Mini Sampler Jars - Set of 3,"Product Description
This set of 3 Mini Sampler Jars is perfect for trying out our new Fall and Holiday scents!

Filled with 2.75 oz. of American Soybean WaxTM. Measures 2.5""h x 2.75""w with a 25 hour burn time.

* = Our Best Selling Fragrances",none
Mini Sampler Jars - Set of 3,Lavender and Lemongrass,181,Home > Filled Glass Candles > Mini Sampler Jars > Mini Sampler Jars - Set of 3,"Product Description
This set of 3 Mini Sampler Jars is perfect for trying out our new Fall and Holiday scents!

Filled with 2.75 oz. of American Soybean WaxTM. Measures 2.5""h x 2.75""w with a 25 hour burn time.

* = Our Best Selling Fragrances",none
Mini Sampler Jars - Set of 3,Melon and Sea Salt,181,Home > Filled Glass Candles > Mini Sampler Jars > Mini Sampler Jars - Set of 3,"Product Description
This set of 3 Mini Sampler Jars is perfect for trying out our new Fall and Holiday scents!

Filled with 2.75 oz. of American Soybean WaxTM. Measures 2.5""h x 2.75""w with a 25 hour burn time.

* = Our Best Selling Fragrances",none
Mini Sampler Jars - Set of 3,Mulberry and Mandarin,181,Home > Filled Glass Candles > Mini Sampler Jars > Mini Sampler Jars - Set of 3,"Product Description
This set of 3 Mini Sampler Jars is perfect for trying out our new Fall and Holiday scents!

Filled with 2.75 oz. of American Soybean WaxTM. Measures 2.5""h x 2.75""w with a 25 hour burn time.

* = Our Best Selling Fragrances",none
Mini Sampler Jars - Set of 3,Noir,181,Home > Filled Glass Candles > Mini Sampler Jars > Mini Sampler Jars - Set of 3,"Product Description
This set of 3 Mini Sampler Jars is perfect for trying out our new Fall and Holiday scents!

Filled with 2.75 oz. of American Soybean WaxTM. Measures 2.5""h x 2.75""w with a 25 hour burn time.

* = Our Best Selling Fragrances",none
Mini Sampler Jars - Set of 3,Olive Verbena,181,Home > Filled Glass Candles > Mini Sampler Jars > Mini Sampler Jars - Set of 3,"Product Description
This set of 3 Mini Sampler Jars is perfect for trying out our new Fall and Holiday scents!

Filled with 2.75 oz. of American Soybean WaxTM. Measures 2.5""h x 2.75""w with a 25 hour burn time.

* = Our Best Selling Fragrances",none
Mini Sampler Jars - Set of 3,Petals of Paradise,181,Home > Filled Glass Candles > Mini Sampler Jars > Mini Sampler Jars - Set of 3,"Product Description
This set of 3 Mini Sampler Jars is perfect for trying out our new Fall and Holiday scents!

Filled with 2.75 oz. of American Soybean WaxTM. Measures 2.5""h x 2.75""w with a 25 hour burn time.

* = Our Best Selling Fragrances",none
Mini Sampler Jars - Set of 3,Pineapple Vanilla Sugar,181,Home > Filled Glass Candles > Mini Sampler Jars > Mini Sampler Jars - Set of 3,"Product Description
This set of 3 Mini Sampler Jars is perfect for trying out our new Fall and Holiday scents!

Filled with 2.75 oz. of American Soybean WaxTM. Measures 2.5""h x 2.75""w with a 25 hour burn time.

* = Our Best Selling Fragrances",none
Mini Sampler Jars - Set of 3,Pomegranate and Blood Orange,181,Home > Filled Glass Candles > Mini Sampler Jars > Mini Sampler Jars - Set of 3,"Product Description
This set of 3 Mini Sampler Jars is perfect for trying out our new Fall and Holiday scents!

Filled with 2.75 oz. of American Soybean WaxTM. Measures 2.5""h x 2.75""w with a 25 hour burn time.

* = Our Best Selling Fragrances",none
Mini Sampler Jars - Set of 3,Pumpkin Vanilla,181,Home > Filled Glass Candles > Mini Sampler Jars > Mini Sampler Jars - Set of 3,"Product Description
This set of 3 Mini Sampler Jars is perfect for trying out our new Fall and Holiday scents!

Filled with 2.75 oz. of American Soybean WaxTM. Measures 2.5""h x 2.75""w with a 25 hour burn time.

* = Our Best Selling Fragrances",none
Mini Sampler Jars - Set of 3,Raspberry Cream,181,Home > Filled Glass Candles > Mini Sampler Jars > Mini Sampler Jars - Set of 3,"Product Description
This set of 3 Mini Sampler Jars is perfect for trying out our new Fall and Holiday scents!

Filled with 2.75 oz. of American Soybean WaxTM. Measures 2.5""h x 2.75""w with a 25 hour burn time.

* = Our Best Selling Fragrances",none
Mini Sampler Jars - Set of 3,Red Currant,181,Home > Filled Glass Candles > Mini Sampler Jars > Mini Sampler Jars - Set of 3,"Product Description
This set of 3 Mini Sampler Jars is perfect for trying out our new Fall and Holiday scents!

Filled with 2.75 oz. of American Soybean WaxTM. Measures 2.5""h x 2.75""w with a 25 hour burn time.

* = Our Best Selling Fragrances",none
Mini Sampler Jars - Set of 3,Roasted Espresso,181,Home > Filled Glass Candles > Mini Sampler Jars > Mini Sampler Jars - Set of 3,"Product Description
This set of 3 Mini Sampler Jars is perfect for trying out our new Fall and Holiday scents!

Filled with 2.75 oz. of American Soybean WaxTM. Measures 2.5""h x 2.75""w with a 25 hour burn time.

* = Our Best Selling Fragrances",none
Mini Sampler Jars - Set of 3,Salted Caramel Popcorn,181,Home > Filled Glass Candles > Mini Sampler Jars > Mini Sampler Jars - Set of 3,"Product Description
This set of 3 Mini Sampler Jars is perfect for trying out our new Fall and Holiday scents!

Filled with 2.75 oz. of American Soybean WaxTM. Measures 2.5""h x 2.75""w with a 25 hour burn time.

* = Our Best Selling Fragrances",none
Mini Sampler Jars - Set of 3,Spiced Orange and Cinnamon,181,Home > Filled Glass Candles > Mini Sampler Jars > Mini Sampler Jars - Set of 3,"Product Description
This set of 3 Mini Sampler Jars is perfect for trying out our new Fall and Holiday scents!

Filled with 2.75 oz. of American Soybean WaxTM. Measures 2.5""h x 2.75""w with a 25 hour burn time.

* = Our Best Selling Fragrances",none
Mini Sampler Jars - Set of 3,Summer Rain,181,Home > Filled Glass Candles > Mini Sampler Jars > Mini Sampler Jars - Set of 3,"Product Description
This set of 3 Mini Sampler Jars is perfect for trying out our new Fall and Holiday scents!

Filled with 2.75 oz. of American Soybean WaxTM. Measures 2.5""h x 2.75""w with a 25 hour burn time.

* = Our Best Selling Fragrances",none
Mini Sampler Jars - Set of 3,Thai Pear,181,Home > Filled Glass Candles > Mini Sampler Jars > Mini Sampler Jars - Set of 3,"Product Description
This set of 3 Mini Sampler Jars is perfect for trying out our new Fall and Holiday scents!

Filled with 2.75 oz. of American Soybean WaxTM. Measures 2.5""h x 2.75""w with a 25 hour burn time.

* = Our Best Selling Fragrances",none
Mini Sampler Jars - Set of 3,Vanilla Pound Cake,181,Home > Filled Glass Candles > Mini Sampler Jars > Mini Sampler Jars - Set of 3,"Product Description
This set of 3 Mini Sampler Jars is perfect for trying out our new Fall and Holiday scents!

Filled with 2.75 oz. of American Soybean WaxTM. Measures 2.5""h x 2.75""w with a 25 hour burn time.

* = Our Best Selling Fragrances",none
Mini Sampler Jars - Set of 3,Warm Cinnamon Buns,181,Home > Filled Glass Candles > Mini Sampler Jars > Mini Sampler Jars - Set of 3,"Product Description
This set of 3 Mini Sampler Jars is perfect for trying out our new Fall and Holiday scents!

Filled with 2.75 oz. of American Soybean WaxTM. Measures 2.5""h x 2.75""w with a 25 hour burn time.

* = Our Best Selling Fragrances",none
Mini Sampler Jars - Set of 3,Allspice Pumpkin Custard(Limited Quantities),181,Home > Filled Glass Candles > Mini Sampler Jars > Mini Sampler Jars - Set of 3,"Product Description
This set of 3 Mini Sampler Jars is perfect for trying out our new Fall and Holiday scents!

Filled with 2.75 oz. of American Soybean WaxTM. Measures 2.5""h x 2.75""w with a 25 hour burn time.

* = Our Best Selling Fragrances",none
Mini Sampler Jars - Set of 3,Apples and Spice,181,Home > Filled Glass Candles > Mini Sampler Jars > Mini Sampler Jars - Set of 3,"Product Description
This set of 3 Mini Sampler Jars is perfect for trying out our new Fall and Holiday scents!

Filled with 2.75 oz. of American Soybean WaxTM. Measures 2.5""h x 2.75""w with a 25 hour burn time.

* = Our Best Selling Fragrances",none
Mini Sampler Jars - Set of 3,Apricot Blackberry,181,Home > Filled Glass Candles > Mini Sampler Jars > Mini Sampler Jars - Set of 3,"Product Description
This set of 3 Mini Sampler Jars is perfect for trying out our new Fall and Holiday scents!

Filled with 2.75 oz. of American Soybean WaxTM. Measures 2.5""h x 2.75""w with a 25 hour burn time.

* = Our Best Selling Fragrances",none
Mini Sampler Jars - Set of 3,Bourbon Maple Sugar,181,Home > Filled Glass Candles > Mini Sampler Jars > Mini Sampler Jars - Set of 3,"Product Description
This set of 3 Mini Sampler Jars is perfect for trying out our new Fall and Holiday scents!

Filled with 2.75 oz. of American Soybean WaxTM. Measures 2.5""h x 2.75""w with a 25 hour burn time.

* = Our Best Selling Fragrances",none
Mini Sampler Jars - Set of 3,Butterscotch Bourbon Bundt Cake(Limited Quantities),181,Home > Filled Glass Candles > Mini Sampler Jars > Mini Sampler Jars - Set of 3,"Product Description
This set of 3 Mini Sampler Jars is perfect for trying out our new Fall and Holiday scents!

Filled with 2.75 oz. of American Soybean WaxTM. Measures 2.5""h x 2.75""w with a 25 hour burn time.

* = Our Best Selling Fragrances",none
Mini Sampler Jars - Set of 3,Cafe Au Lait,181,Home > Filled Glass Candles > Mini Sampler Jars > Mini Sampler Jars - Set of 3,"Product Description
This set of 3 Mini Sampler Jars is perfect for trying out our new Fall and Holiday scents!

Filled with 2.75 oz. of American Soybean WaxTM. Measures 2.5""h x 2.75""w with a 25 hour burn time.

* = Our Best Selling Fragrances",none
Mini Sampler Jars - Set of 3,Cilantro Clementine,181,Home > Filled Glass Candles > Mini Sampler Jars > Mini Sampler Jars - Set of 3,"Product Description
This set of 3 Mini Sampler Jars is perfect for trying out our new Fall and Holiday scents!

Filled with 2.75 oz. of American Soybean WaxTM. Measures 2.5""h x 2.75""w with a 25 hour burn time.

* = Our Best Selling Fragrances",none
Mini Sampler Jars - Set of 3,Cinnamon Hazelnut Latte,181,Home > Filled Glass Candles > Mini Sampler Jars > Mini Sampler Jars - Set of 3,"Product Description
This set of 3 Mini Sampler Jars is perfect for trying out our new Fall and Holiday scents!

Filled with 2.75 oz. of American Soybean WaxTM. Measures 2.5""h x 2.75""w with a 25 hour burn time.

* = Our Best Selling Fragrances",none
Mini Sampler Jars - Set of 3,Citrus and Sage,181,Home > Filled Glass Candles > Mini Sampler Jars > Mini Sampler Jars - Set of 3,"Product Description
This set of 3 Mini Sampler Jars is perfect for trying out our new Fall and Holiday scents!

Filled with 2.75 oz. of American Soybean WaxTM. Measures 2.5""h x 2.75""w with a 25 hour burn time.

* = Our Best Selling Fragrances",none
Mini Sampler Jars - Set of 3,Citrus-Cardamom Sugar Cookies,181,Home > Filled Glass Candles > Mini Sampler Jars > Mini Sampler Jars - Set of 3,"Product Description
This set of 3 Mini Sampler Jars is perfect for trying out our new Fall and Holiday scents!

Filled with 2.75 oz. of American Soybean WaxTM. Measures 2.5""h x 2.75""w with a 25 hour burn time.

* = Our Best Selling Fragrances",none
Mini Sampler Jars - Set of 3,Coconut Lime,181,Home > Filled Glass Candles > Mini Sampler Jars > Mini Sampler Jars - Set of 3,"Product Description
This set of 3 Mini Sampler Jars is perfect for trying out our new Fall and Holiday scents!

Filled with 2.75 oz. of American Soybean WaxTM. Measures 2.5""h x 2.75""w with a 25 hour burn time.

* = Our Best Selling Fragrances",none
Mini Sampler Jars - Set of 3,Crisp Cotton,181,Home > Filled Glass Candles > Mini Sampler Jars > Mini Sampler Jars - Set of 3,"Product Description
This set of 3 Mini Sampler Jars is perfect for trying out our new Fall and Holiday scents!

Filled with 2.75 oz. of American Soybean WaxTM. Measures 2.5""h x 2.75""w with a 25 hour burn time.

* = Our Best Selling Fragrances",none
Mini Sampler Jars - Set of 3,Fresh Strawberry,181,Home > Filled Glass Candles > Mini Sampler Jars > Mini Sampler Jars - Set of 3,"Product Description
This set of 3 Mini Sampler Jars is perfect for trying out our new Fall and Holiday scents!

Filled with 2.75 oz. of American Soybean WaxTM. Measures 2.5""h x 2.75""w with a 25 hour burn time.

* = Our Best Selling Fragrances",none
Mini Sampler Jars - Set of 3,Gingerbread,181,Home > Filled Glass Candles > Mini Sampler Jars > Mini Sampler Jars - Set of 3,"Product Description
This set of 3 Mini Sampler Jars is perfect for trying out our new Fall and Holiday scents!

Filled with 2.75 oz. of American Soybean WaxTM. Measures 2.5""h x 2.75""w with a 25 hour burn time.

* = Our Best Selling Fragrances",none
Mini Sampler Jars - Set of 3,Hazelnut,181,Home > Filled Glass Candles > Mini Sampler Jars > Mini Sampler Jars - Set of 3,"Product Description
This set of 3 Mini Sampler Jars is perfect for trying out our new Fall and Holiday scents!

Filled with 2.75 oz. of American Soybean WaxTM. Measures 2.5""h x 2.75""w with a 25 hour burn time.

* = Our Best Selling Fragrances",none
Mini Sampler Jars - Set of 3,Honey Soaked Apples,181,Home > Filled Glass Candles > Mini Sampler Jars > Mini Sampler Jars - Set of 3,"Product Description
This set of 3 Mini Sampler Jars is perfect for trying out our new Fall and Holiday scents!

Filled with 2.75 oz. of American Soybean WaxTM. Measures 2.5""h x 2.75""w with a 25 hour burn time.

* = Our Best Selling Fragrances",none
Mini Sampler Jars - Set of 3,Lavender and Lemongrass,181,Home > Filled Glass Candles > Mini Sampler Jars > Mini Sampler Jars - Set of 3,"Product Description
This set of 3 Mini Sampler Jars is perfect for trying out our new Fall and Holiday scents!

Filled with 2.75 oz. of American Soybean WaxTM. Measures 2.5""h x 2.75""w with a 25 hour burn time.

* = Our Best Selling Fragrances",none
Mini Sampler Jars - Set of 3,Melon and Sea Salt,181,Home > Filled Glass Candles > Mini Sampler Jars > Mini Sampler Jars - Set of 3,"Product Description
This set of 3 Mini Sampler Jars is perfect for trying out our new Fall and Holiday scents!

Filled with 2.75 oz. of American Soybean WaxTM. Measures 2.5""h x 2.75""w with a 25 hour burn time.

* = Our Best Selling Fragrances",none
Mini Sampler Jars - Set of 3,Mulberry and Mandarin,181,Home > Filled Glass Candles > Mini Sampler Jars > Mini Sampler Jars - Set of 3,"Product Description
This set of 3 Mini Sampler Jars is perfect for trying out our new Fall and Holiday scents!

Filled with 2.75 oz. of American Soybean WaxTM. Measures 2.5""h x 2.75""w with a 25 hour burn time.

* = Our Best Selling Fragrances",none
Mini Sampler Jars - Set of 3,Noir,181,Home > Filled Glass Candles > Mini Sampler Jars > Mini Sampler Jars - Set of 3,"Product Description
This set of 3 Mini Sampler Jars is perfect for trying out our new Fall and Holiday scents!

Filled with 2.75 oz. of American Soybean WaxTM. Measures 2.5""h x 2.75""w with a 25 hour burn time.

* = Our Best Selling Fragrances",none
Mini Sampler Jars - Set of 3,Olive Verbena,181,Home > Filled Glass Candles > Mini Sampler Jars > Mini Sampler Jars - Set of 3,"Product Description
This set of 3 Mini Sampler Jars is perfect for trying out our new Fall and Holiday scents!

Filled with 2.75 oz. of American Soybean WaxTM. Measures 2.5""h x 2.75""w with a 25 hour burn time.

* = Our Best Selling Fragrances",none
Mini Sampler Jars - Set of 3,Petals of Paradise,181,Home > Filled Glass Candles > Mini Sampler Jars > Mini Sampler Jars - Set of 3,"Product Description
This set of 3 Mini Sampler Jars is perfect for trying out our new Fall and Holiday scents!

Filled with 2.75 oz. of American Soybean WaxTM. Measures 2.5""h x 2.75""w with a 25 hour burn time.

* = Our Best Selling Fragrances",none
Mini Sampler Jars - Set of 3,Pineapple Vanilla Sugar,181,Home > Filled Glass Candles > Mini Sampler Jars > Mini Sampler Jars - Set of 3,"Product Description
This set of 3 Mini Sampler Jars is perfect for trying out our new Fall and Holiday scents!

Filled with 2.75 oz. of American Soybean WaxTM. Measures 2.5""h x 2.75""w with a 25 hour burn time.

* = Our Best Selling Fragrances",none
Mini Sampler Jars - Set of 3,Pomegranate and Blood Orange,181,Home > Filled Glass Candles > Mini Sampler Jars > Mini Sampler Jars - Set of 3,"Product Description
This set of 3 Mini Sampler Jars is perfect for trying out our new Fall and Holiday scents!

Filled with 2.75 oz. of American Soybean WaxTM. Measures 2.5""h x 2.75""w with a 25 hour burn time.

* = Our Best Selling Fragrances",none
Mini Sampler Jars - Set of 3,Pumpkin Vanilla,181,Home > Filled Glass Candles > Mini Sampler Jars > Mini Sampler Jars - Set of 3,"Product Description
This set of 3 Mini Sampler Jars is perfect for trying out our new Fall and Holiday scents!

Filled with 2.75 oz. of American Soybean WaxTM. Measures 2.5""h x 2.75""w with a 25 hour burn time.

* = Our Best Selling Fragrances",none
Mini Sampler Jars - Set of 3,Raspberry Cream,181,Home > Filled Glass Candles > Mini Sampler Jars > Mini Sampler Jars - Set of 3,"Product Description
This set of 3 Mini Sampler Jars is perfect for trying out our new Fall and Holiday scents!

Filled with 2.75 oz. of American Soybean WaxTM. Measures 2.5""h x 2.75""w with a 25 hour burn time.

* = Our Best Selling Fragrances",none
Mini Sampler Jars - Set of 3,Red Currant,181,Home > Filled Glass Candles > Mini Sampler Jars > Mini Sampler Jars - Set of 3,"Product Description
This set of 3 Mini Sampler Jars is perfect for trying out our new Fall and Holiday scents!

Filled with 2.75 oz. of American Soybean WaxTM. Measures 2.5""h x 2.75""w with a 25 hour burn time.

* = Our Best Selling Fragrances",none
Mini Sampler Jars - Set of 3,Roasted Espresso,181,Home > Filled Glass Candles > Mini Sampler Jars > Mini Sampler Jars - Set of 3,"Product Description
This set of 3 Mini Sampler Jars is perfect for trying out our new Fall and Holiday scents!

Filled with 2.75 oz. of American Soybean WaxTM. Measures 2.5""h x 2.75""w with a 25 hour burn time.

* = Our Best Selling Fragrances",none
Mini Sampler Jars - Set of 3,Salted Caramel Popcorn,181,Home > Filled Glass Candles > Mini Sampler Jars > Mini Sampler Jars - Set of 3,"Product Description
This set of 3 Mini Sampler Jars is perfect for trying out our new Fall and Holiday scents!

Filled with 2.75 oz. of American Soybean WaxTM. Measures 2.5""h x 2.75""w with a 25 hour burn time.

* = Our Best Selling Fragrances",none
Mini Sampler Jars - Set of 3,Spiced Orange and Cinnamon,181,Home > Filled Glass Candles > Mini Sampler Jars > Mini Sampler Jars - Set of 3,"Product Description
This set of 3 Mini Sampler Jars is perfect for trying out our new Fall and Holiday scents!

Filled with 2.75 oz. of American Soybean WaxTM. Measures 2.5""h x 2.75""w with a 25 hour burn time.

* = Our Best Selling Fragrances",none
Mini Sampler Jars - Set of 3,Summer Rain,181,Home > Filled Glass Candles > Mini Sampler Jars > Mini Sampler Jars - Set of 3,"Product Description
This set of 3 Mini Sampler Jars is perfect for trying out our new Fall and Holiday scents!

Filled with 2.75 oz. of American Soybean WaxTM. Measures 2.5""h x 2.75""w with a 25 hour burn time.

* = Our Best Selling Fragrances",none
Mini Sampler Jars - Set of 3,Thai Pear,181,Home > Filled Glass Candles > Mini Sampler Jars > Mini Sampler Jars - Set of 3,"Product Description
This set of 3 Mini Sampler Jars is perfect for trying out our new Fall and Holiday scents!

Filled with 2.75 oz. of American Soybean WaxTM. Measures 2.5""h x 2.75""w with a 25 hour burn time.

* = Our Best Selling Fragrances",none
Mini Sampler Jars - Set of 3,Vanilla Pound Cake,181,Home > Filled Glass Candles > Mini Sampler Jars > Mini Sampler Jars - Set of 3,"Product Description
This set of 3 Mini Sampler Jars is perfect for trying out our new Fall and Holiday scents!

Filled with 2.75 oz. of American Soybean WaxTM. Measures 2.5""h x 2.75""w with a 25 hour burn time.

* = Our Best Selling Fragrances",none
Mini Sampler Jars - Set of 3,Warm Cinnamon Buns,181,Home > Filled Glass Candles > Mini Sampler Jars > Mini Sampler Jars - Set of 3,"Product Description
This set of 3 Mini Sampler Jars is perfect for trying out our new Fall and Holiday scents!

Filled with 2.75 oz. of American Soybean WaxTM. Measures 2.5""h x 2.75""w with a 25 hour burn time.

* = Our Best Selling Fragrances",none
Mini Sampler Jars - Set of 3,Allspice Pumpkin Custard(Limited Quantities),181,Home > Filled Glass Candles > Mini Sampler Jars > Mini Sampler Jars - Set of 3,"Product Description
This set of 3 Mini Sampler Jars is perfect for trying out our new Fall and Holiday scents!

Filled with 2.75 oz. of American Soybean WaxTM. Measures 2.5""h x 2.75""w with a 25 hour burn time.

* = Our Best Selling Fragrances",none
Mini Sampler Jars - Set of 3,Apples and Spice,181,Home > Filled Glass Candles > Mini Sampler Jars > Mini Sampler Jars - Set of 3,"Product Description
This set of 3 Mini Sampler Jars is perfect for trying out our new Fall and Holiday scents!

Filled with 2.75 oz. of American Soybean WaxTM. Measures 2.5""h x 2.75""w with a 25 hour burn time.

* = Our Best Selling Fragrances",none
Mini Sampler Jars - Set of 3,Apricot Blackberry,181,Home > Filled Glass Candles > Mini Sampler Jars > Mini Sampler Jars - Set of 3,"Product Description
This set of 3 Mini Sampler Jars is perfect for trying out our new Fall and Holiday scents!

Filled with 2.75 oz. of American Soybean WaxTM. Measures 2.5""h x 2.75""w with a 25 hour burn time.

* = Our Best Selling Fragrances",none
Mini Sampler Jars - Set of 3,Bourbon Maple Sugar,181,Home > Filled Glass Candles > Mini Sampler Jars > Mini Sampler Jars - Set of 3,"Product Description
This set of 3 Mini Sampler Jars is perfect for trying out our new Fall and Holiday scents!

Filled with 2.75 oz. of American Soybean WaxTM. Measures 2.5""h x 2.75""w with a 25 hour burn time.

* = Our Best Selling Fragrances",none
Mini Sampler Jars - Set of 3,Butterscotch Bourbon Bundt Cake(Limited Quantities),181,Home > Filled Glass Candles > Mini Sampler Jars > Mini Sampler Jars - Set of 3,"Product Description
This set of 3 Mini Sampler Jars is perfect for trying out our new Fall and Holiday scents!

Filled with 2.75 oz. of American Soybean WaxTM. Measures 2.5""h x 2.75""w with a 25 hour burn time.

* = Our Best Selling Fragrances",none
Mini Sampler Jars - Set of 3,Cafe Au Lait,181,Home > Filled Glass Candles > Mini Sampler Jars > Mini Sampler Jars - Set of 3,"Product Description
This set of 3 Mini Sampler Jars is perfect for trying out our new Fall and Holiday scents!

Filled with 2.75 oz. of American Soybean WaxTM. Measures 2.5""h x 2.75""w with a 25 hour burn time.

* = Our Best Selling Fragrances",none
Mini Sampler Jars - Set of 3,Cilantro Clementine,181,Home > Filled Glass Candles > Mini Sampler Jars > Mini Sampler Jars - Set of 3,"Product Description
This set of 3 Mini Sampler Jars is perfect for trying out our new Fall and Holiday scents!

Filled with 2.75 oz. of American Soybean WaxTM. Measures 2.5""h x 2.75""w with a 25 hour burn time.

* = Our Best Selling Fragrances",none
