Bee Manly Hands Display of 12 Customer Choice,DMHC,LOTIONS,"Customer choice set of 12 Bee Manly Hands plus a free tester. Tell us your choice of fragrances plus tester in the NOTES section at checkout.
Presenting the original Bee Bar infused with the most popular of our Bee Manly fragrances – Smokey Cedar!  We also have it in a fresh Tea Tree Spice fragrance, and then, of course the Naked has no added fragrance.  A perfect and easy choice for the man in your life!",,,,,,,1,70.00,,,,,1,honeyhouse400,honeyhouse160,mn1_001330.jpg,mn1_001330.jpg,https://www.honeyhousenaturals.com/DSN/wwwhoneyhousenaturalscom/Commerce/ProductImages/mn1_001330.jpg,,honeyhouse800,mn1_001330.jpg
Bee Manly Hands Display-12 Asst,DMH,LOTIONS,"Four of each fragrance make up an assorted set of 12 Bee Manly Hands plus a free tester. Tell us your choice of tester fragrance in the NOTES section at checkout.
Presenting the original Bee Bar infused with the most popular of our Bee Manly fragrances – Smokey Cedar!  We also have it in a fresh Tea Tree Spice fragrance, and then, of course the Naked has no added fragrance.  A perfect and easy choice for the man in your life!",,,,,,,1,70.00,,,,,1,honeyhouse400,honeyhouse160,mn1_001329.jpg,mn1_001329.jpg,https://www.honeyhousenaturals.com/DSN/wwwhoneyhousenaturalscom/Commerce/ProductImages/mn1_001329.jpg,,honeyhouse800,mn1_001329.jpg
"Bee Manly Set-Beard Balm, Hand & Foot Bar",OGM3,BEE MANLY,"This set includes the ORGANIC Bee Manly Beard Beard Balm, along with the Bee Manly Hand and Foot Bars!  
Three fragrance sets to choose from:
Smoky Cedar Beard Balm and Hand Bar and Vigorous Foot Bar
Brisk Citrus Beard Balm, Tea-Tree/Spice Hand Bar, and Vigorous Foot Bar
Naked Beard Balm, Hand Bar & Foot Bar 
If you'd like to switch fragrances let us know in the ""notes"" section at checkout  
View Bee Manly Beard Balm Ingredients
View Bee Manly Foot Bar Ingredients",,,,,,,,18.75,,,,,,honeyhouse400,honeyhouse160,mn1_001328.jpg,mn1_001328.jpg,https://www.honeyhousenaturals.com/DSN/wwwhoneyhousenaturalscom/Commerce/ProductImages/mn1_001328.jpg,Naked|Smoky Cedar|Brisk Citrus,honeyhouse800,mn1_001328.jpg
Bee Manly Hands & Feet Gift Set,GHF,BEE MANLY,"Bee Manly Hands and Feet Gift Set:  This perfectly suited set includes a Bee Manly Hands solid lotion bar a Bee Manly Foot Bar. Ready for gift giving in a drawstring bag!  
Three fragrance choices:
Naked (no added fragrance)
Smoky Cedar
Tee Tree Spice with Vigorous Foot Bar
  View Bee Manly Foot Bar Ingredients",,,,,,,,12.50,,,,,,honeyhouse400,honeyhouse160,mn1_001325.jpg,mn1_001325.jpg,https://www.honeyhousenaturals.com/DSN/wwwhoneyhousenaturalscom/Commerce/ProductImages/mn1_001325.jpg,Naked|Smoky Cedar|Tea Tree Spice,honeyhouse800,mn1_001325.jpg
Bee Manly Hands-New!,ML,LOTIONS,"Did you know that the original Bee Bar Lotion was formulated for a man?  It was!  He was a machinist at Boeing and his hands were so dry, they were cracked and bleeding.  Our Queen Bee tried different formulas on him until there was one that worked.  The Bee Bar was born.  That was a couple of decades ago.  So it is about time we make a Bee Bar with Manly fragrances, don't you think? 
Presenting the original Bee Bar infused with the most popular of our Bee Manly fragrances – Smokey Cedar!  We also have it in a fresh Tea Tree Spice fragrance, and then, of course the Naked has no added fragrance.  A perfect and easy choice for the man in your life!",,,,,,,,6.25,,,,,,honeyhouse400,honeyhouse160,mn1_001322.jpg,mn1_001322.jpg,https://www.honeyhousenaturals.com/DSN/wwwhoneyhousenaturalscom/Commerce/ProductImages/mn1_001322.jpg,Naked|Smoky Cedar|Tea Tree Spice,honeyhouse800,mn1_001322.jpg
Private Label Wrapped Soap Display/18,DSPL18,SOAPS,"Customize your own label for these favorites!  Luxurious fragrances!  High quality, beauty and price, you will want to stock up on our beautifully carved and wrapped Honey Blossom soap bars. One Display contains 18. Six of each fragrance: Honey, Lavender and Citrus.  Each bar is wrapped in beautiful Florentine paper imported from Italy.   Triple milled and brimming with Shea Butter and Honey products, these hand-wrapped soaps are an easy choice for high sales.
Florentine Paper Wrapped Display - 18-3.5 oz bars - 6 Honey, 6 Citrus, 6 Lavender
12 Promo Soap Sets (1.2oz. wrapped bar tucked into an organza bag)
Display box
If you would like to customize the fragrances for this display, either call us at 253-926-8193 or leave a note at checkout for your very own choices for the Italian Wrapped Honey Blossom Soap/18 display!  
View Honey Blossom Soap Ingredients",,,,,,,1,50.00,,,,,1,honeyhouse400,honeyhouse160,mn1_001318.jpg,mn1_001318.jpg,https://www.honeyhousenaturals.com/DSN/wwwhoneyhousenaturalscom/Commerce/ProductImages/mn1_001318.jpg,,honeyhouse800,mn1_001318.jpg
Lip Butter & Sample Soap Set,GSA2,LIP CARE,"We have paired our fragrant Florentine 3.5oz. soap bar with a Lip Butter tube, ready to give in a beautiful organza bag!  Unusual and unique, a gift sure to please! 
These are the fragrance and flavor pairs:
Citrus Soap with Tangerine Lip Butter
Honey Soap with Vanilla Almond Lip Butter
Lavender Soap with Raspberry Lemonade Lip Butter
You can also choose your own pairs of soap fragrances and Lip Butter flavors, please leave us a note when you check out or call with your choices at 253-926-8193",,,,,,,,2.75,,,,,,honeyhouse400,honeyhouse160,mn1_001310.jpg,mn1_001310.jpg,https://www.honeyhousenaturals.com/DSN/wwwhoneyhousenaturalscom/Commerce/ProductImages/mn1_001310.jpg,Citrus|Honey|Lavender,honeyhouse800,mn1_001310.jpg
Large Organza Bag,GBL,GIFTS,"Our sparkly organza gift bags feature a drawstring of satin ribbon and are perfect for packaging gifts. The Large Organza Bags will nicely package a Large Bee Bar along with a Lip Butter tube or tin or add a wrapped soap bar to complete the set!  Measures approx 4"" x 6"".",,,,,,,1,0.50,,,,,1,honeyhouse400,honeyhouse160,mn1_001304.jpg,mn1_001304.jpg,https://www.honeyhousenaturals.com/DSN/wwwhoneyhousenaturalscom/Commerce/ProductImages/mn1_001304.jpg,,honeyhouse800,mn1_001304.jpg
Pen and Soap Gift Set,GPL,SOAPS,"A wonderful three piece gift set contains:
Beautiful Florentine Pen with matching Bookmark
A full size 3.5oz bar of Florentine paper wrapped soap
A cute little .25oz soap bar tucked into an organza bag
Ready for gift giving, so unusual, unique and a pleasure to give and receive!",,,,,,,,8.00,,,,,,honeyhouse400,honeyhouse160,mn1_001296.jpg,mn1_001296.jpg,https://www.honeyhousenaturals.com/DSN/wwwhoneyhousenaturalscom/Commerce/ProductImages/mn1_001296.jpg,Citrus|Honey|Lavender,honeyhouse800,mn1_001296.jpg
Florentine Pen,GPF,GIFTS,"These Florentine pens and bookmarks are beautiful and specially chosen to match our popular wrapped 3.5 oz. fragrant soaps!  Unusual and unique, a gift sure to please!",,,,,,,,5.50,,,,,,honeyhouse400,honeyhouse160,mn1_001295.jpg,mn1_001295.jpg,https://www.honeyhousenaturals.com/DSN/wwwhoneyhousenaturalscom/Commerce/ProductImages/mn1_001295.jpg,Citrus|Honey|Lavender,honeyhouse800,mn1_001295.jpg
Lip Butter & Soap Gift Set,GS2,LIP CARE,"We have paired our fragrant Florentine 3.5oz. soap bar with a Lip Butter tube, ready to give in a beautiful organza bag!  A unique gift  and sure to please! 
These are the fragrance and flavor pairs:
Citrus Soap with Tangerine Lip Butter
Honey Soap with Vanilla Almond Lip Butter
Lavender Soap with Raspberry Lemonade Lip Butter
You can also choose your own pairs of soap fragrances and Lip Butter flavors, please leave us a note when you check out or call with your choices at 253-926-8193",,,,,,,,4.50,,,,,,honeyhouse400,honeyhouse160,mn1_001294.jpg,mn1_001294.jpg,https://www.honeyhousenaturals.com/DSN/wwwhoneyhousenaturalscom/Commerce/ProductImages/mn1_001294.jpg,Citrus|Honey|Lavender,honeyhouse800,mn1_001294.jpg
speartek test,sptest,, NOT A REAL PRODUCT -- DO NOT ADD TO CART,,,,,,,,12.99,,,,,,honeyhouse400,honeyhouse160,Main_NoImage.jpg,Main_NoImage.jpg,https://www.honeyhousenaturals.com/DSN/wwwhoneyhousenaturalscom/Commerce/ProductImages/Main_NoImage.jpg,Citrus|Honey,honeyhouse800,Main_NoImage.jpg
Travel Size Belly Bar (.6 oz),LBBBB,LOTIONS,"Now, due to customer demand, we have made a travel size Belly Bar!  So hand to carry in your pocket or purse, travel with it on a plane, or keep it handy wherever you are.  Enjoy! Indulge your skin!  
Such a perfect lotion to calm and soothe anyone's dry, itchy skin.  As the Belly Bar is picked up and warmed by the hands, the essential oils and butters are released to be gently massaged into the skin. Overflowing with antioxidants and five vitamin-rich butters - creamy Shea, rich Avocado, soothing Aloe, and buttery Cocoa and Mango - the Belly Bar is an extraordinary lotion. Combined with Meadowfoam, Calendula, Essential Oils, Beeswax and Lanolin, this indulgent lotion bar will leave skin soft and supple, sealing in the moisture to protect even the most vulnerable skin.
View Travel Size Belly Bar Ingredients",,,,,,,1,4.00,,,,,1,honeyhouse400,honeyhouse160,mn1_000280.jpg,mn1_000280.jpg,https://www.honeyhousenaturals.com/DSN/wwwhoneyhousenaturalscom/Commerce/ProductImages/mn1_000280.jpg,,honeyhouse800,mn1_000280.jpg
Certified Organic! Bee Manly 3/pc Gift Set,OGM,BEE MANLY,"Bee Manly 3/pc Gift Set
This set includes the ORGANIC Bee Manly Beard Elixir and ORGANIC Beard
Balm with the added benefit of the Bee Manly Foot Bar!  The Foot Bar includes;
Shea Butter, Organic Coconut Oil, Beeswax, Organic Palm Wax, Argan Oil and other
fine emollients to help him put his best foot forward!  In an easy to apply twist up
container, this generous 2.5 oz solid lotion will become his go-to remedy for 
cracked, sore feet.  One fragrance: Vigorous and also Naked (no fragrance added)
View Bee Manly Beard Elixir Ingredients
View Bee Manly Beard Balm Ingredients
View Bee Manly Foot Bar Ingredients",,,,,,,,18.25,,,,,,honeyhouse400,honeyhouse160,mn1_000273.jpg,mn1_000273.jpg,https://www.honeyhousenaturals.com/DSN/wwwhoneyhousenaturalscom/Commerce/ProductImages/mn1_000273.jpg,Naked|Smoky Cedar|Rugged Mint|Brisk Citrus,honeyhouse800,mn1_000273.jpg
Bee Manly 2/pc Balm & Elixir Certified Organic,OGB,BEE MANLY,"Organic and Natural! The Bee Manly Beard Balm & Beard Elixirs are made with the best Certified Organic ingredients to add shine and light hold to the wildest beards! Four choices!
Brisk Citrus, Smoky Cedar and Rugged Mint and also Naked, with no added fragrance. The Balm is 1.5 oz. in a handy tin The Elixir oil is 1 fl. oz in a pump bottle.  The Beard Gift Set is finished nicely with a rustic burlap drawstring bag. 
View Bee Manly Beard Elixir Ingredients
View Bee Manly Beard Balm Ingredients",,,,,,,,12.00,,,,,,honeyhouse400,honeyhouse160,mn1_000272.jpg,mn1_000272.jpg,https://www.honeyhousenaturals.com/DSN/wwwhoneyhousenaturalscom/Commerce/ProductImages/mn1_000272.jpg,Naked|Smoky Cedar|Rugged Mint|Brisk Citrus,honeyhouse800,mn1_000272.jpg
New! Foot Bar Gift Set,GFBS,LOTIONS,"The new Foot Bar Gift Sets are fabulous!
~RELAX Set:  Relax Foot Bar, Vanilla Bee Butter Cream Tube, and Lavender Soap.
~REFRESH Set: Refresh Foot Bar, Citrus Bee Butter Cream Tube and Citrus Soap.
~NATURAL Set: Natural Foot Bar, Natural Bee Butter Cream Tube, and Honey Soap.
You may also request ANY of the fragrances for the Foot Bar, Bee Butter Cream Tube, and Wrapped Soap Bar. Leave a note at checkout with your own fragrance combination!  (see choices below)
FOOT BAR Fragrances:
Refresh Fragrance - (Cooling Peppermint)
Relax Fragrance - (Soothing Vanilla/Lavender)
Natural - (No added fragrance)
BEE BUTTER CREAM TUBE Fragrances:
Vanilla
Citrus
Hawaiian
Honey
Natural
ITALIAN WRAPPED HONEY BLOSSOM SOAP Fragrances:
Honey
Lavender
Citrus
View Royal Bee Foot Bar Ingredients
View Italian Paper Wrapped Soap Ingredients
View Honey House Fresh Bee Butter Ingredients
 ",,,,,,,,13.50,,,,,,honeyhouse400,honeyhouse160,mn1_000271.jpg,mn1_000271.jpg,https://www.honeyhousenaturals.com/DSN/wwwhoneyhousenaturalscom/Commerce/ProductImages/mn1_000271.jpg,Natural|Refresh|Relax,honeyhouse800,mn1_000271.jpg
Royal Bee Foot Bar-TESTER,LFT,LOTIONS,"**Please note** ONE FREE TESTER IS SENT WHEN ORDERING THE SET OF 12 ASSORTED.  (See Display Category)  BUT YOU CAN ORDER MORE TESTERS HERE!
This new solid lotion product is definitely sweet for feet!  A solid lotion presented in a generous 2.5 oz twist-up tube applicator (red).  Made especially with foot care in mind with Organic Coconut Oil, Almond Oil, Shea Butter, Organic Palm Wax, Lanolin, Organic Argan Oil, our special Honey House fusion of Honey Extract, Propolis Extract, Pollen Extract and Beeswax. Also contains Deoplex (a natural antibacterial odor eliminator).  (See complete ingredient list below) Offered in 2 perfect fragrances and also ""Natural"" with no added fragrance.
Refresh Fragrance - (Cooling Peppermint)
Relax Fragrance - (Soothing Vanilla/Lavender)
Natural - (No added fragrance)
 View Royal Bee Foot Bar-TESTER Ingredients",,,,,,,,4.00,,,,,,honeyhouse400,honeyhouse160,mn1_000256.jpg,mn1_000256.jpg,https://www.honeyhousenaturals.com/DSN/wwwhoneyhousenaturalscom/Commerce/ProductImages/mn1_000256.jpg,Natural|Refresh|Relax,honeyhouse800,mn1_000256.jpg
ORGANIC! Bee Manly Beard Balm-TESTER,OMBT,LOTIONS,"**Please note** ONE FREE TESTER IS SENT WHEN ORDERING THE SET OF 12 ASSORTED.  (See Display Category)  BUT MORE TESTERS CAN BE ORDERED HERE!
This is an Organically Certified product! Made with Shea, Argan Oil, Jojoba Oil, beeswax, and other essential emollients!  Presented in a 1.5 oz round tin. 
This balm is perfect for conditioning hair, also soothes and conditions irritated skin, and can be great for light control!  Offered in the following fabulous fragrances:
Naked (natural – no fragrance)
Smoky Cedar (fresh wood shavings)
Brisk Citrus  (tangerine/orange)
Rugged Mint (peppermint, spearmint)
View Bee Manly Beard Balm Ingredients",,,,,,,,4.00,,,,,,honeyhouse400,honeyhouse160,mn1_000255.jpg,mn1_000255.jpg,https://www.honeyhousenaturals.com/DSN/wwwhoneyhousenaturalscom/Commerce/ProductImages/mn1_000255.jpg,Naked|Smoky Cedar|Rugged Mint|Brisk Citrus,honeyhouse800,mn1_000255.jpg
Bee Manly Foot Bar-TESTER,MFT,LOTIONS,"**Please note** ONE FREE TESTER IS SENT WHEN ORDERING THE SET OF 12 ASSORTED.  (See Display Category)  BUT YOU CAN ORDER MORE TESTERS HERE!
This new product is definitely sweet for feet!  It is presented in a generous 2.5 oz twist-up tube applicator (black). Made with Organic Coconut Oil, Almond Oil, Shea Butter, Organic Palm Wax, Lanolin, Organic Argan Oil, our special Honey House fusion of Honey Extract, Propolis Extract, Pollen Extract and Beeswax. Also contains Deoplex (a natural antibacterial odor eliminator).  (See complete ingredient list below) Offered in a distinguished manly fragrance and also ""Naked"" with no added fragrance.
Vigorous Fragrance - (Eucalyptus/Mint/Teatree)
Naked  (Natural – no added fragrance)
 View Bee Manly Foot Bar-TESTER Ingredients",,,,,,,,4.00,,,,,,honeyhouse400,honeyhouse160,mn1_000254.jpg,mn1_000254.jpg,https://www.honeyhousenaturals.com/DSN/wwwhoneyhousenaturalscom/Commerce/ProductImages/mn1_000254.jpg,Naked|Vigorous,honeyhouse800,mn1_000254.jpg
ORGANIC-Bee Manly Beard Elixer-TESTER,OMET,BEE MANLY,"**Please note** ONE FREE TESTER IS SENT WHEN ORDERING THE SET OF 12 ASSORTED.  (See Display Category)  BUT YOU CAN ORDER MORE TESTERS HERE!
This Organically Certified product!  Made with Argan oil, Shea oil, Jojoba oil, Honey, Royal Jelly, Propolis, Vitamin E and more wonderful emollients!  (See full ingredient list below)  Presented in a 1oz. glass spray bottle.  The Elixir is used to soften beard hair, make it shine, and will soothe and condition irritated skin.  Three fragrances as well as natural (Naked) with no additional fragrance.
Naked (natural – no fragrance)
Smoky Cedar (fresh wood shavings)
Brisk Citrus  (tangerine/orange)
Rugged Mint (peppermint, spearmint)
View Bee Manly Beard Elixer Ingredients",,,,,,,,4.00,,,,,,honeyhouse400,honeyhouse160,mn1_000253.jpg,mn1_000253.jpg,https://www.honeyhousenaturals.com/DSN/wwwhoneyhousenaturalscom/Commerce/ProductImages/mn1_000253.jpg,Naked|Smoky Cedar|Rugged Mint|Brisk Citrus,honeyhouse800,mn1_000253.jpg
Royal Bee Foot Bar Set/12 Cust Choice,DLFB12C,LOTIONS,"Save $5.00!  Your choice of 12 fragrances plus a free tester.  Tell us your choice of  fragrances including tester fragrance in the NOTES section at checkout.
This new lotion product is definitely sweet for feet!  A solid lotion presented in a generous 2.5 oz twist-up tube applicator (red).  Made especially with foot care in mind with Organic Coconut Oil, Almond Oil, Shea Butter, Organic Palm Wax, Lanolin, Organic Argan Oil, our special Honey House fusion of Honey Extract, Propolis Extract, Pollen Extract and Beeswax. Also contains Deoplex (a natural antibacterial odor eliminator).  (See complete ingredient list below) Offered in 2 perfect fragrances and also ""Natural"" with no added fragrance.
Refresh Fragrance - (Cooling Peppermint)
Relax Fragrance - (Soothing Vanilla/Lavender)
Natural - (No added fragrance)
 View Royal Bee Foot Bar Set/12 Cust Choice Ingredients",,,,,,,1,70.00,,,,,1,honeyhouse400,honeyhouse160,mn1_000252.jpg,mn1_000252.jpg,https://www.honeyhousenaturals.com/DSN/wwwhoneyhousenaturalscom/Commerce/ProductImages/mn1_000252.jpg,,honeyhouse800,mn1_000252.jpg
Royal Bee Foot Bar Set/12 Asst,DLFB12,LOTIONS,"Save $5.00!  An assorted set of 12 plus a free tester.  Tell us your choice of  tester fragrance in the NOTES section at checkout.
This new lotion product is definitely sweet for feet!  A solid lotion presented in a generous 2.5 oz twist-up tube applicator (red).  Made especially with foot care in mind with Organic Coconut Oil, Almond Oil, Shea Butter, Organic Palm Wax, Lanolin, Organic Argan Oil, our special Honey House fusion of Honey Extract, Propolis Extract, Pollen Extract and Beeswax. Also contains Deoplex (a natural antibacterial odor eliminator).  (See complete ingredient list below) Offered in 2 perfect fragrances and also ""Natural"" with no added fragrance.
Refresh Fragrance - (Cooling Peppermint)
Relax Fragrance - (Soothing Vanilla/Lavender)
Natural - (No added fragrance)
 View Royal Bee Foot Bar Set/12 Asst Ingredients",,,,,,,1,70.00,,,,,1,honeyhouse400,honeyhouse160,mn1_000251.jpg,mn1_000251.jpg,https://www.honeyhousenaturals.com/DSN/wwwhoneyhousenaturalscom/Commerce/ProductImages/mn1_000251.jpg,,honeyhouse800,mn1_000251.jpg
Royal Bee Foot Bar,LFB,LOTIONS,"This new lotion product is definitely sweet for feet!  A solid lotion presented in a generous 2.5 oz twist-up tube applicator (red).  Made especially with foot care in mind with Organic Coconut Oil, Almond Oil, Shea Butter, Organic Palm Wax, Lanolin, Organic Argan Oil, our special Honey House fusion of Honey Extract, Propolis Extract, Pollen Extract and Beeswax. Also contains Deoplex (a natural antibacterial odor eliminator).  (See complete ingredient list below) Offered in 2 perfect fragrances and also ""Natural"" with no added fragrance.
Refresh Fragrance - (Cooling Peppermint)
Relax Fragrance - (Soothing Vanilla/Lavender)
Natural - (No added fragrance)
 View Royal Bee Foot Bar Ingredients",,,,,,,,6.25,,,,,,honeyhouse400,honeyhouse160,mn1_000250.jpg,mn1_000250.jpg,https://www.honeyhousenaturals.com/DSN/wwwhoneyhousenaturalscom/Commerce/ProductImages/mn1_000250.jpg,Natural|Refresh|Relax,honeyhouse800,mn1_000250.jpg
