Bee Manly Foot Bar 12/Asst,DMF12,LOTIONS,"Save $5.00! An assorted set of 12 plus a free tester. Tell us your choice of tester fragrance in the NOTES section at checkout.
This new product is definitely sweet for feet!  It is presented in a generous 2.5 oz twist-up tube applicator (black). Made with Organic Coconut Oil, Almond Oil, Shea Butter, Organic Palm Wax, Lanolin, Organic Argan Oil, our special Honey House fusion of Honey Extract, Propolis Extract, Pollen Extract and Beeswax. Also contains Deoplex (a natural antibacterial odor eliminator).  (See complete ingredient list below) Offered in a distinguished manly fragrance and also ""Naked"" with no added fragrance.
Vigorous Fragrance - (Eucalyptus/Mint/Teatree)
Naked  (Natural – no added fragrance)
  View Bee Manly Foot Bar Ingredients",,,,,,,1,$67.00,,,,,,honeyhouse400,honeyhouse160,https://www.honeyhousenaturals.com/DSN/wwwhoneyhousenaturalscom/Commerce/ProductImages/mn1_000248.jpg,mn1_000248.jpg,,,honeyhouse800,mn1_000248.jpg
Bee Manly Foot Bar 12 Cust Choice,DMF12C,LOTIONS,"$Save $5.00!  Your choice of 12 fragrances plus a free tester.  Tell us your choice of  fragrances, including tester fragrance in the NOTES section at checkout.
This new product is definitely sweet for feet!  It is presented in a generous 2.5 oz twist-up tube applicator (black). Made with Organic Coconut Oil, Almond Oil, Shea Butter, Organic Palm Wax, Lanolin, Organic Argan Oil, our special Honey House fusion of Honey Extract, Propolis Extract, Pollen Extract and Beeswax. Also contains Deoplex (a natural antibacterial odor eliminator).  (See complete ingredient list below) Offered in a distinguished manly fragrance and also ""Naked"" with no added fragrance.
Vigorous Fragrance - (Eucalyptus/Mint/Teatree)
Naked  (Natural – no added fragrance)
  View Bee Manly Foot Bar Ingredients",,,,,,,1,$67.00,,,,,,honeyhouse400,honeyhouse160,https://www.honeyhousenaturals.com/DSN/wwwhoneyhousenaturalscom/Commerce/ProductImages/mn1_000249.jpg,mn1_000249.jpg,,,honeyhouse800,mn1_000249.jpg
Bee Manly Foot Bar-TESTER,MFT,LOTIONS,"**Please note** ONE FREE TESTER IS SENT WHEN ORDERING THE SET OF 12 ASSORTED.  (See Display Category)  BUT YOU CAN ORDER MORE TESTERS HERE!
This new product is definitely sweet for feet!  It is presented in a generous 2.5 oz twist-up tube applicator (black). Made with Organic Coconut Oil, Almond Oil, Shea Butter, Organic Palm Wax, Lanolin, Organic Argan Oil, our special Honey House fusion of Honey Extract, Propolis Extract, Pollen Extract and Beeswax. Also contains Deoplex (a natural antibacterial odor eliminator).  (See complete ingredient list below) Offered in a distinguished manly fragrance and also ""Naked"" with no added fragrance.
Vigorous Fragrance - (Eucalyptus/Mint/Teatree)
Naked  (Natural – no added fragrance)
  View Bee Manly Foot Bar-TESTER Ingredients",,,,,,,,$3.75,,,,,,honeyhouse400,honeyhouse160,https://www.honeyhousenaturals.com/DSN/wwwhoneyhousenaturalscom/Commerce/ProductImages/mn1_000254.jpg,mn1_000254.jpg,,Naked|Vigorous,honeyhouse800,mn1_000254.jpg
Bee Bar-Large (2.0 oz.),LL,LOTIONS,"As the Bee Bar is picked up and warmed by the hands or skin, the essential oils and butters are released and can be gently massaged into the skin and absorbed like any lotion. Because the bar is made without water, it won't dry out and it will last a long time even with daily use. It won't come off on fabric or paper and you can wash your hands several times without having to reapply the lotion because the beeswax seals in all of the emollients. For this reason, it is unprecedented as a soothing moisturizer for dry cracked or damaged skin. For best results, keep the Bee Bar out on a plate and keep it close at hand in your bathroom, kitchen, bedroom or office. The Large 2 oz Bee Bar is perfect for home or office and with daily use should last approximately 6 months.
Gold Tin Vanilla-warm and comforting
Copper Tin-Hawaiian - like a tropical breeze
Lavender Tin-Lavender - tranquil and relaxing
Silver Tin-Natural-Fragrance of beeswax & sweet almond oil
Pink Tin-Sweet Honey - A caress of sweet pleasure
Aqua Tin-Spring Meadow - Fresh and Sunny
Green Tin-Citrus - Delightfully Refreshing
Also available in an assortment set of 25 small samples for promotional events. These samples are featured in small snap-top containers holding a Bee Bar disk that can be popped out and applied. Each small Bee Bar sample is topped by a classy gold label with the Bee Bar name. To view and order these samples click on the Sales Aids category.
View Bee Bar Ingredients",,,,,,,,$6.00,,,,,,honeyhouse400,honeyhouse160,https://www.honeyhousenaturals.com/DSN/wwwhoneyhousenaturalscom/Commerce/ProductImages/mn1_000056.jpg,mn1_000056.jpg,,Citrus|Vanilla|Hawaiian|Lavender|Sweet Honey|Spring Meadow|Natural,honeyhouse800,mn1_000056.jpg
SALE! Large Bee Bar Display/12 Asst,DBL12,LOTIONS,"10% OFF SELECTED DISPLAYS!  
LARGE BEE BARS!  12 AND 18 PIECE 
SMALL BEE BARS!  20 AND 32 PIECE
FLORENTINE WRAPPED SOAPS!  18 PIECE 
Simple and elegant, our Bee Bar Display boxes just pop open and are easily maintained.  They take little space on your counter, but hold an ample supply of products. This Large Bee Bar Display box holds 12 assorted large Bee Bars in these fragrances: 3 Vanilla,3 Citrus, 3 Hawaiian, and 3 Sweet Honey plus one FREE tester bar. Price $72.00
If you would like to customize the fragrances for this display, either call us at 253-926-8193 or leave a note at checkout for your very own choices for the Large Bee Bar/12 display!  
View Bee Bar Ingredients",,,,,,,1,$64.80,,,,,,honeyhouse400,honeyhouse160,https://www.honeyhousenaturals.com/DSN/wwwhoneyhousenaturalscom/Commerce/ProductImages/mn1_000170.jpg,mn1_000170.jpg,,,honeyhouse800,mn1_000170.jpg
SALE! Large Bee Bar Display/18 Asst,DBL18,LOTIONS,"10% OFF SELECTED DISPLAYS!  
LARGE BEE BARS!  12 AND 18 PIECE 
SMALL BEE BARS!  20 AND 32 PIECE
FLORENTINE WRAPPED SOAPS!  18 PIECE 
Simple and elegant, our Bee Bar Display boxes just pop open and are easily maintained They take little space on your counter, but hold an ample supply of products. Many of you have requested a display for just the Small Bee Bars. Now you have one! The Large Bee Bar Display box holds 18 assorted large Bee Bars: 4 Vanilla, 3 Citrus, 3 Hawaiian, 3 Honey, 2 Lavender, 2 Meadow, 1 Natural, plus one FREE tester bar. Price $108.00 (you save $3.75)
If you would like to customize the fragrances for this display, either call us at 253-926-8193 or leave a note at checkout for your very own choices for the Large Bee Bar/18 display!  
View Bee Bar Ingredients",,,,,,,1,$92.70,,,,,,honeyhouse400,honeyhouse160,https://www.honeyhousenaturals.com/DSN/wwwhoneyhousenaturalscom/Commerce/ProductImages/mn1_000023.jpg,mn1_000023.jpg,,,honeyhouse800,mn1_000023.jpg
Bee Bar-Small (.6 oz),LS,LOTIONS,"As the Bee Bar is picked up and warmed by the hands or skin, the essential oils and butters are released and can be gently massaged into the skin and absorbed like any lotion. Because the bar is made without water, it won't dry out and it will last a long time even with daily use. It won't come off on fabric or paper and you can wash your hands several times without having to reapply the lotion because the beeswax seals in all of the emollients. For this reason, it is unprecedented as a soothing moisturizer for dry cracked or damaged skin. For best results, keep the Bee Bar out on a plate and keep it close at hand in your bathroom, kitchen, bedroom or office. The Small .6 oz Bee Bar is ideal for pocket or purse and with daily use should last approximately 8 weeks.
Gold Tin Vanilla-warm and comforting
Copper Tin-Hawaiian - like a tropical breeze
Lavender Tin-Lavender - tranquil and relaxing
Silver Tin-Natural-Fragrance of beeswax & sweet almond oil
Pink Tin-Sweet Honey - A caress of sweet pleasure
Aqua Tin-Spring Meadow - Fresh and Sunny
Green Tin-Citrus - Delightfully Refreshing
Also available in an assortment set of 25 small samples for promotional events. These samples are featured in small snap-top containers holding a Bee Bar disk that can be popped out and applied. Each small Bee Bar sample is topped by a classy gold label with the Bee Bar name. To view and order these samples click on the Sales Aids category.
View Bee Bar Ingredients",,,,,,,,$3.75,,,,,,honeyhouse400,honeyhouse160,https://www.honeyhousenaturals.com/DSN/wwwhoneyhousenaturalscom/Commerce/ProductImages/mn1_000058.jpg,mn1_000058.jpg,,Citrus|Vanilla|Hawaiian|Lavender|Sweet Honey|Spring Meadow|Natural,honeyhouse800,mn1_000058.jpg
SALE! Small Bee Bar Display/20 Asst,DBS20,LOTIONS,"10% OFF SELECTED DISPLAYS!  
LARGE BEE BARS!  12 AND 18 PIECE 
SMALL BEE BARS!  20 AND 32 PIECE
FLORENTINE WRAPPED SOAPS!  18 PIECE 
Simple and elegant, our Bee Bar Display boxes just pop open and are easily maintained.  They take little space on your counter, but hold an ample supply of products. This Small Bee Bar Display box holds 20 assorted Small Bee Bars in the following fragrances:  5 Vanilla, 5 Citrus, 5 Hawaiian, 5 Sweet Honey, Plus 1 FREE Large Bee Bar Tester. Price $75.00 
If you would like to customize the fragrances for this display, either call us at 253-926-8193 or leave a note at checkout for your very own choices for the Small Bee Bar/20 display!  
View Bee Bar Ingredients",,,,,,,1,$67.50,,,,,,honeyhouse400,honeyhouse160,https://www.honeyhousenaturals.com/DSN/wwwhoneyhousenaturalscom/Commerce/ProductImages/mn1_000173.jpg,mn1_000173.jpg,,,honeyhouse800,mn1_000173.jpg
SALE! Small Bee Bar Display/32 Asst,DBS32,LOTIONS,"10% OFF SELECTED DISPLAYS!  
LARGE BEE BARS!  12 AND 18 PIECE 
SMALL BEE BARS!  20 AND 32 PIECE
FLORENTINE WRAPPED SOAPS!  18 PIECE 
Simple and elegant, our Bee Bar Display boxes just pop open and are easily maintained They take little space on your counter, but hold an ample supply of products. We listened to you! Many of you have requested a display for just the Small Bee Bars. Now you have one! The Small Bee Bar Display box holds 32 assorted Small Bee Bars: 8 Vanilla, 6 Citrus, 6 Hawaiian, 4 Honey, 3 Lavender, 3 Meadow, 2 Natural, plus 2 FREE Large Bee Bar Testers. Price $120.00 (You save $7.50) 
If you would like to customize the fragrances for this display, either call us at 253-926-8193 or leave a note at checkout for your very own choices for the Small Bee Bar/32 display!  
View Bee Bar Ingredients",,,,,,,1,$103.50,,,,,,honeyhouse400,honeyhouse160,https://www.honeyhousenaturals.com/DSN/wwwhoneyhousenaturalscom/Commerce/ProductImages/mn1_000024.jpg,mn1_000024.jpg,,,honeyhouse800,mn1_000024.jpg
Lotion Bee Bar Tester Bar (2 oz.),LLT,LOTIONS,"This tester is a must for successful sales! It is fun to watch the wonder on a customer's face as they try the Bee Bar for the first time! Limit 1 for each 12 Bee Bars purchased.
View Bee Bar Ingredients",,,,,,,,$3.75,,,,,,honeyhouse400,honeyhouse160,https://www.honeyhousenaturals.com/DSN/wwwhoneyhousenaturalscom/Commerce/ProductImages/mn1_000061.jpg,mn1_000061.jpg,,Citrus|Vanilla|Hawaiian|Lavender|Sweet Honey|Spring Meadow|Natural,honeyhouse800,mn1_000061.jpg
Honey House Fresh Bee Butter Cream-Tube (4oz.),LTBB,LOTIONS,"Offered in five luscious fragrances in our famous oh, so rich formula.Bee kind to your skin all over with this lotion of indulgent creamy Bee Butter. A little goes a long way! Precious Honey, Beeswax and Royal Jelly, the ""nectar of youth"" for the Queen Bee, naturally retains moisture in thirsty skin cells. As you massage it into your own royal skin, you will sense the restorative, soothing influence of all things natural. Indulge. Enjoy. Indulge again! Offered in three fragrances of Honey, Citrus, Vanilla and also with no added fragrance of Natural. A set of 24 Tubes is also available; (6 Citrus, 6 Hawaiian, 6 Vanilla, 4 Honey and 2 Natural plus 2 free tester is $90 (Save $6.00)
View Bee Butter Cream Tube Ingredients",,,,,,,,$4.00,,,,,,honeyhouse400,honeyhouse160,https://www.honeyhousenaturals.com/DSN/wwwhoneyhousenaturalscom/Commerce/ProductImages/mn1_000059.jpg,mn1_000059.jpg,,Citrus|Honey|Vanilla|Hawaiian|Natural,honeyhouse800,mn1_000059.jpg
Honey House Fresh Bee Butter Tube/24 Asst+testers,DLTBB24,LOTIONS,"Bee Butter Cream now comes in a set of 24 - 4 ounce tubes plus 2 free Testers! Offered in FOUR luscious fragrances and also Natural with no added fragrance.  Enjoy our famous oh, so rich formula. Bee kind to your skin all over with this lotion of indulgent creamy Bee Butter. A little goes a long way! Precious Honey, Beeswax and Royal Jelly, the ""nectar of youth"" for the Queen Bee, naturally retains moisture in thirsty skin cells. As you massage it into your own royal skin, you will sense the restorative, soothing influence of all things natural. Indulge. Enjoy. Indulge again!  Assorted fragrances are  - 6 Vanilla, 6 Citrus, 6 Hawaiian, 4 Honey, 2 Natural plus 2  free testers.  (Save $10)
View Bee Butter Cream Tube Ingredients",,,,,,,1,$90.00,,,,,,honeyhouse400,honeyhouse160,https://www.honeyhousenaturals.com/DSN/wwwhoneyhousenaturalscom/Commerce/ProductImages/mn1_000062.jpg,mn1_000062.jpg,,,honeyhouse800,mn1_000062.jpg
Honey House Fresh Bee Butter Cream Tube/24 Cust Choice,DLTBB24C,LOTIONS,"Bee Butter Cream now comes in a set of 24 - 4 ounce tubes plus 2 free Testers! Offered in FOUR luscious fragrances and also Natural with no added fragrance.  Enjoy our famous oh, so rich formula. Bee kind to your skin all over with this lotion of indulgent creamy Bee Butter. A little goes a long way! Precious Honey, Beeswax and Royal Jelly, the ""nectar of youth"" for the Queen Bee, naturally retains moisture in thirsty skin cells. As you massage it into your own royal skin, you will sense the restorative, soothing influence of all things natural. Indulge. Enjoy. Indulge again!   Choose 24 of the following:  Vanilla, Citrus, Hawaiian, Honey, Natural plus choose fragrance for your 2 free testers.  (Save $10)
View Bee Butter Cream Tube Ingredients",,,,,,,1,$90.00,,,,,,honeyhouse400,honeyhouse160,https://www.honeyhousenaturals.com/DSN/wwwhoneyhousenaturalscom/Commerce/ProductImages/mn1_000169.jpg,mn1_000169.jpg,,,honeyhouse800,mn1_000169.jpg
Honey House Fresh Bee Butter-Tub (8 oz.),ZBB,LOTIONS,"Bee Butter Cream offered in three luscious fragrances in our famous oh, so rich formula. Bee kind to your skin all over with this lotion of indulgent creamy Bee Butter. A little goes a long way! Precious Honey, Beeswax and Royal Jelly, the ""nectar of youth"" for the Queen Bee, naturally retains moisture in thirsty skin cells. As you massage it into your own royal skin, you will sense the restorative, soothing influence of all things natural. Indulge. Enjoy. Indulge again! The 8oz. tub is offered in four choices of Honey, Citrus, Vanilla and also with no added fragrance ""Natural"".  For $90 we have an assorted blend of 12 that contains: 4 Citrus, 3 Vanilla, 3 Honey and 2 Natural plus a free tester. 
View Bee Butter Cream Tub Ingredients
    * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * *",,,,,,,,$8.00,,,,,,honeyhouse400,honeyhouse160,https://www.honeyhousenaturals.com/DSN/wwwhoneyhousenaturalscom/Commerce/ProductImages/mn1_000007.jpg,mn1_000007.jpg,,Citrus|Honey|Vanilla|Natural,honeyhouse800,mn1_000007.jpg
Honey House Fresh Bee Butter Cream-Tub 12 Asst+Tester,ZBB12,LOTIONS,"Bee Butter Cream now comes in two sizes and containers to fit your customers'needs! Offered in three luscious fragrances in our famous oh, so rich formula. Bee kind to your skin all over with this lotion of indulgent creamy Bee Butter. A little goes a long way! Precious Honey, Beeswax and Royal Jelly, the ""nectar of youth"" for the Queen Bee, naturally retains moisture in thirsty skin cells. As you massage it into your own royal skin, you will sense the restorative, soothing influence of all things natural. Indulge. Enjoy. Indulge again! Offered in three fragrances of Honey, Citrus, Vanilla and also with no added fragrance of Natural. Set of 12 (4 CITRUS, 3 VANILLA, 3 HONEY, 2 NATURAL) + 1 TESTER
View Bee Butter Cream Tub Ingredients",,,,,,,1,$90.00,,,,,,honeyhouse400,honeyhouse160,https://www.honeyhousenaturals.com/DSN/wwwhoneyhousenaturalscom/Commerce/ProductImages/mn1_000087.jpg,mn1_000087.jpg,,,honeyhouse800,mn1_000087.jpg
Honey House Fresh Bee Butter Cream Tub/12-Cust choice,ZBB12C,LOTIONS,"Bee Butter Cream now comes in two sizes and containers to fit your customers'needs! Offered in three luscious fragrances in our famous oh, so rich formula. Bee kind to your skin all over with this lotion of indulgent creamy Bee Butter. A little goes a long way! Precious Honey, Beeswax and Royal Jelly, the ""nectar of youth"" for the Queen Bee, naturally retains moisture in thirsty skin cells. As you massage it into your own royal skin, you will sense the restorative, soothing influence of all things natural. Indulge. Enjoy. Indulge again! Offered in three fragrances of Honey, Citrus, Vanilla and also with no added fragrance of Natural. Set of 12 YOU choose the fragrance + 1 TESTER  Leave a note at checkout with your fragrance choice.
View Bee Butter Cream Tub Ingredients",,,,,,,1,$90.00,,,,,,honeyhouse400,honeyhouse160,https://www.honeyhousenaturals.com/DSN/wwwhoneyhousenaturalscom/Commerce/ProductImages/mn1_000161.jpg,mn1_000161.jpg,,,honeyhouse800,mn1_000161.jpg
Honey House Fresh Bee Butter Cream Tester,LTBBT,LOTIONS,"How will your customers know the creamy richness of our Bee Butters without giving it a try? This tester, for both the tube and the tub of Bee Butter, will make your customers want to purchase some for themselves and for all of their friends! It really is kind of addicting...! Limit 1 tester for each 12 Bee Butters purchased.
View Bee Butter Cream Tube Ingredients",,,,,,,,$3.00,,,,,,honeyhouse400,honeyhouse160,https://www.honeyhousenaturals.com/DSN/wwwhoneyhousenaturalscom/Commerce/ProductImages/mn1_000063.jpg,mn1_000063.jpg,,Citrus|Honey|Vanilla|Hawaiian|Natural,honeyhouse800,mn1_000063.jpg
Baby Belly Bar (1.7 oz),LBBB,LOTIONS,"Indulge your skin. Our natural Baby Belly Bar is perfect to calm and soothe anyone's dry, itchy skin. Originally developed for expectant mothers our natural Baby Belly Bar is unprecedented as a moisturizer for taut, stressed skin. As the Baby Belly Bar is picked up and warmed by the hands, the essential oils and butters are released to be gently massaged into the skin. Overflowing with antioxidants and five vitamin-rich butters - creamy Shea, rich Avocado, soothing Aloe, and buttery Cocoa and Mango - the Baby Belly Bar is an extraordinary lotion. Combined with Meadowfoam, Calendula, Essential Oils, Beeswax and Lanolin, this indulgent lotion bar will leave skin soft and supple, sealing in the moisture to protect even the most vulnerable skin.
Baby Belly Bar is also available in an assortment set of 25 small samples for promotional events. These samples are featured in small snap-top containers holding a Baby Belly Bar disk that can be popped out and applied. To view and order these samples click on the ""Promotional Items"" category. $12.50 for each set of 25 samples.  (The Large sized regular Belly Bar is temporarily unavailable to order at this time.)  
View Baby Belly Bar Ingredients",,,,,,,1,$6.75,,,,,,honeyhouse400,honeyhouse160,https://www.honeyhousenaturals.com/DSN/wwwhoneyhousenaturalscom/Commerce/ProductImages/mn1_000054.jpg,mn1_000054.jpg,,,honeyhouse800,mn1_000054.jpg
