16358,Ceramic magnets include 6 each of 4 designs for a total of 24 magnets per set. See item 17131 Magnet Display so you can display the magnets and increase impulse sales!,http://www.carsonhomeaccents.com/images/16358_l.jpg,"""Floral"" by Jane Maday Magnets*",16358,Ceramic magnets include 6 each of 4 designs for a total of 24 magnets per set. See item 17131 Magnet Display so you can display the magnets and increase impulse sales!,http://www.carsonhomeaccents.com/images/16358_l.jpg
1212,"Soft morning sunlight reflects off gentle yellow and white poppies in this beautiful collection. This color palette is designed to soothe and calm the spirit making it a beautiful addition to any home. Ceramic dinner plate. Microwave and dishwasher safe.

Dimensions: 10.5"" diameter",http://www.carsonhomeaccents.com/images/1212_l.jpg,"""Misty Morning"" Poppies Dinner Plate
© Shirley Novak",1212,"Soft morning sunlight reflects off gentle yellow and white poppies in this beautiful collection. This color palette is designed to soothe and calm the spirit making it a beautiful addition to any home. Ceramic dinner plate. Microwave and dishwasher safe.

Dimensions: 10.5"" diameter",http://www.carsonhomeaccents.com/images/1212_l.jpg
62193,"Wireworks™ wind chimes are crafted from premium metal tubes that produce a soothing and charming sound. Each design has wire outlines with glittery enamel fill and a variety of other materials such as glass marbles, mesh, tin, beads and/or faux gems. Durable finish and chime/hook included for hanging.

L: 26.5""
W: 5""",http://www.carsonhomeaccents.com/images/62193_l.jpg,"""Cardinal"" Wireworks™ Mini Chime",62193,"Wireworks™ wind chimes are crafted from premium metal tubes that produce a soothing and charming sound. Each design has wire outlines with glittery enamel fill and a variety of other materials such as glass marbles, mesh, tin, beads and/or faux gems. Durable finish and chime/hook included for hanging.

L: 26.5""
W: 5""",http://www.carsonhomeaccents.com/images/62193_l.jpg
14005,"Our Sideways crosses are made of wood composite with silver studs and feature metallic paint.

L: 6""
H: 4""
D: 1.25""",http://www.carsonhomeaccents.com/images/14005_l.jpg,"""Home"" Sideways Cross",14005,"Our Sideways crosses are made of wood composite with silver studs and feature metallic paint.

L: 6""
H: 4""
D: 1.25""",http://www.carsonhomeaccents.com/images/14005_l.jpg
46346,"Our revolutionary Dura Soft™ fabric is remarkably soft yet extremely durable and enhances the rich, vibrant colors of each design. Set your store apart by selling FlagTrends™, where all of the messages are readable from both sides! One touch is all you need to ""Feel the Difference.""

Height: 18""
Width: 13""",http://www.carsonhomeaccents.com/images/46346_l.jpg,Winter Blessings Garden Dura Soft™ Flag,46346,"Our revolutionary Dura Soft™ fabric is remarkably soft yet extremely durable and enhances the rich, vibrant colors of each design. Set your store apart by selling FlagTrends™, where all of the messages are readable from both sides! One touch is all you need to ""Feel the Difference.""

Height: 18""
Width: 13""",http://www.carsonhomeaccents.com/images/46346_l.jpg
30825,"Silver snake chain with extension.

Dimensions: 16""L with a 3""extension",http://www.carsonhomeaccents.com/images/30825_l.jpg,Couture Color Baby Row of Fuchsia Crystals Necklace,30825,"Silver snake chain with extension.

Dimensions: 16""L with a 3""extension",http://www.carsonhomeaccents.com/images/30825_l.jpg
48320,"Our revolutionary Dura Soft™ fabric is remarkably soft yet extremely durable and enhances the rich, vibrant colors of each design. Set your store apart by selling FlagTrends™, where all of the messages are readable from both sides! One touch is all you need to ""Feel the Difference.""

Height: 48""
Width: 20""",http://www.carsonhomeaccents.com/images/48320_l.jpg,Santa Wink Large Dura Soft™ Flag,48320,"Our revolutionary Dura Soft™ fabric is remarkably soft yet extremely durable and enhances the rich, vibrant colors of each design. Set your store apart by selling FlagTrends™, where all of the messages are readable from both sides! One touch is all you need to ""Feel the Difference.""

Height: 48""
Width: 20""",http://www.carsonhomeaccents.com/images/48320_l.jpg
63323,"Featuring a vintage look with pieces that are proven to sell! This collection allows your customers to mix and match to create a look for their lawn or garden that they will love! Wood, tin mini birdhouse.

W: 5.5""
H: 6.5""
D: 4""",http://www.carsonhomeaccents.com/images/63323_l.jpg,Vintage Garden 3 Assorted Mini Lace Pattern Birdhouses,63323,"Featuring a vintage look with pieces that are proven to sell! This collection allows your customers to mix and match to create a look for their lawn or garden that they will love! Wood, tin mini birdhouse.

W: 5.5""
H: 6.5""
D: 4""",http://www.carsonhomeaccents.com/images/63323_l.jpg
12116,"Our Keepsake Memory Boxes are made of wood. They feature a decal on the lid with sentiments on the sides as well as metal photo tabs giving your customers the ability to place a photo on the underside of the lid!

Box Sides Read: ""They remind us of people and things we hold dear. They bring smiles, laughter, and sometimes tears. No matter what others may do or say, nothing will ever take these memories away. Memories are more than just a link to the past, sometimes they're all we have that will last.""

W: 5.25""
H: 10""
D: 9.5""",http://www.carsonhomeaccents.com/images/12116_l.jpg,"""Memories"" Keepsake Memory Box`",12116,"Our Keepsake Memory Boxes are made of wood. They feature a decal on the lid with sentiments on the sides as well as metal photo tabs giving your customers the ability to place a photo on the underside of the lid!

Box Sides Read: ""They remind us of people and things we hold dear. They bring smiles, laughter, and sometimes tears. No matter what others may do or say, nothing will ever take these memories away. Memories are more than just a link to the past, sometimes they're all we have that will last.""

W: 5.25""
H: 10""
D: 9.5""",http://www.carsonhomeaccents.com/images/12116_l.jpg
18562,"Music Boxes are velvet lined, include a hand crank music mechanism and play a popular song! All sentiment cards can be replaced with a personal photograph. Maximize your sales by purchasing the Music Box Display item 17480. Plays ""Swan Lake"".

Height: 4""
Width: 6""
Depth: 2.5""",http://www.carsonhomeaccents.com/images/18562_l.jpg,"""Retirement Living"" Music Box
© William Mangum",18562,"Music Boxes are velvet lined, include a hand crank music mechanism and play a popular song! All sentiment cards can be replaced with a personal photograph. Maximize your sales by purchasing the Music Box Display item 17480. Plays ""Swan Lake"".

Height: 4""
Width: 6""
Depth: 2.5""",http://www.carsonhomeaccents.com/images/18562_l.jpg
30708,"Magnetic snap closure, slip back pocket, wide gusset allows for lots of storage. Adjustable strap.

Dimensions: 5.5""L x 7.5""H x 1.5""D",http://www.carsonhomeaccents.com/images/30708_l.jpg,Couture Color Croco Eggplant Foldover Crossbody,30708,"Magnetic snap closure, slip back pocket, wide gusset allows for lots of storage. Adjustable strap.

Dimensions: 5.5""L x 7.5""H x 1.5""D",http://www.carsonhomeaccents.com/images/30708_l.jpg
46318,"Our revolutionary Dura Soft™ fabric is remarkably soft yet extremely durable and enhances the rich, vibrant colors of each design. Set your store apart by selling FlagTrends™, where all of the messages are readable from both sides! One touch is all you need to ""Feel the Difference.""

Height: 18""
Width: 13""",http://www.carsonhomeaccents.com/images/46318_l.jpg,Believe Snowman Garden Dura Soft™ Flag,46318,"Our revolutionary Dura Soft™ fabric is remarkably soft yet extremely durable and enhances the rich, vibrant colors of each design. Set your store apart by selling FlagTrends™, where all of the messages are readable from both sides! One touch is all you need to ""Feel the Difference.""

Height: 18""
Width: 13""",http://www.carsonhomeaccents.com/images/46318_l.jpg
30989,"This maxi skirt is available in 3 colors and has a fold over waist.

MATERIAL: 95% polyester , 5% spandex",http://www.carsonhomeaccents.com/images/30989_l.jpg,Maxi Skirt Fuchsia- EXTRA LARGE,30989,"This maxi skirt is available in 3 colors and has a fold over waist.

MATERIAL: 95% polyester , 5% spandex",http://www.carsonhomeaccents.com/images/30989_l.jpg
50035,"Growth chart includes decorative clothespin marker. Made from layered canvas. Gift bagged with peggable header card.

Dimensions: 40.75 ""H x 11.25 ""W x 0.25 ""D",http://www.carsonhomeaccents.com/images/50035_l.jpg,"Owl Growth Chart
© Jo Moulton",50035,"Growth chart includes decorative clothespin marker. Made from layered canvas. Gift bagged with peggable header card.

Dimensions: 40.75 ""H x 11.25 ""W x 0.25 ""D",http://www.carsonhomeaccents.com/images/50035_l.jpg
88826,"Let's have a party!!! Black melamine cups with white typography print. Melamine cups are 4 5/8"" high, and can hold 14 ounces. Cups are prepackaged in sets of 6 in a cellophane sleeve with a coordinating hang tag. Must be ordered in sets of 6.

Cup Reads: SEDUCTIVE, SOPHISTICATED, FULL BODIED...AND THE WINE'S NOT BAD EITHER

Height: 4.75""",http://www.carsonhomeaccents.com/images/88826_l.jpg,Let's Party! Wine's Not Bad Melamine Cups,88826,"Let's have a party!!! Black melamine cups with white typography print. Melamine cups are 4 5/8"" high, and can hold 14 ounces. Cups are prepackaged in sets of 6 in a cellophane sleeve with a coordinating hang tag. Must be ordered in sets of 6.

Cup Reads: SEDUCTIVE, SOPHISTICATED, FULL BODIED...AND THE WINE'S NOT BAD EITHER

Height: 4.75""",http://www.carsonhomeaccents.com/images/88826_l.jpg
10905,"Our Surrounded By You memory frames are comprised of handpainted resin, burlap, glass, and metallic paint. They include an easel back for simple display purposes. Can also be the perfect addition to floral arrangements.

W: 8.25""
H: 9.5""",http://www.carsonhomeaccents.com/images/10905_l.jpg,"""Memories"" Memory Frame",10905,"Our Surrounded By You memory frames are comprised of handpainted resin, burlap, glass, and metallic paint. They include an easel back for simple display purposes. Can also be the perfect addition to floral arrangements.

W: 8.25""
H: 9.5""",http://www.carsonhomeaccents.com/images/10905_l.jpg
46270,"Our revolutionary Dura Soft™ fabric is remarkably soft yet extremely durable and enhances the rich, vibrant colors of each design. Set your store apart by selling FlagTrends™, where all of the messages are readable from both sides! One touch is all you need to ""Feel the Difference.""

Height: 18""
Width: 13""",http://www.carsonhomeaccents.com/images/46270_l.jpg,Black Cat Garden Dura Soft™ Flag,46270,"Our revolutionary Dura Soft™ fabric is remarkably soft yet extremely durable and enhances the rich, vibrant colors of each design. Set your store apart by selling FlagTrends™, where all of the messages are readable from both sides! One touch is all you need to ""Feel the Difference.""

Height: 18""
Width: 13""",http://www.carsonhomeaccents.com/images/46270_l.jpg
31630,"Faux leather trim

65% Viscose 30% Acrylic 5% Spandex",http://www.carsonhomeaccents.com/images/31630_l.jpg,V Neck Hi Lo Tunic Dark Gray L/XL,31630,"Faux leather trim

65% Viscose 30% Acrylic 5% Spandex",http://www.carsonhomeaccents.com/images/31630_l.jpg
31592,"Detailed waistband with sewn in belt tie

65% Viscose 30% Acrylic 5% Spandex",http://www.carsonhomeaccents.com/images/31592_l.jpg,Curly Edge Slate Blue L/XL,31592,"Detailed waistband with sewn in belt tie

65% Viscose 30% Acrylic 5% Spandex",http://www.carsonhomeaccents.com/images/31592_l.jpg
16330,Ceramic magnets include 6 each of 4 designs for a total of 24 magnets per set. See item 17131 Magnet Display so you can display the magnets and increase impulse sales!,http://www.carsonhomeaccents.com/images/16330_l.jpg,"""Seashore"" by Paul Brent Magnets*",16330,Ceramic magnets include 6 each of 4 designs for a total of 24 magnets per set. See item 17131 Magnet Display so you can display the magnets and increase impulse sales!,http://www.carsonhomeaccents.com/images/16330_l.jpg
60160,"Message bar is made from wood, beads, and wire. Freestanding on wooden base.

Dimensions: 12.25"" L x 4.25"" H x 1"" D",http://www.carsonhomeaccents.com/images/60160_l.jpg,"Beads of Faith ""Hope"" Tabletop Message Bar",60160,"Message bar is made from wood, beads, and wire. Freestanding on wooden base.

Dimensions: 12.25"" L x 4.25"" H x 1"" D",http://www.carsonhomeaccents.com/images/60160_l.jpg
64605,"Our Heartfelt Gift message blocks are made of wood composite and are self standing.

W: 4""
H: 4""
D: 1""",http://www.carsonhomeaccents.com/images/64605_l.jpg,"""Bird/Life"" Message Block",64605,"Our Heartfelt Gift message blocks are made of wood composite and are self standing.

W: 4""
H: 4""
D: 1""",http://www.carsonhomeaccents.com/images/64605_l.jpg
19547,"This collection offers a fresh take on Southern charm. Includes popular sayings from the south and well, if ya ain't from the south, Bless your heart. Canvas wall art with glitter and sawtooth hanger on the back.

Dimensions: 17""H x 13""W",http://www.carsonhomeaccents.com/images/19547_l.jpg,"Sassy and Southern ""Bless Your Heart"" Wall Art",19547,"This collection offers a fresh take on Southern charm. Includes popular sayings from the south and well, if ya ain't from the south, Bless your heart. Canvas wall art with glitter and sawtooth hanger on the back.

Dimensions: 17""H x 13""W",http://www.carsonhomeaccents.com/images/19547_l.jpg
31811,"The Kylie East/West Crossbody features a 44"" adjustable strap and a zipper enclosure. Exterior: front pocket with snap closure. Interior: one zipper pocket plust two open pockets.

Length: 10""
Height: 7""
Width: 2""",http://www.carsonhomeaccents.com/images/31811_l.jpg,The Kylie Buff East/West Crossbody,31811,"The Kylie East/West Crossbody features a 44"" adjustable strap and a zipper enclosure. Exterior: front pocket with snap closure. Interior: one zipper pocket plust two open pockets.

Length: 10""
Height: 7""
Width: 2""",http://www.carsonhomeaccents.com/images/31811_l.jpg
11212,"Figurine is made of cement.

Height: 12""
Width: 6.5""
Depth: 4.5""",http://www.carsonhomeaccents.com/images/11212_l.jpg,"12"" Always In Our Hearts Angel Figurine",11212,"Figurine is made of cement.

Height: 12""
Width: 6.5""
Depth: 4.5""",http://www.carsonhomeaccents.com/images/11212_l.jpg
58310,"Our Statesmetal® Message Bars are made of Carson Statesmetal® which is proudly hand cast in Freeport, PA. Statesmetal® is made of a high-quality aluminum alloy that is tarnish and rust resistant. Non toxic.

W: 8""
H: 3""
D: 1""",http://www.carsonhomeaccents.com/images/58310_l.jpg,"""Families"" Message Bar",58310,"Our Statesmetal® Message Bars are made of Carson Statesmetal® which is proudly hand cast in Freeport, PA. Statesmetal® is made of a high-quality aluminum alloy that is tarnish and rust resistant. Non toxic.

W: 8""
H: 3""
D: 1""",http://www.carsonhomeaccents.com/images/58310_l.jpg
18001,"This monogram wind chime display accommodates our monogram chimes. Two tier rack at the top of the display which allows you to display the monogram sails for the chimes. This display is FREE with item 18000 Monogram Signature Series Assortment or with item 18100 30"" Monogram Signature Series Assortment. *Free display program can not be combined with other specials or offers

Dimensions: 75""H x 23""W",http://www.carsonhomeaccents.com/images/18001_l.jpg,Monogram Wind Chime Display,18001,"This monogram wind chime display accommodates our monogram chimes. Two tier rack at the top of the display which allows you to display the monogram sails for the chimes. This display is FREE with item 18000 Monogram Signature Series Assortment or with item 18100 30"" Monogram Signature Series Assortment. *Free display program can not be combined with other specials or offers

Dimensions: 75""H x 23""W",http://www.carsonhomeaccents.com/images/18001_l.jpg
48247,"Our revolutionary Dura Soft™ fabric is remarkably soft yet extremely durable and enhances the rich, vibrant colors of each design. Set your store apart by selling FlagTrends™, where all of the messages are readable from both sides! One touch is all you need to ""Feel the Difference.""

Height: 48""
Width: 20""",http://www.carsonhomeaccents.com/images/48247_l.jpg,Pumpkin Patch Large Dura Soft™ Flag,48247,"Our revolutionary Dura Soft™ fabric is remarkably soft yet extremely durable and enhances the rich, vibrant colors of each design. Set your store apart by selling FlagTrends™, where all of the messages are readable from both sides! One touch is all you need to ""Feel the Difference.""

Height: 48""
Width: 20""",http://www.carsonhomeaccents.com/images/48247_l.jpg
10414,"Our Heartfelt Gift mini prayer candles are lit by a bright LED light, made of real vanilla scented wax, and the flame actually flickers! This candle is mess free and contains a built-in automatic timer that runs 6 hrs. on and 18 hours off.

H: 4""
DIA: 3""",http://www.carsonhomeaccents.com/images/10414_l.jpg,"""Firefighter's Prayer"" Mini Prayer Candle",10414,"Our Heartfelt Gift mini prayer candles are lit by a bright LED light, made of real vanilla scented wax, and the flame actually flickers! This candle is mess free and contains a built-in automatic timer that runs 6 hrs. on and 18 hours off.

H: 4""
DIA: 3""",http://www.carsonhomeaccents.com/images/10414_l.jpg
30418,"Wear me three ways! Reversible, long sleeves.
MATERIAL: 65% Viscose 30% Acrylic 5% Spandex
Size Range: Small 4/6 Medium 8/10 Large 12/14 Extra Large 16/18",http://www.carsonhomeaccents.com/images/30418_l.jpg,Classic Remix Gray Fitted Cape with Blouse – LARGE,30418,"Wear me three ways! Reversible, long sleeves.
MATERIAL: 65% Viscose 30% Acrylic 5% Spandex
Size Range: Small 4/6 Medium 8/10 Large 12/14 Extra Large 16/18",http://www.carsonhomeaccents.com/images/30418_l.jpg
30426,"Wear me three ways! Reversible, long sleeves.
MATERIAL: 65% Viscose 30% Acrylic 5% Spandex
Size Range: Small 4/6 Medium 8/10 Large 12/14 Extra Large 16/18",http://www.carsonhomeaccents.com/images/30426_l.jpg,Classic Remix Red Fitted Cape with Blouse – LARGE,30426,"Wear me three ways! Reversible, long sleeves.
MATERIAL: 65% Viscose 30% Acrylic 5% Spandex
Size Range: Small 4/6 Medium 8/10 Large 12/14 Extra Large 16/18",http://www.carsonhomeaccents.com/images/30426_l.jpg
10156,"Beadworks™ garden stones are cast in resin to emulate the look of real sandstone. Each piece is hand painted and includes beads for added detail. A keyhole hanger is cast in the back for hanging purposes or stone can be placed on the ground.

W: 9.25""
H: 9.25""",http://www.carsonhomeaccents.com/images/10156_l.jpg,"Beadworks™ Garden Stone ""Arms of an Angel""",10156,"Beadworks™ garden stones are cast in resin to emulate the look of real sandstone. Each piece is hand painted and includes beads for added detail. A keyhole hanger is cast in the back for hanging purposes or stone can be placed on the ground.

W: 9.25""
H: 9.25""",http://www.carsonhomeaccents.com/images/10156_l.jpg
16617,"Burlap Typography table blocks are comprised of burlap and wood composite.

Height: 6""
Width: 7""
Depth: 2""",http://www.carsonhomeaccents.com/images/16617_l.jpg,"Burlap Typography ""Moon And Back"" Table Block",16617,"Burlap Typography table blocks are comprised of burlap and wood composite.

Height: 6""
Width: 7""
Depth: 2""",http://www.carsonhomeaccents.com/images/16617_l.jpg
31567,65% Viscose 30% Acrylic 5% Spandex,http://www.carsonhomeaccents.com/images/31567_l.jpg,Hi Lo Crop Top With Lace Trim Teal S/M,31567,65% Viscose 30% Acrylic 5% Spandex,http://www.carsonhomeaccents.com/images/31567_l.jpg
31591,"Detailed waistband with sewn in belt tie

65% Viscose 30% Acrylic 5% Spandex",http://www.carsonhomeaccents.com/images/31591_l.jpg,Curly Edge Slate Blue S/M,31591,"Detailed waistband with sewn in belt tie

65% Viscose 30% Acrylic 5% Spandex",http://www.carsonhomeaccents.com/images/31591_l.jpg
63008,"Crafted from metal, colorful beads, and faux gems. Inlay is enamel with a metallic finish.

Dimensions: 26""L x 4"" diameter",http://www.carsonhomeaccents.com/images/63008_l.jpg,Pewterworks™ Crosses Chimes,63008,"Crafted from metal, colorful beads, and faux gems. Inlay is enamel with a metallic finish.

Dimensions: 26""L x 4"" diameter",http://www.carsonhomeaccents.com/images/63008_l.jpg
30448,"Slim dress with oval neckline.
MATERIAL: 65% Viscose 30% Acrylic 5% Spandex
Size Range: Small 4/6 Medium 8/10 Large 12/14 Extra Large 16/18",http://www.carsonhomeaccents.com/images/30448_l.jpg,Classic Remix Gray Slim Dress – SMALL,30448,"Slim dress with oval neckline.
MATERIAL: 65% Viscose 30% Acrylic 5% Spandex
Size Range: Small 4/6 Medium 8/10 Large 12/14 Extra Large 16/18",http://www.carsonhomeaccents.com/images/30448_l.jpg
22332,"These candlesticks are made of glass.

H: 4""",http://www.carsonhomeaccents.com/images/22332_l.jpg,Glass Candlesticks,22332,"These candlesticks are made of glass.

H: 4""",http://www.carsonhomeaccents.com/images/22332_l.jpg
18663,"This Color To Inspire music box is velvet lined, includes a hand crank music mechanism and plays a popular song! All sentiment cards can colored prior to giving the gift for that extra personal touch! Maximize your sales by purchasing one of the Music Box Displays item 17480 or 17479. Plays ""Everything Is Beautiful"".

W: 6""
H: 4""
D: 2.5""",http://www.carsonhomeaccents.com/images/18663_l.jpg,"""Live Dreams"" Music Box",18663,"This Color To Inspire music box is velvet lined, includes a hand crank music mechanism and plays a popular song! All sentiment cards can colored prior to giving the gift for that extra personal touch! Maximize your sales by purchasing one of the Music Box Displays item 17480 or 17479. Plays ""Everything Is Beautiful"".

W: 6""
H: 4""
D: 2.5""",http://www.carsonhomeaccents.com/images/18663_l.jpg
17719,"This wall décor piece is made of tin and has a sawtooth hanger in the back.

W: 8""
H: 26""
D: 0.25""",http://www.carsonhomeaccents.com/images/17719_l.jpg,"""Great Minds"" Wall Décor",17719,"This wall décor piece is made of tin and has a sawtooth hanger in the back.

W: 8""
H: 26""
D: 0.25""",http://www.carsonhomeaccents.com/images/17719_l.jpg
62291,"Wireworks™ wind chimes are crafted from premium metal tubes that produce a soothing and charming sound. Each design has wire outlines with glittery enamel fill and a variety of other materials such as glass marbles, mesh, tin, beads and/or faux gems. Durable finish and chime/hook included for hanging.

L: 30.5""
W: 5.25""",http://www.carsonhomeaccents.com/images/62291_l.jpg,"""Hummingbird"" Wireworks™ Large Garden Chime",62291,"Wireworks™ wind chimes are crafted from premium metal tubes that produce a soothing and charming sound. Each design has wire outlines with glittery enamel fill and a variety of other materials such as glass marbles, mesh, tin, beads and/or faux gems. Durable finish and chime/hook included for hanging.

L: 30.5""
W: 5.25""",http://www.carsonhomeaccents.com/images/62291_l.jpg
22254,"RedNek™ Fancyware wine glasses are hand painted and are sprinkled with glitter!

Glass Reads: ""30 is the New 20""

Dimensions: 9.25"" H x 3.5"" diameter",http://www.carsonhomeaccents.com/images/22254_l.jpg,"RedNek™ Fancyware ""30 Is The New 20"" Wine Glass",22254,"RedNek™ Fancyware wine glasses are hand painted and are sprinkled with glitter!

Glass Reads: ""30 is the New 20""

Dimensions: 9.25"" H x 3.5"" diameter",http://www.carsonhomeaccents.com/images/22254_l.jpg
58380,"Ceramic mug, 12 oz

Reads: Friendship means I'm always here Reads inside: Believing in you every step of the way!

Dimensions: 4.5"" H",http://www.carsonhomeaccents.com/images/58380_l.jpg,"""Reminders of a Good Life"" by Holli Conger ""Friendship"" Mug",58380,"Ceramic mug, 12 oz

Reads: Friendship means I'm always here Reads inside: Believing in you every step of the way!

Dimensions: 4.5"" H",http://www.carsonhomeaccents.com/images/58380_l.jpg
46297,"This incredible decorative flag has iridescent glitter sprinkled directly onto our industry leading Dura Soft™ fabric! The bright colors of the design show through the glitter - no design visibility is lost. These flags will make a glittery addition to any yard or landscape. Flags will sparkle as they move in the breeze!

Height: 18""
Width: 13""",http://www.carsonhomeaccents.com/images/46297_l.jpg,GlitterTrends7#8482; Glittering Ornament Garden Dura Soft™ Flag,46297,"This incredible decorative flag has iridescent glitter sprinkled directly onto our industry leading Dura Soft™ fabric! The bright colors of the design show through the glitter - no design visibility is lost. These flags will make a glittery addition to any yard or landscape. Flags will sparkle as they move in the breeze!

Height: 18""
Width: 13""",http://www.carsonhomeaccents.com/images/46297_l.jpg
